Hora de inicio de la toma de datos: 11:50:36
AT(s)	F1.1	F1.2	F2.1	F2.2	F3.1	F3.2	F4.1	F4.2	F5.1	F5.2	ABD1	ABD2	ABD3	ABD4	PA	TCO	P1	P2	P3	P4	P5	P6	P7	P8	P9	P10	HRoll	HPitch	HYaw	WRoll	WPitch	WYaw	
0.01	4.4	9.4	11.4	14.1	8.7	4.3	3.7	2.5	2.2	7.2	21.8	36.4	30.8	33.6	29.8	27	100	99.9	99.9	99.8	99.9	97.8	99.9	99.9	99.6	91.3	1.3127	21.7604	-88.4853	20.9683	7.50067	-85.5974	
0.02	4.4	9.4	11.4	14.1	8.7	4.3	3.7	2.5	2.2	7.2	21.8	36.4	30.8	33.6	29.8	27	100	99.9	99.9	99.8	99.9	97.8	99.9	99.9	99.6	91.3	1.3127	21.7604	-88.4853	20.9683	7.50067	-85.5974	
0.03	4.4	9.4	11.4	14.1	8.7	4.3	3.7	2.5	2.2	7.2	21.8	36.4	30.8	33.6	29.8	27	100	99.9	99.9	99.8	99.9	97.8	99.9	99.9	99.6	91.3	1.3127	21.7604	-88.4853	20.9683	7.50067	-85.5974	
0.04	4.4	9.4	11.4	14.1	8.7	4.3	3.7	2.5	2.2	7.2	21.8	36.4	30.8	33.6	29.8	27	100	99.9	99.9	99.8	99.9	97.8	99.9	99.9	99.6	91.3	1.3127	21.7604	-88.4853	20.9683	7.50067	-85.5974	
0.05	4.4	9.4	11.4	14.1	8.7	4.3	3.7	2.5	2.2	7.2	21.8	36.4	30.8	33.6	29.8	27	100	99.9	99.9	99.8	99.9	97.8	99.9	99.9	99.6	91.3	1.3127	21.7604	-88.4853	20.9683	7.50067	-85.5974	
0.06	4.4	9.4	11.4	14.1	8.7	4.3	3.7	2.5	2.2	7.2	21.8	36.4	30.8	33.6	29.8	27	100	99.9	99.9	99.8	99.9	97.8	99.9	99.9	99.6	91.3	1.3127	21.7604	-88.4853	20.9683	7.50067	-85.5974	
0.07	4.4	9.4	11.4	14.1	8.7	4.3	3.7	2.5	2.2	7.2	21.8	36.4	30.8	33.6	29.8	27	100	99.9	99.9	99.8	99.9	97.8	99.9	99.9	99.6	91.3	1.3127	21.7604	-88.4853	20.9683	7.50067	-85.5974	
0.08	4.4	9.4	11.4	14.1	8.7	4.3	3.7	2.5	2.2	7.2	21.8	36.4	30.8	33.6	29.8	27	100	99.9	99.9	99.8	99.9	97.8	99.9	99.9	99.6	91.3	1.3127	21.7604	-88.4853	20.9683	7.50067	-85.5974	
0.09	4.4	9.4	11.4	14.1	8.7	4.3	3.7	2.5	2.2	7.2	21.8	36.4	30.8	33.6	29.8	27	100	99.9	99.9	99.8	99.9	97.8	99.9	99.9	99.6	91.3	1.3127	21.7604	-88.4853	20.9683	7.50067	-85.5974	
0.1	4.4	9.4	11.4	14.1	8.7	4.3	3.7	2.5	2.2	7.2	21.8	36.4	30.8	33.6	29.8	27	100	99.9	99.9	99.8	99.9	97.8	99.9	99.9	99.6	91.3	1.3127	21.7604	-88.4853	20.9683	7.50067	-85.5974	
0.11	4.4	9.4	11.4	14.1	8.7	4.3	3.7	2.5	2.2	7.2	21.8	36.4	30.8	33.6	29.8	27	100	99.9	99.9	99.8	99.9	97.8	99.9	99.9	99.6	91.3	1.3127	21.7604	-88.4853	20.9683	7.50067	-85.5974	
0.12	4.4	9.4	11.4	14.1	8.7	4.3	3.7	2.5	2.2	7.2	21.8	36.4	30.8	33.6	29.8	27	100	99.9	99.9	99.8	99.9	97.8	99.9	99.9	99.6	91.3	1.3127	21.7604	-88.4853	20.9683	7.50067	-85.5974	
0.13	4.4	9.4	11.4	14.1	8.7	4.3	3.7	2.5	2.2	7.2	21.8	36.4	30.8	33.6	29.8	27	100	99.9	99.9	99.8	99.9	97.8	99.9	99.9	99.6	91.3	1.3127	21.7604	-88.4853	20.9683	7.50067	-85.5974	
