Hora de inicio de la toma de datos: 11:57:01
AT(s)	F1.1	F1.2	F2.1	F2.2	F3.1	F3.2	F4.1	F4.2	F5.1	F5.2	ABD1	ABD2	ABD3	ABD4	PA	TCO	P1	P2	P3	P4	P5	P6	P7	P8	P9	P10	HRoll	HPitch	HYaw	WRoll	WPitch	WYaw	
0.01	14.8	0.6	5.7	12.5	0	0	0	0	3.2	9	45.2	75.9	42.6	59.25	34.2	27.9	100	99.9	99.9	99.3	92.7	98.3	99.9	99.9	99.6	99.6	-99.9762	3.37231	52.9454	-79.202	6.92555	-16.1251	
0.02	14.8	0.6	5.7	12.5	0	0	0	0	3.2	9	45.2	75.9	42.6	59.25	34.2	27.9	100	99.9	99.9	99.3	92.7	98.3	99.9	99.9	99.6	99.6	-99.9762	3.37231	52.9454	-79.202	6.92555	-16.1251	
0.03	14.8	0.6	5.7	12.5	0	0	0	0	3.2	9	45.2	75.9	42.6	59.25	34.2	27.9	100	99.9	99.9	99.3	92.7	98.3	99.9	99.9	99.6	99.6	-99.9762	3.37231	52.9454	-79.202	6.92555	-16.1251	
0.04	14.8	0.6	5.7	12.5	0	0	0	0	3.2	9	45.2	75.9	42.6	59.25	34.2	27.9	100	99.9	99.9	99.3	92.7	98.3	99.9	99.9	99.6	99.6	-99.9762	3.37231	52.9454	-79.202	6.92555	-16.1251	
0.05	14.8	0.6	5.7	12.5	0	0	0	0	3.2	9	45.2	75.9	42.6	59.25	34.2	27.9	100	99.9	99.9	99.3	92.7	98.3	99.9	99.9	99.6	99.6	-99.9762	3.37231	52.9454	-79.202	6.92555	-16.1251	
0.06	14.8	0.6	5.7	12.5	0	0	0	0	3.2	9	45.2	75.9	42.6	59.25	34.2	27.9	100	99.9	99.9	99.3	92.7	98.3	99.9	99.9	99.6	99.6	-99.9762	3.37231	52.9454	-79.202	6.92555	-16.1251	
0.07	14.8	0.6	5.7	12.5	0	0	0	0	3.2	9	45.2	75.9	42.6	59.25	34.2	27.9	100	99.9	99.9	99.3	92.7	98.3	99.9	99.9	99.6	99.6	-99.9762	3.37231	52.9454	-79.202	6.92555	-16.1251	
0.08	14.8	0.6	5.7	12.5	0	0	0	0	3.2	9	45.2	75.9	42.6	59.25	34.2	27.9	100	99.9	99.9	99.3	92.7	98.3	99.9	99.9	99.6	99.6	-99.9762	3.37231	52.9454	-79.202	6.92555	-16.1251	
0.09	14.8	0.6	5.7	12.5	0	0	0	0	3.2	9	45.2	75.9	42.6	59.25	34.2	27.9	100	99.9	99.9	99.3	92.7	98.3	99.9	99.9	99.6	99.6	-99.9762	3.37231	52.9454	-79.202	6.92555	-16.1251	
0.1	14.8	0.6	5.7	12.5	0	0	0	0	3.2	9	45.2	75.9	42.6	59.25	34.2	27.9	100	99.9	99.9	99.3	92.7	98.3	99.9	99.9	99.6	99.6	-99.9762	3.37231	52.9454	-79.202	6.92555	-16.1251	
0.11	14.8	0.6	5.7	12.5	0	0	0	0	3.2	9	45.2	75.9	42.6	59.25	34.2	27.9	100	99.9	99.9	99.3	92.7	98.3	99.9	99.9	99.6	99.6	-99.9762	3.37231	52.9454	-79.202	6.92555	-16.1251	
0.12	14.8	0.6	5.7	12.5	0	0	0	0	3.2	9	45.2	75.9	42.6	59.25	34.2	27.9	100	99.9	99.9	99.3	92.7	98.3	99.9	99.9	99.6	99.6	-99.9762	3.37231	52.9454	-79.202	6.92555	-16.1251	
0.13	14.8	0.6	5.7	12.5	0	0	0	0	3.2	9	45.2	75.9	42.6	59.25	34.2	27.9	100	99.9	99.9	99.3	92.7	98.3	99.9	99.9	99.6	99.6	-99.9762	3.37231	52.9454	-79.202	6.92555	-16.1251	
0.14	14.8	0.6	5.7	12.5	0	0	0	0	3.2	9	45.2	75.9	42.6	59.25	34.2	27.9	100	99.9	99.9	99.3	92.7	98.3	99.9	99.9	99.6	99.6	-99.9762	3.37231	52.9454	-79.202	6.92555	-16.1251	
0.15	14.8	0.6	5.7	12.5	0	0	0	0	3.2	9	45.2	75.9	42.6	59.25	34.2	27.9	100	99.9	99.9	99.3	92.7	98.3	99.9	99.9	99.6	99.6	-99.9762	3.37231	52.9454	-79.202	6.92555	-16.1251	
0.16	14.8	0.6	5.7	12.5	0	0	0	0	3.2	9	45.2	75.9	42.6	59.25	34.2	27.9	100	99.9	99.9	99.3	92.7	98.3	99.9	99.9	99.6	99.6	-99.9762	3.37231	52.9454	-79.202	6.92555	-16.1251	
0.171	14.8	0.6	5.7	12.5	0	0	0	0	3.2	9	45.2	75.9	42.6	59.25	34.2	27.9	100	99.9	99.9	99.3	92.7	98.3	99.9	99.9	99.6	99.6	-99.9762	3.37231	52.9454	-79.202	6.92555	-16.1251	
0.181	14.8	0.6	5.7	12.5	0	0	0	0	3.2	9	45.2	75.9	42.6	59.25	34.2	27.9	100	99.9	99.9	99.3	92.7	98.3	99.9	99.9	99.6	99.6	-99.9762	3.37231	52.9454	-79.202	6.92555	-16.1251	
