Hora de inicio de la toma de datos: 12:00:16
AT(s)	F1.1	F1.2	F2.1	F2.2	F3.1	F3.2	F4.1	F4.2	F5.1	F5.2	ABD1	ABD2	ABD3	ABD4	PA	TCO	P1	P2	P3	P4	P5	P6	P7	P8	P9	P10	HRoll	HPitch	HYaw	WRoll	WPitch	WYaw	
0.01	5	1.5	3.5	11.1	3.5	0	3.7	0	2.7	8	45.4	35.8	19.4	27.6	44.7	33.6	99.9	99.9	87.5	98.3	99.9	98.9	99.9	99.9	99.8	99.6	-99.3864	3.73715	-172.892	-77.4284	7.30766	127.558	
0.02	5	1.5	3.5	11.1	3.5	0	3.7	0	2.7	8	45.4	35.8	19.4	27.6	44.7	33.6	99.9	99.9	87.5	98.3	99.9	98.9	99.9	99.9	99.8	99.6	-99.3864	3.73715	-172.892	-77.4284	7.30766	127.558	
0.03	5	1.5	3.5	11.1	3.5	0	3.7	0	2.7	8	45.4	35.8	19.4	27.6	44.7	33.6	99.9	99.9	87.5	98.3	99.9	98.9	99.9	99.9	99.8	99.6	-99.3864	3.73715	-172.892	-77.4284	7.30766	127.558	
0.04	5	1.5	3.5	11.1	3.5	0	3.7	0	2.7	8	45.4	35.8	19.4	27.6	44.7	33.6	99.9	99.9	87.5	98.3	99.9	98.9	99.9	99.9	99.8	99.6	-99.3864	3.73715	-172.892	-77.4284	7.30766	127.558	
0.05	5	1.5	3.5	11.1	3.5	0	3.7	0	2.7	8	45.4	35.8	19.4	27.6	44.7	33.6	99.9	99.9	87.5	98.3	99.9	98.9	99.9	99.9	99.8	99.6	-99.3864	3.73715	-172.892	-77.4284	7.30766	127.558	
0.06	5	1.5	3.5	11.1	3.5	0	3.7	0	2.7	8	45.4	35.8	19.4	27.6	44.7	33.6	99.9	99.9	87.5	98.3	99.9	98.9	99.9	99.9	99.8	99.6	-99.3864	3.73715	-172.892	-77.4284	7.30766	127.558	
0.07	5	1.5	3.5	11.1	3.5	0	3.7	0	2.7	8	45.4	35.8	19.4	27.6	44.7	33.6	99.9	99.9	87.5	98.3	99.9	98.9	99.9	99.9	99.8	99.6	-99.3864	3.73715	-172.892	-77.4284	7.30766	127.558	
0.08	5	1.5	3.5	11.1	3.5	0	3.7	0	2.7	8	45.4	35.8	19.4	27.6	44.7	33.6	99.9	99.9	87.5	98.3	99.9	98.9	99.9	99.9	99.8	99.6	-99.3864	3.73715	-172.892	-77.4284	7.30766	127.558	
0.09	5	1.5	3.5	11.1	3.5	0	3.7	0	2.7	8	45.4	35.8	19.4	27.6	44.7	33.6	99.9	99.9	87.5	98.3	99.9	98.9	99.9	99.9	99.8	99.6	-99.3864	3.73715	-172.892	-77.4284	7.30766	127.558	
0.1	5	1.5	3.5	11.1	3.5	0	3.7	0	2.7	8	45.4	35.8	19.4	27.6	44.7	33.6	99.9	99.9	87.5	98.3	99.9	98.9	99.9	99.9	99.8	99.6	-99.3864	3.73715	-172.892	-77.4284	7.30766	127.558	
0.11	5	1.5	3.5	11.1	3.5	0	3.7	0	2.7	8	45.4	35.8	19.4	27.6	44.7	33.6	99.9	99.9	87.5	98.3	99.9	98.9	99.9	99.9	99.8	99.6	-99.3864	3.73715	-172.892	-77.4284	7.30766	127.558	
0.12	5	1.5	3.5	11.1	3.5	0	3.7	0	2.7	8	45.4	35.8	19.4	27.6	44.7	33.6	99.9	99.9	87.5	98.3	99.9	98.9	99.9	99.9	99.8	99.6	-99.3864	3.73715	-172.892	-77.4284	7.30766	127.558	
0.13	5	1.5	3.5	11.1	3.5	0	3.7	0	2.7	8	45.4	35.8	19.4	27.6	44.7	33.6	99.9	99.9	87.5	98.3	99.9	98.9	99.9	99.9	99.8	99.6	-99.3864	3.73715	-172.892	-77.4284	7.30766	127.558	
