Hora de inicio de la toma de datos: 11:48:52
AT(s)	F1.1	F1.2	F2.1	F2.2	F3.1	F3.2	F4.1	F4.2	F5.1	F5.2	ABD1	ABD2	ABD3	ABD4	PA	TCO	P1	P2	P3	P4	P5	P6	P7	P8	P9	P10	HRoll	HPitch	HYaw	WRoll	WPitch	WYaw	
0.01	4	0	13.9	13.2	9.8	2.1	8.7	0	18.6	10.1	54.7	65.8	39	52.4	81.1	66.1	100	99.9	99.9	99.6	99.9	98.7	99.9	99.9	99.9	99.8	-107.208	-0.376925	-21.3928	-84.2837	5.84007	130.197	
0.02	4	0	13.9	13.2	9.8	2.1	8.7	0	18.6	10.1	54.7	65.8	39	52.4	81.1	66.1	100	99.9	99.9	99.6	99.9	98.7	99.9	99.9	99.9	99.8	-107.208	-0.376925	-21.3928	-84.2837	5.84007	130.197	
0.03	4	0	13.9	13.2	9.8	2.1	8.7	0	18.6	10.1	54.7	65.8	39	52.4	81.1	66.1	100	99.9	99.9	99.6	99.9	98.7	99.9	99.9	99.9	99.8	-107.208	-0.376925	-21.3928	-84.2837	5.84007	130.197	
0.04	4	0	13.9	13.2	9.8	2.1	8.7	0	18.6	10.1	54.7	65.8	39	52.4	81.1	66.1	100	99.9	99.9	99.6	99.9	98.7	99.9	99.9	99.9	99.8	-107.208	-0.376925	-21.3928	-84.2837	5.84007	130.197	
0.05	4	0	13.9	13.2	9.8	2.1	8.7	0	18.6	10.1	54.7	65.8	39	52.4	81.1	66.1	100	99.9	99.9	99.6	99.9	98.7	99.9	99.9	99.9	99.8	-107.208	-0.376925	-21.3928	-84.2837	5.84007	130.197	
0.06	4	0	13.9	13.2	9.8	2.1	8.7	0	18.6	10.1	54.7	65.8	39	52.4	81.1	66.1	100	99.9	99.9	99.6	99.9	98.7	99.9	99.9	99.9	99.8	-107.208	-0.376925	-21.3928	-84.2837	5.84007	130.197	
0.07	4	0	13.9	13.2	9.8	2.1	8.7	0	18.6	10.1	54.7	65.8	39	52.4	81.1	66.1	100	99.9	99.9	99.6	99.9	98.7	99.9	99.9	99.9	99.8	-107.208	-0.376925	-21.3928	-84.2837	5.84007	130.197	
0.08	4	0	13.9	13.2	9.8	2.1	8.7	0	18.6	10.1	54.7	65.8	39	52.4	81.1	66.1	100	99.9	99.9	99.6	99.9	98.7	99.9	99.9	99.9	99.8	-107.208	-0.376925	-21.3928	-84.2837	5.84007	130.197	
0.09	4	0	13.9	13.2	9.8	2.1	8.7	0	18.6	10.1	54.7	65.8	39	52.4	81.1	66.1	100	99.9	99.9	99.6	99.9	98.7	99.9	99.9	99.9	99.8	-107.208	-0.376925	-21.3928	-84.2837	5.84007	130.197	
0.1	4	0	13.9	13.2	9.8	2.1	8.7	0	18.6	10.1	54.7	65.8	39	52.4	81.1	66.1	100	99.9	99.9	99.6	99.9	98.7	99.9	99.9	99.9	99.8	-107.208	-0.376925	-21.3928	-84.2837	5.84007	130.197	
