Hora de inicio de la toma de datos: 11:50:24
AT(s)	F1.1	F1.2	F2.1	F2.2	F3.1	F3.2	F4.1	F4.2	F5.1	F5.2	ABD1	ABD2	ABD3	ABD4	PA	TCO	P1	P2	P3	P4	P5	P6	P7	P8	P9	P10	HRoll	HPitch	HYaw	WRoll	WPitch	WYaw	
0.01	47.6	23.3	75	83.3	87.3	76.3	74.9	87.2	75.9	87.1	0	51.9	42.7	47.3	41.3	37.2	56.1	90.4	99.9	99.2	99.9	97.8	99.5	88.6	99.9	95.2	0.259736	32.8074	-89.1102	15.4445	4.93043	-71.1841	
0.02	47.6	23.3	75	83.3	87.3	76.3	74.9	87.2	75.9	87.1	0	51.9	42.7	47.3	41.3	37.2	56.1	90.4	99.9	99.2	99.9	97.8	99.5	88.6	99.9	95.2	0.259736	32.8074	-89.1102	15.4445	4.93043	-71.1841	
0.03	47.6	23.3	75	83.3	87.3	76.3	74.9	87.2	75.9	87.1	0	51.9	42.7	47.3	41.3	37.2	56.1	90.4	99.9	99.2	99.9	97.8	99.5	88.6	99.9	95.2	0.259736	32.8074	-89.1102	15.4445	4.93043	-71.1841	
0.04	47.6	23.3	75	83.3	87.3	76.3	74.9	87.2	75.9	87.1	0	51.9	42.7	47.3	41.3	37.2	56.1	90.4	99.9	99.2	99.9	97.8	99.5	88.6	99.9	95.2	0.259736	32.8074	-89.1102	15.4445	4.93043	-71.1841	
0.05	47.6	23.3	75	83.3	87.3	76.3	74.9	87.2	75.9	87.1	0	51.9	42.7	47.3	41.3	37.2	56.1	90.4	99.9	99.2	99.9	97.8	99.5	88.6	99.9	95.2	0.259736	32.8074	-89.1102	15.4445	4.93043	-71.1841	
0.06	47.6	23.3	75	83.3	87.3	76.3	74.9	87.2	75.9	87.1	0	51.9	42.7	47.3	41.3	37.2	56.1	90.4	99.9	99.2	99.9	97.8	99.5	88.6	99.9	95.2	0.259736	32.8074	-89.1102	15.4445	4.93043	-71.1841	
0.07	47.6	23.3	75	83.3	87.3	76.3	74.9	87.2	75.9	87.1	0	51.9	42.7	47.3	41.3	37.2	56.1	90.4	99.9	99.2	99.9	97.8	99.5	88.6	99.9	95.2	0.259736	32.8074	-89.1102	15.4445	4.93043	-71.1841	
0.08	47.6	23.3	75	83.3	87.3	76.3	74.9	87.2	75.9	87.1	0	51.9	42.7	47.3	41.3	37.2	56.1	90.4	99.9	99.2	99.9	97.8	99.5	88.6	99.9	95.2	0.259736	32.8074	-89.1102	15.4445	4.93043	-71.1841	
0.09	47.6	23.3	75	83.3	87.3	76.3	74.9	87.2	75.9	87.1	0	51.9	42.7	47.3	41.3	37.2	56.1	90.4	99.9	99.2	99.9	97.8	99.5	88.6	99.9	95.2	0.259736	32.8074	-89.1102	15.4445	4.93043	-71.1841	
0.1	47.6	23.3	75	83.3	87.3	76.3	74.9	87.2	75.9	87.1	0	51.9	42.7	47.3	41.3	37.2	56.1	90.4	99.9	99.2	99.9	97.8	99.5	88.6	99.9	95.2	0.259736	32.8074	-89.1102	15.4445	4.93043	-71.1841	
0.11	47.6	23.3	75	83.3	87.3	76.3	74.9	87.2	75.9	87.1	0	51.9	42.7	47.3	41.3	37.2	56.1	90.4	99.9	99.2	99.9	97.8	99.5	88.6	99.9	95.2	0.259736	32.8074	-89.1102	15.4445	4.93043	-71.1841	
0.12	47.6	23.3	75	83.3	87.3	76.3	74.9	87.2	75.9	87.1	0	51.9	42.7	47.3	41.3	37.2	56.1	90.4	99.9	99.2	99.9	97.8	99.5	88.6	99.9	95.2	0.259736	32.8074	-89.1102	15.4445	4.93043	-71.1841	
