Hora de inicio de la toma de datos: 11:53:38
AT(s)	F1.1	F1.2	F2.1	F2.2	F3.1	F3.2	F4.1	F4.2	F5.1	F5.2	ABD1	ABD2	ABD3	ABD4	PA	TCO	P1	P2	P3	P4	P5	P6	P7	P8	P9	P10	HRoll	HPitch	HYaw	WRoll	WPitch	WYaw	
0.01	2.5	0	5.7	4.3	3.9	0	1.8	0	0	0	0	12.5	7.4	9.95	22.9	25.8	99.9	99.9	99.9	99.7	99.9	95.3	99.9	99.9	99.9	97.7	-18.6112	-11.884	78.7247	-4.96088	8.78506	53.8847	
0.02	2.5	0	5.7	4.3	3.9	0	1.8	0	0	0	0	12.5	7.4	9.95	22.9	25.8	99.9	99.9	99.9	99.7	99.9	95.3	99.9	99.9	99.9	97.7	-18.6112	-11.884	78.7247	-4.96088	8.78506	53.8847	
0.03	2.5	0	5.7	4.3	3.9	0	1.8	0	0	0	0	12.5	7.4	9.95	22.9	25.8	99.9	99.9	99.9	99.7	99.9	95.3	99.9	99.9	99.9	97.7	-18.6112	-11.884	78.7247	-4.96088	8.78506	53.8847	
0.04	2.5	0	5.7	4.3	3.9	0	1.8	0	0	0	0	12.5	7.4	9.95	22.9	25.8	99.9	99.9	99.9	99.7	99.9	95.3	99.9	99.9	99.9	97.7	-18.6112	-11.884	78.7247	-4.96088	8.78506	53.8847	
0.05	2.5	0	5.7	4.3	3.9	0	1.8	0	0	0	0	12.5	7.4	9.95	22.9	25.8	99.9	99.9	99.9	99.7	99.9	95.3	99.9	99.9	99.9	97.7	-18.6112	-11.884	78.7247	-4.96088	8.78506	53.8847	
0.06	2.5	0	5.7	4.3	3.9	0	1.8	0	0	0	0	12.5	7.4	9.95	22.9	25.8	99.9	99.9	99.9	99.7	99.9	95.3	99.9	99.9	99.9	97.7	-18.6112	-11.884	78.7247	-4.96088	8.78506	53.8847	
0.07	2.5	0	5.7	4.3	3.9	0	1.8	0	0	0	0	12.5	7.4	9.95	22.9	25.8	99.9	99.9	99.9	99.7	99.9	95.3	99.9	99.9	99.9	97.7	-18.6112	-11.884	78.7247	-4.96088	8.78506	53.8847	
0.08	2.5	0	5.7	4.3	3.9	0	1.8	0	0	0	0	12.5	7.4	9.95	22.9	25.8	99.9	99.9	99.9	99.7	99.9	95.3	99.9	99.9	99.9	97.7	-18.6112	-11.884	78.7247	-4.96088	8.78506	53.8847	
0.09	2.5	0	5.7	4.3	3.9	0	1.8	0	0	0	0	12.5	7.4	9.95	22.9	25.8	99.9	99.9	99.9	99.7	99.9	95.3	99.9	99.9	99.9	97.7	-18.6112	-11.884	78.7247	-4.96088	8.78506	53.8847	
0.1	2.5	0	5.7	4.3	3.9	0	1.8	0	0	0	0	12.5	7.4	9.95	22.9	25.8	99.9	99.9	99.9	99.7	99.9	95.3	99.9	99.9	99.9	97.7	-18.6112	-11.884	78.7247	-4.96088	8.78506	53.8847	
0.11	2.5	0	5.7	4.3	3.9	0	1.8	0	0	0	0	12.5	7.4	9.95	22.9	25.8	99.9	99.9	99.9	99.7	99.9	95.3	99.9	99.9	99.9	97.7	-18.6112	-11.884	78.7247	-4.96088	8.78506	53.8847	
0.12	2.5	0	5.7	4.3	3.9	0	1.8	0	0	0	0	12.5	7.4	9.95	22.9	25.8	99.9	99.9	99.9	99.7	99.9	95.3	99.9	99.9	99.9	97.7	-18.6112	-11.884	78.7247	-4.96088	8.78506	53.8847	
0.13	2.5	0	5.7	4.3	3.9	0	1.8	0	0	0	0	12.5	7.4	9.95	22.9	25.8	99.9	99.9	99.9	99.7	99.9	95.3	99.9	99.9	99.9	97.7	-18.6112	-11.884	78.7247	-4.96088	8.78506	53.8847	
0.14	2.5	0	5.7	4.3	3.9	0	1.8	0	0	0	0	12.5	7.4	9.95	22.9	25.8	99.9	99.9	99.9	99.7	99.9	95.3	99.9	99.9	99.9	97.7	-18.6112	-11.884	78.7247	-4.96088	8.78506	53.8847	
0.15	2.5	0	5.7	4.3	3.9	0	1.8	0	0	0	0	12.5	7.4	9.95	22.9	25.8	99.9	99.9	99.9	99.7	99.9	95.3	99.9	99.9	99.9	97.7	-18.6112	-11.884	78.7247	-4.96088	8.78506	53.8847	
0.16	2.5	0	5.7	4.3	3.9	0	1.8	0	0	0	0	12.5	7.4	9.95	22.9	25.8	99.9	99.9	99.9	99.7	99.9	95.3	99.9	99.9	99.9	97.7	-18.6112	-11.884	78.7247	-4.96088	8.78506	53.8847	
0.171	2.5	0	5.7	4.3	3.9	0	1.8	0	0	0	0	12.5	7.4	9.95	22.9	25.8	99.9	99.9	99.9	99.7	99.9	95.3	99.9	99.9	99.9	97.7	-18.6112	-11.884	78.7247	-4.96088	8.78506	53.8847	
0.181	2.5	0	5.7	4.3	3.9	0	1.8	0	0	0	0	12.5	7.4	9.95	22.9	25.8	99.9	99.9	99.9	99.7	99.9	95.3	99.9	99.9	99.9	97.7	-18.6112	-11.884	78.7247	-4.96088	8.78506	53.8847	
0.191	2.5	0	5.7	4.3	3.9	0	1.8	0	0	0	0	12.5	7.4	9.95	22.9	25.8	99.9	99.9	99.9	99.7	99.9	95.3	99.9	99.9	99.9	97.7	-18.6112	-11.884	78.7247	-4.96088	8.78506	53.8847	
0.201	2.5	0	5.7	4.3	3.9	0	1.8	0	0	0	0	12.5	7.4	9.95	22.9	25.8	99.9	99.9	99.9	99.7	99.9	95.3	99.9	99.9	99.9	97.7	-18.6112	-11.884	78.7247	-4.96088	8.78506	53.8847	
0.211	2.5	0	5.7	4.3	3.9	0	1.8	0	0	0	0	12.5	7.4	9.95	22.9	25.8	99.9	99.9	99.9	99.7	99.9	95.3	99.9	99.9	99.9	97.7	-18.6112	-11.884	78.7247	-4.96088	8.78506	53.8847	
0.221	2.5	0	5.7	4.3	3.9	0	1.8	0	0	0	0	12.5	7.4	9.95	22.9	25.8	99.9	99.9	99.9	99.7	99.9	95.3	99.9	99.9	99.9	97.7	-18.6112	-11.884	78.7247	-4.96088	8.78506	53.8847	
0.231	2.5	0	5.7	4.3	3.9	0	1.8	0	0	0	0	12.5	7.4	9.95	22.9	25.8	99.9	99.9	99.9	99.7	99.9	95.3	99.9	99.9	99.9	97.7	-18.6112	-11.884	78.7247	-4.96088	8.78506	53.8847	
0.241	2.5	0	5.7	4.3	3.9	0	1.8	0	0	0	0	12.5	7.4	9.95	22.9	25.8	99.9	99.9	99.9	99.7	99.9	95.3	99.9	99.9	99.9	97.7	-18.6112	-11.884	78.7247	-4.96088	8.78506	53.8847	
0.251	2.5	0	5.7	4.3	3.9	0	1.8	0	0	0	0	12.5	7.4	9.95	22.9	25.8	99.9	99.9	99.9	99.7	99.9	95.3	99.9	99.9	99.9	97.7	-18.6112	-11.884	78.7247	-4.96088	8.78506	53.8847	
0.261	2.5	0	5.7	4.3	3.9	0	1.8	0	0	0	0	12.5	7.4	9.95	22.9	25.8	99.9	99.9	99.9	99.7	99.9	95.3	99.9	99.9	99.9	97.7	-18.6112	-11.884	78.7247	-4.96088	8.78506	53.8847	
0.271	2.5	0	5.7	4.3	3.9	0	1.8	0	0	0	0	12.5	7.4	9.95	22.9	25.8	99.9	99.9	99.9	99.7	99.9	95.3	99.9	99.9	99.9	97.7	-18.6112	-11.884	78.7247	-4.96088	8.78506	53.8847	
0.281	2.5	0	5.7	4.3	3.9	0	1.8	0	0	0	0	12.5	7.4	9.95	22.9	25.8	99.9	99.9	99.9	99.7	99.9	95.3	99.9	99.9	99.9	97.7	-18.6112	-11.884	78.7247	-4.96088	8.78506	53.8847	
0.29	2.3	0	5.5	4.3	4.1	0	1.8	0	0	0	0	12.5	7.4	9.95	22.8	25.8	99.9	99.9	99.9	99.7	99.9	95.3	99.8	99.8	99.9	98.6	-18.5368	-11.7786	78.702	-4.75052	8.73616	53.9281	
0.3	2.3	0	5.5	4.3	4.1	0	1.8	0	0	0	0	12.5	7.4	9.95	22.8	25.8	99.9	99.9	99.9	99.7	99.9	95.3	99.8	99.8	99.9	98.6	-18.5368	-11.7786	78.702	-4.75052	8.73616	53.9281	
0.31	2.3	0	5.5	4.3	4.1	0	1.8	0	0	0	0	12.5	7.4	9.95	22.8	25.8	99.9	99.9	99.9	99.7	99.9	95.3	99.8	99.8	99.9	98.6	-18.5368	-11.7786	78.702	-4.75052	8.73616	53.9281	
0.32	2.3	0	5.5	4.3	4.1	0	1.8	0	0	0	0	12.5	7.4	9.95	22.8	25.8	99.9	99.9	99.9	99.7	99.9	95.3	99.8	99.8	99.9	98.6	-18.5368	-11.7786	78.702	-4.75052	8.73616	53.9281	
0.33	2.3	0	5.5	4.3	4.1	0	1.8	0	0	0	0	12.5	7.4	9.95	22.8	25.8	99.9	99.9	99.9	99.7	99.9	95.3	99.8	99.8	99.9	98.6	-18.5368	-11.7786	78.702	-4.75052	8.73616	53.9281	
0.34	2.3	0	5.5	4.3	4.1	0	1.8	0	0	0	0	12.5	7.4	9.95	22.8	25.8	99.9	99.9	99.9	99.7	99.9	95.3	99.8	99.8	99.9	98.6	-18.5368	-11.7786	78.702	-4.75052	8.73616	53.9281	
0.35	2.3	0	5.5	4.3	4.1	0	1.8	0	0	0	0	12.5	7.4	9.95	22.8	25.8	99.9	99.9	99.9	99.7	99.9	95.3	99.8	99.8	99.9	98.6	-18.5368	-11.7786	78.702	-4.75052	8.73616	53.9281	
0.36	2.3	0	5.5	4.3	4.1	0	1.8	0	0	0	0	12.5	7.4	9.95	22.8	25.8	99.9	99.9	99.9	99.7	99.9	95.3	99.8	99.8	99.9	98.6	-18.5368	-11.7786	78.702	-4.75052	8.73616	53.9281	
0.37	2.3	0	5.5	4.3	4.1	0	1.8	0	0	0	0	12.5	7.4	9.95	22.8	25.8	99.9	99.9	99.9	99.7	99.9	95.3	99.8	99.8	99.9	98.6	-18.5368	-11.7786	78.702	-4.75052	8.73616	53.9281	
0.38	2.3	0	5.5	4.3	4.1	0	1.8	0	0	0	0	12.5	7.4	9.95	22.8	25.8	99.9	99.9	99.9	99.7	99.9	95.3	99.8	99.8	99.9	98.6	-18.5368	-11.7786	78.702	-4.75052	8.73616	53.9281	
0.39	2.3	0	5.5	4.3	4.1	0	1.8	0	0	0	0	12.5	7.4	9.95	22.8	25.8	99.9	99.9	99.9	99.7	99.9	95.3	99.8	99.8	99.9	98.6	-18.5368	-11.7786	78.702	-4.75052	8.73616	53.9281	
0.4	2.3	0	5.5	4.3	4.1	0	1.8	0	0	0	0	12.5	7.4	9.95	22.8	25.8	99.9	99.9	99.9	99.7	99.9	95.3	99.8	99.8	99.9	98.6	-18.5368	-11.7786	78.702	-4.75052	8.73616	53.9281	
0.41	2.3	0	5.5	4.3	4.1	0	1.8	0	0	0	0	12.5	7.4	9.95	22.8	25.8	99.9	99.9	99.9	99.7	99.9	95.3	99.8	99.8	99.9	98.6	-18.5368	-11.7786	78.702	-4.75052	8.73616	53.9281	
0.42	2.3	0	5.5	4.3	4.1	0	1.8	0	0	0	0	12.5	7.4	9.95	22.8	25.8	99.9	99.9	99.9	99.7	99.9	95.3	99.8	99.8	99.9	98.6	-18.5368	-11.7786	78.702	-4.75052	8.73616	53.9281	
0.43	2.3	0	5.5	4.3	4.1	0	1.8	0	0	0	0	12.5	7.4	9.95	22.8	25.8	99.9	99.9	99.9	99.7	99.9	95.3	99.8	99.8	99.9	98.6	-18.5368	-11.7786	78.702	-4.75052	8.73616	53.9281	
0.44	2.3	0	5.5	4.3	4.1	0	1.8	0	0	0	0	12.5	7.4	9.95	22.8	25.8	99.9	99.9	99.9	99.7	99.9	95.3	99.8	99.8	99.9	98.6	-18.5368	-11.7786	78.702	-4.75052	8.73616	53.9281	
0.45	2.3	0	5.5	4.3	4.1	0	1.8	0	0	0	0	12.5	7.4	9.95	22.8	25.8	99.9	99.9	99.9	99.7	99.9	95.3	99.8	99.8	99.9	98.6	-18.5368	-11.7786	78.702	-4.75052	8.73616	53.9281	
0.46	2.3	0	5.5	4.3	4.1	0	1.8	0	0	0	0	12.5	7.4	9.95	22.8	25.8	99.9	99.9	99.9	99.7	99.9	95.3	99.8	99.8	99.9	98.6	-18.5368	-11.7786	78.702	-4.75052	8.73616	53.9281	
