Hora de inicio de la toma de datos: 12:03:32
AT(s)	F1.1	F1.2	F2.1	F2.2	F3.1	F3.2	F4.1	F4.2	F5.1	F5.2	ABD1	ABD2	ABD3	ABD4	PA	TCO	P1	P2	P3	P4	P5	P6	P7	P8	P9	P10	HRoll	HPitch	HYaw	WRoll	WPitch	WYaw	
0.01	9.6	19.9	93.1	82.9	73.4	61.9	51.2	44.6	77	40	30.8	92.1	43	67.55	19.3	27.5	100	99	99.9	96.8	99.9	99.1	99.9	91.7	99.6	99.8	-88.7872	1.95628	-22.4108	-73.0661	8.17689	-8.40248	
0.02	9.6	19.9	93.1	82.9	73.4	61.9	51.2	44.6	77	40	30.8	92.1	43	67.55	19.3	27.5	100	99	99.9	96.8	99.9	99.1	99.9	91.7	99.6	99.8	-88.7872	1.95628	-22.4108	-73.0661	8.17689	-8.40248	
0.03	9.6	19.9	93.1	82.9	73.4	61.9	51.2	44.6	77	40	30.8	92.1	43	67.55	19.3	27.5	100	99	99.9	96.8	99.9	99.1	99.9	91.7	99.6	99.8	-88.7872	1.95628	-22.4108	-73.0661	8.17689	-8.40248	
0.04	9.6	19.9	93.1	82.9	73.4	61.9	51.2	44.6	77	40	30.8	92.1	43	67.55	19.3	27.5	100	99	99.9	96.8	99.9	99.1	99.9	91.7	99.6	99.8	-88.7872	1.95628	-22.4108	-73.0661	8.17689	-8.40248	
0.05	9.6	19.9	93.1	82.9	73.4	61.9	51.2	44.6	77	40	30.8	92.1	43	67.55	19.3	27.5	100	99	99.9	96.8	99.9	99.1	99.9	91.7	99.6	99.8	-88.7872	1.95628	-22.4108	-73.0661	8.17689	-8.40248	
0.06	9.6	19.9	93.1	82.9	73.4	61.9	51.2	44.6	77	40	30.8	92.1	43	67.55	19.3	27.5	100	99	99.9	96.8	99.9	99.1	99.9	91.7	99.6	99.8	-88.7872	1.95628	-22.4108	-73.0661	8.17689	-8.40248	
0.07	9.6	19.9	93.1	82.9	73.4	61.9	51.2	44.6	77	40	30.8	92.1	43	67.55	19.3	27.5	100	99	99.9	96.8	99.9	99.1	99.9	91.7	99.6	99.8	-88.7872	1.95628	-22.4108	-73.0661	8.17689	-8.40248	
0.08	9.6	19.9	93.1	82.9	73.4	61.9	51.2	44.6	77	40	30.8	92.1	43	67.55	19.3	27.5	100	99	99.9	96.8	99.9	99.1	99.9	91.7	99.6	99.8	-88.7872	1.95628	-22.4108	-73.0661	8.17689	-8.40248	
0.09	9.6	19.9	93.1	82.9	73.4	61.9	51.2	44.6	77	40	30.8	92.1	43	67.55	19.3	27.5	100	99	99.9	96.8	99.9	99.1	99.9	91.7	99.6	99.8	-88.7872	1.95628	-22.4108	-73.0661	8.17689	-8.40248	
0.1	9.6	19.9	93.1	82.9	73.4	61.9	51.2	44.6	77	40	30.8	92.1	43	67.55	19.3	27.5	100	99	99.9	96.8	99.9	99.1	99.9	91.7	99.6	99.8	-88.7872	1.95628	-22.4108	-73.0661	8.17689	-8.40248	
0.11	9.6	19.9	93.1	82.9	73.4	61.9	51.2	44.6	77	40	30.8	92.1	43	67.55	19.3	27.5	100	99	99.9	96.8	99.9	99.1	99.9	91.7	99.6	99.8	-88.7872	1.95628	-22.4108	-73.0661	8.17689	-8.40248	
0.12	9.6	19.9	93.1	82.9	73.4	61.9	51.2	44.6	77	40	30.8	92.1	43	67.55	19.3	27.5	100	99	99.9	96.8	99.9	99.1	99.9	91.7	99.6	99.8	-88.7872	1.95628	-22.4108	-73.0661	8.17689	-8.40248	
0.13	9.6	19.9	93.1	82.9	73.4	61.9	51.2	44.6	77	40	30.8	92.1	43	67.55	19.3	27.5	100	99	99.9	96.8	99.9	99.1	99.9	91.7	99.6	99.8	-88.7872	1.95628	-22.4108	-73.0661	8.17689	-8.40248	
0.14	9.6	19.9	93.1	82.9	73.4	61.9	51.2	44.6	77	40	30.8	92.1	43	67.55	19.3	27.5	100	99	99.9	96.8	99.9	99.1	99.9	91.7	99.6	99.8	-88.7872	1.95628	-22.4108	-73.0661	8.17689	-8.40248	
0.15	9.6	19.9	93.1	82.9	73.4	61.9	51.2	44.6	77	40	30.8	92.1	43	67.55	19.3	27.5	100	99	99.9	96.8	99.9	99.1	99.9	91.7	99.6	99.8	-88.7872	1.95628	-22.4108	-73.0661	8.17689	-8.40248	
0.16	9.6	19.9	93.1	82.9	73.4	61.9	51.2	44.6	77	40	30.8	92.1	43	67.55	19.3	27.5	100	99	99.9	96.8	99.9	99.1	99.9	91.7	99.6	99.8	-88.7872	1.95628	-22.4108	-73.0661	8.17689	-8.40248	
0.171	9.6	19.9	93.1	82.9	73.4	61.9	51.2	44.6	77	40	30.8	92.1	43	67.55	19.3	27.5	100	99	99.9	96.8	99.9	99.1	99.9	91.7	99.6	99.8	-88.7872	1.95628	-22.4108	-73.0661	8.17689	-8.40248	
0.181	9.6	19.9	93.1	82.9	73.4	61.9	51.2	44.6	77	40	30.8	92.1	43	67.55	19.3	27.5	100	99	99.9	96.8	99.9	99.1	99.9	91.7	99.6	99.8	-88.7872	1.95628	-22.4108	-73.0661	8.17689	-8.40248	
0.191	9.6	19.9	93.1	82.9	73.4	61.9	51.2	44.6	77	40	30.8	92.1	43	67.55	19.3	27.5	100	99	99.9	96.8	99.9	99.1	99.9	91.7	99.6	99.8	-88.7872	1.95628	-22.4108	-73.0661	8.17689	-8.40248	
0.201	9.6	19.9	93.1	82.9	73.4	61.9	51.2	44.6	77	40	30.8	92.1	43	67.55	19.3	27.5	100	99	99.9	96.8	99.9	99.1	99.9	91.7	99.6	99.8	-88.7872	1.95628	-22.4108	-73.0661	8.17689	-8.40248	
