Hora de inicio de la toma de datos: 11:47:11
AT(s)	F1.1	F1.2	F2.1	F2.2	F3.1	F3.2	F4.1	F4.2	F5.1	F5.2	ABD1	ABD2	ABD3	ABD4	PA	TCO	P1	P2	P3	P4	P5	P6	P7	P8	P9	P10	HRoll	HPitch	HYaw	WRoll	WPitch	WYaw	
0.01	5.7	5.9	8.5	5	3.4	0	4.6	0	4.3	7.5	37.9	37.6	35.3	36.45	28.2	28.5	99.9	85.8	41.6	99	99.9	97.9	99.9	99.9	99.9	99.7	-26.8153	1.29705	-83.8976	-16.0256	4.10074	-169.545	
0.02	5.7	5.9	8.5	5	3.4	0	4.6	0	4.3	7.5	37.9	37.6	35.3	36.45	28.2	28.5	99.9	85.8	41.6	99	99.9	97.9	99.9	99.9	99.9	99.7	-26.8153	1.29705	-83.8976	-16.0256	4.10074	-169.545	
0.03	5.7	5.9	8.5	5	3.4	0	4.6	0	4.3	7.5	37.9	37.6	35.3	36.45	28.2	28.5	99.9	85.8	41.6	99	99.9	97.9	99.9	99.9	99.9	99.7	-26.8153	1.29705	-83.8976	-16.0256	4.10074	-169.545	
0.04	5.7	5.9	8.5	5	3.4	0	4.6	0	4.3	7.5	37.9	37.6	35.3	36.45	28.2	28.5	99.9	85.8	41.6	99	99.9	97.9	99.9	99.9	99.9	99.7	-26.8153	1.29705	-83.8976	-16.0256	4.10074	-169.545	
0.05	5.7	5.9	8.5	5	3.4	0	4.6	0	4.3	7.5	37.9	37.6	35.3	36.45	28.2	28.5	99.9	85.8	41.6	99	99.9	97.9	99.9	99.9	99.9	99.7	-26.8153	1.29705	-83.8976	-16.0256	4.10074	-169.545	
0.06	5.7	5.9	8.5	5	3.4	0	4.6	0	4.3	7.5	37.9	37.6	35.3	36.45	28.2	28.5	99.9	85.8	41.6	99	99.9	97.9	99.9	99.9	99.9	99.7	-26.8153	1.29705	-83.8976	-16.0256	4.10074	-169.545	
0.07	5.7	5.9	8.5	5	3.4	0	4.6	0	4.3	7.5	37.9	37.6	35.3	36.45	28.2	28.5	99.9	85.8	41.6	99	99.9	97.9	99.9	99.9	99.9	99.7	-26.8153	1.29705	-83.8976	-16.0256	4.10074	-169.545	
0.08	5.7	5.9	8.5	5	3.4	0	4.6	0	4.3	7.5	37.9	37.6	35.3	36.45	28.2	28.5	99.9	85.8	41.6	99	99.9	97.9	99.9	99.9	99.9	99.7	-26.8153	1.29705	-83.8976	-16.0256	4.10074	-169.545	
0.09	5.7	5.9	8.5	5	3.4	0	4.6	0	4.3	7.5	37.9	37.6	35.3	36.45	28.2	28.5	99.9	85.8	41.6	99	99.9	97.9	99.9	99.9	99.9	99.7	-26.8153	1.29705	-83.8976	-16.0256	4.10074	-169.545	
0.1	5.7	5.9	8.5	5	3.4	0	4.6	0	4.3	7.5	37.9	37.6	35.3	36.45	28.2	28.5	99.9	85.8	41.6	99	99.9	97.9	99.9	99.9	99.9	99.7	-26.8153	1.29705	-83.8976	-16.0256	4.10074	-169.545	
