Hora de inicio de la toma de datos: 10:31:45
AT(s)	F1.1	F1.2	F2.1	F2.2	F3.1	F3.2	F4.1	F4.2	F5.1	F5.2	ABD1	ABD2	ABD3	ABD4	PA	TCO	P1	P2	P3	P4	P5	P6	P7	P8	P9	P10	HRoll	HPitch	HYaw	WRoll	WPitch	WYaw	
0.01	5	0	7.4	7.2	4.2	0	4.5	0	4	8	11.2	35.9	21.4	28.65	69.8	42.1	39.8	99.9	99.9	99.9	99.9	98.6	99.9	99.9	99.9	99.9	-119.733	-7.96266	-99.7022	-95.1818	-0.412252	-36.5529	
0.02	5	0	7.4	7.2	4.2	0	4.5	0	4	8	11.2	35.9	21.4	28.65	69.8	42.1	39.8	99.9	99.9	99.9	99.9	98.6	99.9	99.9	99.9	99.9	-119.733	-7.96266	-99.7022	-95.1818	-0.412252	-36.5529	
0.03	5	0	7.4	7.2	4.2	0	4.5	0	4	8	11.2	35.9	21.4	28.65	69.8	42.1	39.8	99.9	99.9	99.9	99.9	98.6	99.9	99.9	99.9	99.9	-119.733	-7.96266	-99.7022	-95.1818	-0.412252	-36.5529	
0.04	5	0	7.4	7.2	4.2	0	4.5	0	4	8	11.2	35.9	21.4	28.65	69.8	42.1	39.8	99.9	99.9	99.9	99.9	98.6	99.9	99.9	99.9	99.9	-119.733	-7.96266	-99.7022	-95.1818	-0.412252	-36.5529	
0.05	5	0	7.4	7.2	4.2	0	4.5	0	4	8	11.2	35.9	21.4	28.65	69.8	42.1	39.8	99.9	99.9	99.9	99.9	98.6	99.9	99.9	99.9	99.9	-119.733	-7.96266	-99.7022	-95.1818	-0.412252	-36.5529	
0.06	5	0	7.4	7.2	4.2	0	4.5	0	4	8	11.2	35.9	21.4	28.65	69.8	42.1	39.8	99.9	99.9	99.9	99.9	98.6	99.9	99.9	99.9	99.9	-119.733	-7.96266	-99.7022	-95.1818	-0.412252	-36.5529	
0.07	5	0	7.4	7.2	4.2	0	4.5	0	4	8	11.2	35.9	21.4	28.65	69.8	42.1	39.8	99.9	99.9	99.9	99.9	98.6	99.9	99.9	99.9	99.9	-119.733	-7.96266	-99.7022	-95.1818	-0.412252	-36.5529	
0.08	5	0	7.4	7.2	4.2	0	4.5	0	4	8	11.2	35.9	21.4	28.65	69.8	42.1	39.8	99.9	99.9	99.9	99.9	98.6	99.9	99.9	99.9	99.9	-119.733	-7.96266	-99.7022	-95.1818	-0.412252	-36.5529	
0.09	5	0	7.4	7.2	4.2	0	4.5	0	4	8	11.2	35.9	21.4	28.65	69.8	42.1	39.8	99.9	99.9	99.9	99.9	98.6	99.9	99.9	99.9	99.9	-119.733	-7.96266	-99.7022	-95.1818	-0.412252	-36.5529	
0.1	5	0	7.4	7.2	4.2	0	4.5	0	4	8	11.2	35.9	21.4	28.65	69.8	42.1	39.8	99.9	99.9	99.9	99.9	98.6	99.9	99.9	99.9	99.9	-119.733	-7.96266	-99.7022	-95.1818	-0.412252	-36.5529	
