Hora de inicio de la toma de datos: 10:42:22
AT(s)	F1.1	F1.2	F2.1	F2.2	F3.1	F3.2	F4.1	F4.2	F5.1	F5.2	ABD1	ABD2	ABD3	ABD4	PA	TCO	P1	P2	P3	P4	P5	P6	P7	P8	P9	P10	HRoll	HPitch	HYaw	WRoll	WPitch	WYaw	
0.01	5.3	2.7	89.6	75.7	63.6	62.4	44.4	44.8	67.9	34.6	19	69.2	38.3	53.75	18.9	22.2	99.9	51.4	99.9	99.9	99.9	98.8	99.9	99.6	99.4	99.4	-87.3789	-0.683878	-36.1084	-74.854	4.39267	-29.9445	
0.02	5.3	2.7	89.6	75.7	63.6	62.4	44.4	44.8	67.9	34.6	19	69.2	38.3	53.75	18.9	22.2	99.9	51.4	99.9	99.9	99.9	98.8	99.9	99.6	99.4	99.4	-87.3789	-0.683878	-36.1084	-74.854	4.39267	-29.9445	
0.03	5.3	2.7	89.6	75.7	63.6	62.4	44.4	44.8	67.9	34.6	19	69.2	38.3	53.75	18.9	22.2	99.9	51.4	99.9	99.9	99.9	98.8	99.9	99.6	99.4	99.4	-87.3789	-0.683878	-36.1084	-74.854	4.39267	-29.9445	
0.04	5.3	2.7	89.6	75.7	63.6	62.4	44.4	44.8	67.9	34.6	19	69.2	38.3	53.75	18.9	22.2	99.9	51.4	99.9	99.9	99.9	98.8	99.9	99.6	99.4	99.4	-87.3789	-0.683878	-36.1084	-74.854	4.39267	-29.9445	
0.05	5.3	2.7	89.6	75.7	63.6	62.4	44.4	44.8	67.9	34.6	19	69.2	38.3	53.75	18.9	22.2	99.9	51.4	99.9	99.9	99.9	98.8	99.9	99.6	99.4	99.4	-87.3789	-0.683878	-36.1084	-74.854	4.39267	-29.9445	
0.06	5.3	2.7	89.6	75.7	63.6	62.4	44.4	44.8	67.9	34.6	19	69.2	38.3	53.75	18.9	22.2	99.9	51.4	99.9	99.9	99.9	98.8	99.9	99.6	99.4	99.4	-87.3789	-0.683878	-36.1084	-74.854	4.39267	-29.9445	
0.07	5.3	2.7	89.6	75.7	63.6	62.4	44.4	44.8	67.9	34.6	19	69.2	38.3	53.75	18.9	22.2	99.9	51.4	99.9	99.9	99.9	98.8	99.9	99.6	99.4	99.4	-87.3789	-0.683878	-36.1084	-74.854	4.39267	-29.9445	
0.08	5.3	2.7	89.6	75.7	63.6	62.4	44.4	44.8	67.9	34.6	19	69.2	38.3	53.75	18.9	22.2	99.9	51.4	99.9	99.9	99.9	98.8	99.9	99.6	99.4	99.4	-87.3789	-0.683878	-36.1084	-74.854	4.39267	-29.9445	
0.09	5.3	2.7	89.6	75.7	63.6	62.4	44.4	44.8	67.9	34.6	19	69.2	38.3	53.75	18.9	22.2	99.9	51.4	99.9	99.9	99.9	98.8	99.9	99.6	99.4	99.4	-87.3789	-0.683878	-36.1084	-74.854	4.39267	-29.9445	
0.101	5.3	2.7	89.6	75.7	63.6	62.4	44.4	44.8	67.9	34.6	19	69.2	38.3	53.75	18.9	22.2	99.9	51.4	99.9	99.9	99.9	98.8	99.9	99.6	99.4	99.4	-87.3789	-0.683878	-36.1084	-74.854	4.39267	-29.9445	
0.11	5.3	2.7	89.6	75.7	63.6	62.4	44.4	44.8	67.9	34.6	19	69.2	38.3	53.75	18.9	22.2	99.9	51.4	99.9	99.9	99.9	98.8	99.9	99.6	99.4	99.4	-87.3789	-0.683878	-36.1084	-74.854	4.39267	-29.9445	
0.12	5.3	2.7	89.6	75.7	63.6	62.4	44.4	44.8	67.9	34.6	19	69.2	38.3	53.75	18.9	22.2	99.9	51.4	99.9	99.9	99.9	98.8	99.9	99.6	99.4	99.4	-87.3789	-0.683878	-36.1084	-74.854	4.39267	-29.9445	
0.13	5.3	2.7	89.6	75.7	63.6	62.4	44.4	44.8	67.9	34.6	19	69.2	38.3	53.75	18.9	22.2	99.9	51.4	99.9	99.9	99.9	98.8	99.9	99.6	99.4	99.4	-87.3789	-0.683878	-36.1084	-74.854	4.39267	-29.9445	
0.14	5.3	2.7	89.6	75.7	63.6	62.4	44.4	44.8	67.9	34.6	19	69.2	38.3	53.75	18.9	22.2	99.9	51.4	99.9	99.9	99.9	98.8	99.9	99.6	99.4	99.4	-87.3789	-0.683878	-36.1084	-74.854	4.39267	-29.9445	
0.15	5.3	2.7	89.6	75.7	63.6	62.4	44.4	44.8	67.9	34.6	19	69.2	38.3	53.75	18.9	22.2	99.9	51.4	99.9	99.9	99.9	98.8	99.9	99.6	99.4	99.4	-87.3789	-0.683878	-36.1084	-74.854	4.39267	-29.9445	
0.16	5.3	2.7	89.6	75.7	63.6	62.4	44.4	44.8	67.9	34.6	19	69.2	38.3	53.75	18.9	22.2	99.9	51.4	99.9	99.9	99.9	98.8	99.9	99.6	99.4	99.4	-87.3789	-0.683878	-36.1084	-74.854	4.39267	-29.9445	
0.171	5.3	2.7	89.6	75.7	63.6	62.4	44.4	44.8	67.9	34.6	19	69.2	38.3	53.75	18.9	22.2	99.9	51.4	99.9	99.9	99.9	98.8	99.9	99.6	99.4	99.4	-87.3789	-0.683878	-36.1084	-74.854	4.39267	-29.9445	
0.181	5.3	2.7	89.6	75.7	63.6	62.4	44.4	44.8	67.9	34.6	19	69.2	38.3	53.75	18.9	22.2	99.9	51.4	99.9	99.9	99.9	98.8	99.9	99.6	99.4	99.4	-87.3789	-0.683878	-36.1084	-74.854	4.39267	-29.9445	
0.191	5.3	2.7	89.6	75.7	63.6	62.4	44.4	44.8	67.9	34.6	19	69.2	38.3	53.75	18.9	22.2	99.9	51.4	99.9	99.9	99.9	98.8	99.9	99.6	99.4	99.4	-87.3789	-0.683878	-36.1084	-74.854	4.39267	-29.9445	
0.201	5.3	2.7	89.6	75.7	63.6	62.4	44.4	44.8	67.9	34.6	19	69.2	38.3	53.75	18.9	22.2	99.9	51.4	99.9	99.9	99.9	98.8	99.9	99.6	99.4	99.4	-87.3789	-0.683878	-36.1084	-74.854	4.39267	-29.9445	
0.211	5.3	2.7	89.6	75.7	63.6	62.4	44.4	44.8	67.9	34.6	19	69.2	38.3	53.75	18.9	22.2	99.9	51.4	99.9	99.9	99.9	98.8	99.9	99.6	99.4	99.4	-87.3789	-0.683878	-36.1084	-74.854	4.39267	-29.9445	
0.221	5.3	2.7	89.6	75.7	63.6	62.4	44.4	44.8	67.9	34.6	19	69.2	38.3	53.75	18.9	22.2	99.9	51.4	99.9	99.9	99.9	98.8	99.9	99.6	99.4	99.4	-87.3789	-0.683878	-36.1084	-74.854	4.39267	-29.9445	
0.231	5.3	2.7	89.6	75.7	63.6	62.4	44.4	44.8	67.9	34.6	19	69.2	38.3	53.75	18.9	22.2	99.9	51.4	99.9	99.9	99.9	98.8	99.9	99.6	99.4	99.4	-87.3789	-0.683878	-36.1084	-74.854	4.39267	-29.9445	
0.241	5.3	2.7	89.6	75.7	63.6	62.4	44.4	44.8	67.9	34.6	19	69.2	38.3	53.75	18.9	22.2	99.9	51.4	99.9	99.9	99.9	98.8	99.9	99.6	99.4	99.4	-87.3789	-0.683878	-36.1084	-74.854	4.39267	-29.9445	
0.251	5.3	2.7	89.6	75.7	63.6	62.4	44.4	44.8	67.9	34.6	19	69.2	38.3	53.75	18.9	22.2	99.9	51.4	99.9	99.9	99.9	98.8	99.9	99.6	99.4	99.4	-87.3789	-0.683878	-36.1084	-74.854	4.39267	-29.9445	
0.261	5.3	2.7	89.6	75.7	63.6	62.4	44.4	44.8	67.9	34.6	19	69.2	38.3	53.75	18.9	22.2	99.9	51.4	99.9	99.9	99.9	98.8	99.9	99.6	99.4	99.4	-87.3789	-0.683878	-36.1084	-74.854	4.39267	-29.9445	
0.271	5.3	2.7	89.6	75.7	63.6	62.4	44.4	44.8	67.9	34.6	19	69.2	38.3	53.75	18.9	22.2	99.9	51.4	99.9	99.9	99.9	98.8	99.9	99.6	99.4	99.4	-87.3789	-0.683878	-36.1084	-74.854	4.39267	-29.9445	
0.281	5.3	2.7	89.6	75.7	63.6	62.4	44.4	44.8	67.9	34.6	19	69.2	38.3	53.75	18.9	22.2	99.9	51.4	99.9	99.9	99.9	98.8	99.9	99.6	99.4	99.4	-87.3789	-0.683878	-36.1084	-74.854	4.39267	-29.9445	
0.29	5.3	2.7	89.6	75.7	63.6	62.4	44.4	44.8	67.9	34.6	19	69.2	38.3	53.75	18.9	22.2	99.9	51.4	99.9	99.9	99.9	98.8	99.9	99.6	99.4	99.4	-87.3789	-0.683878	-36.1084	-74.854	4.39267	-29.9445	
0.3	5.3	2.7	89.6	75.7	63.6	62.4	44.4	44.8	67.9	34.6	19	69.2	38.3	53.75	18.9	22.2	99.9	51.4	99.9	99.9	99.9	98.8	99.9	99.6	99.4	99.4	-87.3789	-0.683878	-36.1084	-74.854	4.39267	-29.9445	
0.31	5.3	2.7	89.6	75.7	63.6	62.4	44.4	44.8	67.9	34.6	19	69.2	38.3	53.75	18.9	22.2	99.9	51.4	99.9	99.9	99.9	98.8	99.9	99.6	99.4	99.4	-87.3789	-0.683878	-36.1084	-74.854	4.39267	-29.9445	
0.32	5.3	2.7	89.6	75.7	63.6	62.4	44.4	44.8	67.9	34.6	19	69.2	38.3	53.75	18.9	22.2	99.9	51.4	99.9	99.9	99.9	98.8	99.9	99.6	99.4	99.4	-87.3789	-0.683878	-36.1084	-74.854	4.39267	-29.9445	
0.33	5.6	2.9	90.9	75.7	63.8	62.4	44.4	44.8	67.4	34.6	17.6	68.9	38.3	53.6	18.9	22.3	100	59.3	99.9	99.9	99.9	98.7	99.8	99.4	99.3	99.4	-87.4981	-0.460028	-36.0965	-74.3372	4.63365	-29.8014	
0.34	5.6	2.9	90.9	75.7	63.8	62.4	44.4	44.8	67.4	34.6	17.6	68.9	38.3	53.6	18.9	22.3	100	59.3	99.9	99.9	99.9	98.7	99.8	99.4	99.3	99.4	-87.4981	-0.460028	-36.0965	-74.3372	4.63365	-29.8014	
0.35	5.6	2.9	90.9	75.7	63.8	62.4	44.4	44.8	67.4	34.6	17.6	68.9	38.3	53.6	18.9	22.3	100	59.3	99.9	99.9	99.9	98.7	99.8	99.4	99.3	99.4	-87.4981	-0.460028	-36.0965	-74.3372	4.63365	-29.8014	
0.36	5.6	2.9	90.9	75.7	63.8	62.4	44.4	44.8	67.4	34.6	17.6	68.9	38.3	53.6	18.9	22.3	100	59.3	99.9	99.9	99.9	98.7	99.8	99.4	99.3	99.4	-87.4981	-0.460028	-36.0965	-74.3372	4.63365	-29.8014	
0.37	5.6	2.9	90.9	75.7	63.8	62.4	44.4	44.8	67.4	34.6	17.6	68.9	38.3	53.6	18.9	22.3	100	59.3	99.9	99.9	99.9	98.7	99.8	99.4	99.3	99.4	-87.4981	-0.460028	-36.0965	-74.3372	4.63365	-29.8014	
0.38	5.6	2.9	90.9	75.7	63.8	62.4	44.4	44.8	67.4	34.6	17.6	68.9	38.3	53.6	18.9	22.3	100	59.3	99.9	99.9	99.9	98.7	99.8	99.4	99.3	99.4	-87.4981	-0.460028	-36.0965	-74.3372	4.63365	-29.8014	
0.39	5.6	2.9	90.9	75.7	63.8	62.4	44.4	44.8	67.4	34.6	17.6	68.9	38.3	53.6	18.9	22.3	100	59.3	99.9	99.9	99.9	98.7	99.8	99.4	99.3	99.4	-87.4981	-0.460028	-36.0965	-74.3372	4.63365	-29.8014	
0.4	5.6	2.9	90.9	75.7	63.8	62.4	44.4	44.8	67.4	34.6	17.6	68.9	38.3	53.6	18.9	22.3	100	59.3	99.9	99.9	99.9	98.7	99.8	99.4	99.3	99.4	-87.4981	-0.460028	-36.0965	-74.3372	4.63365	-29.8014	
0.41	5.6	2.9	90.9	75.7	63.8	62.4	44.4	44.8	67.4	34.6	17.6	68.9	38.3	53.6	18.9	22.3	100	59.3	99.9	99.9	99.9	98.7	99.8	99.4	99.3	99.4	-87.4981	-0.460028	-36.0965	-74.3372	4.63365	-29.8014	
0.42	5.6	2.9	90.9	75.7	63.8	62.4	44.4	44.8	67.4	34.6	17.6	68.9	38.3	53.6	18.9	22.3	100	59.3	99.9	99.9	99.9	98.7	99.8	99.4	99.3	99.4	-87.4981	-0.460028	-36.0965	-74.3372	4.63365	-29.8014	
0.43	5.6	2.9	90.9	75.7	63.8	62.4	44.4	44.8	67.4	34.6	17.6	68.9	38.3	53.6	18.9	22.3	100	59.3	99.9	99.9	99.9	98.7	99.8	99.4	99.3	99.4	-87.4981	-0.460028	-36.0965	-74.3372	4.63365	-29.8014	
0.44	5.6	2.9	90.9	75.7	63.8	62.4	44.4	44.8	67.4	34.6	17.6	68.9	38.3	53.6	18.9	22.3	100	59.3	99.9	99.9	99.9	98.7	99.8	99.4	99.3	99.4	-87.4981	-0.460028	-36.0965	-74.3372	4.63365	-29.8014	
0.45	5.6	2.9	90.9	75.7	63.8	62.4	44.4	44.8	67.4	34.6	17.6	68.9	38.3	53.6	18.9	22.3	100	59.3	99.9	99.9	99.9	98.7	99.8	99.4	99.3	99.4	-87.4981	-0.460028	-36.0965	-74.3372	4.63365	-29.8014	
0.46	5.6	2.9	90.9	75.7	63.8	62.4	44.4	44.8	67.4	34.6	17.6	68.9	38.3	53.6	18.9	22.3	100	59.3	99.9	99.9	99.9	98.7	99.8	99.4	99.3	99.4	-87.4981	-0.460028	-36.0965	-74.3372	4.63365	-29.8014	
0.47	5.6	2.9	90.9	75.7	63.8	62.4	44.4	44.8	67.4	34.6	17.6	68.9	38.3	53.6	18.9	22.3	100	59.3	99.9	99.9	99.9	98.7	99.8	99.4	99.3	99.4	-87.4981	-0.460028	-36.0965	-74.3372	4.63365	-29.8014	
0.48	5.6	2.9	90.9	75.7	63.8	62.4	44.4	44.8	67.4	34.6	17.6	68.9	38.3	53.6	18.9	22.3	100	59.3	99.9	99.9	99.9	98.7	99.8	99.4	99.3	99.4	-87.4981	-0.460028	-36.0965	-74.3372	4.63365	-29.8014	
0.49	5.6	2.9	90.9	75.7	63.8	62.4	44.4	44.8	67.4	34.6	17.6	68.9	38.3	53.6	18.9	22.3	100	59.3	99.9	99.9	99.9	98.7	99.8	99.4	99.3	99.4	-87.4981	-0.460028	-36.0965	-74.3372	4.63365	-29.8014	
0.5	5.6	2.9	90.9	75.7	63.8	62.4	44.4	44.8	67.4	34.6	17.6	68.9	38.3	53.6	18.9	22.3	100	59.3	99.9	99.9	99.9	98.7	99.8	99.4	99.3	99.4	-87.4981	-0.460028	-36.0965	-74.3372	4.63365	-29.8014	
0.51	5.6	2.9	90.9	75.7	63.8	62.4	44.4	44.8	67.4	34.6	17.6	68.9	38.3	53.6	18.9	22.3	100	59.3	99.9	99.9	99.9	98.7	99.8	99.4	99.3	99.4	-87.4981	-0.460028	-36.0965	-74.3372	4.63365	-29.8014	
0.52	5.6	2.9	90.9	75.7	63.8	62.4	44.4	44.8	67.4	34.6	17.6	68.9	38.3	53.6	18.9	22.3	100	59.3	99.9	99.9	99.9	98.7	99.8	99.4	99.3	99.4	-87.4981	-0.460028	-36.0965	-74.3372	4.63365	-29.8014	
0.53	5.6	2.9	90.9	75.7	63.8	62.4	44.4	44.8	67.4	34.6	17.6	68.9	38.3	53.6	18.9	22.3	100	59.3	99.9	99.9	99.9	98.7	99.8	99.4	99.3	99.4	-87.4981	-0.460028	-36.0965	-74.3372	4.63365	-29.8014	
0.54	5.6	2.9	90.9	75.7	63.8	62.4	44.4	44.8	67.4	34.6	17.6	68.9	38.3	53.6	18.9	22.3	100	59.3	99.9	99.9	99.9	98.7	99.8	99.4	99.3	99.4	-87.4981	-0.460028	-36.0965	-74.3372	4.63365	-29.8014	
0.55	5.6	2.9	90.9	75.7	63.8	62.4	44.4	44.8	67.4	34.6	17.6	68.9	38.3	53.6	18.9	22.3	100	59.3	99.9	99.9	99.9	98.7	99.8	99.4	99.3	99.4	-87.4981	-0.460028	-36.0965	-74.3372	4.63365	-29.8014	
