Hora de inicio de la toma de datos: 10:30:32
AT(s)	F1.1	F1.2	F2.1	F2.2	F3.1	F3.2	F4.1	F4.2	F5.1	F5.2	ABD1	ABD2	ABD3	ABD4	PA	TCO	P1	P2	P3	P4	P5	P6	P7	P8	P9	P10	HRoll	HPitch	HYaw	WRoll	WPitch	WYaw	
0.01	0.9	0	0	9.5	1.8	0	1.2	0	0	5.6	68.1	50.2	28.1	39.15	24	32.8	99.9	99.9	99.9	99.8	99.9	97.9	95	99.4	96.8	85.1	-22.3423	-39.9827	-35.4087	-17.8908	9.35861	30.5085	
0.02	0.9	0	0	9.5	1.8	0	1.2	0	0	5.6	68.1	50.2	28.1	39.15	24	32.8	99.9	99.9	99.9	99.8	99.9	97.9	95	99.4	96.8	85.1	-22.3423	-39.9827	-35.4087	-17.8908	9.35861	30.5085	
0.03	0.9	0	0	9.5	1.8	0	1.2	0	0	5.6	68.1	50.2	28.1	39.15	24	32.8	99.9	99.9	99.9	99.8	99.9	97.9	95	99.4	96.8	85.1	-22.3423	-39.9827	-35.4087	-17.8908	9.35861	30.5085	
0.04	0.9	0	0	9.5	1.8	0	1.2	0	0	5.6	68.1	50.2	28.1	39.15	24	32.8	99.9	99.9	99.9	99.8	99.9	97.9	95	99.4	96.8	85.1	-22.3423	-39.9827	-35.4087	-17.8908	9.35861	30.5085	
0.05	0.9	0	0	9.5	1.8	0	1.2	0	0	5.6	68.1	50.2	28.1	39.15	24	32.8	99.9	99.9	99.9	99.8	99.9	97.9	95	99.4	96.8	85.1	-22.3423	-39.9827	-35.4087	-17.8908	9.35861	30.5085	
0.06	0.9	0	0	9.5	1.8	0	1.2	0	0	5.6	68.1	50.2	28.1	39.15	24	32.8	99.9	99.9	99.9	99.8	99.9	97.9	95	99.4	96.8	85.1	-22.3423	-39.9827	-35.4087	-17.8908	9.35861	30.5085	
0.07	0.9	0	0	9.5	1.8	0	1.2	0	0	5.6	68.1	50.2	28.1	39.15	24	32.8	99.9	99.9	99.9	99.8	99.9	97.9	95	99.4	96.8	85.1	-22.3423	-39.9827	-35.4087	-17.8908	9.35861	30.5085	
0.08	0.9	0	0	9.5	1.8	0	1.2	0	0	5.6	68.1	50.2	28.1	39.15	24	32.8	99.9	99.9	99.9	99.8	99.9	97.9	95	99.4	96.8	85.1	-22.3423	-39.9827	-35.4087	-17.8908	9.35861	30.5085	
0.09	0.9	0	0	9.5	1.8	0	1.2	0	0	5.6	68.1	50.2	28.1	39.15	24	32.8	99.9	99.9	99.9	99.8	99.9	97.9	95	99.4	96.8	85.1	-22.3423	-39.9827	-35.4087	-17.8908	9.35861	30.5085	
0.1	0.9	0	0	9.5	1.8	0	1.2	0	0	5.6	68.1	50.2	28.1	39.15	24	32.8	99.9	99.9	99.9	99.8	99.9	97.9	95	99.4	96.8	85.1	-22.3423	-39.9827	-35.4087	-17.8908	9.35861	30.5085	
