Hora de inicio de la toma de datos: 10:41:31
AT(s)	F1.1	F1.2	F2.1	F2.2	F3.1	F3.2	F4.1	F4.2	F5.1	F5.2	ABD1	ABD2	ABD3	ABD4	PA	TCO	P1	P2	P3	P4	P5	P6	P7	P8	P9	P10	HRoll	HPitch	HYaw	WRoll	WPitch	WYaw	
0.01	0.3	0	0	8.9	0	0	3.7	0	0	5.9	35.6	36.6	27.6	32.1	44	31.1	99.9	68.7	99.9	45.4	99.9	99.9	99.9	99.9	99.8	99.4	-100.854	3.14332	-4.2007	-79.9446	3.05945	-58.1109	
0.02	0.3	0	0	8.9	0	0	3.7	0	0	5.9	35.6	36.6	27.6	32.1	44	31.1	99.9	68.7	99.9	45.4	99.9	99.9	99.9	99.9	99.8	99.4	-100.854	3.14332	-4.2007	-79.9446	3.05945	-58.1109	
0.03	0.3	0	0	8.9	0	0	3.7	0	0	5.9	35.6	36.6	27.6	32.1	44	31.1	99.9	68.7	99.9	45.4	99.9	99.9	99.9	99.9	99.8	99.4	-100.854	3.14332	-4.2007	-79.9446	3.05945	-58.1109	
0.04	0.3	0	0	8.9	0	0	3.7	0	0	5.9	35.6	36.6	27.6	32.1	44	31.1	99.9	68.7	99.9	45.4	99.9	99.9	99.9	99.9	99.8	99.4	-100.854	3.14332	-4.2007	-79.9446	3.05945	-58.1109	
0.05	0.3	0	0	8.9	0	0	3.7	0	0	5.9	35.6	36.6	27.6	32.1	44	31.1	99.9	68.7	99.9	45.4	99.9	99.9	99.9	99.9	99.8	99.4	-100.854	3.14332	-4.2007	-79.9446	3.05945	-58.1109	
0.06	0.3	0	0	8.9	0	0	3.7	0	0	5.9	35.6	36.6	27.6	32.1	44	31.1	99.9	68.7	99.9	45.4	99.9	99.9	99.9	99.9	99.8	99.4	-100.854	3.14332	-4.2007	-79.9446	3.05945	-58.1109	
0.07	0.3	0	0	8.9	0	0	3.7	0	0	5.9	35.6	36.6	27.6	32.1	44	31.1	99.9	68.7	99.9	45.4	99.9	99.9	99.9	99.9	99.8	99.4	-100.854	3.14332	-4.2007	-79.9446	3.05945	-58.1109	
0.08	0.3	0	0	8.9	0	0	3.7	0	0	5.9	35.6	36.6	27.6	32.1	44	31.1	99.9	68.7	99.9	45.4	99.9	99.9	99.9	99.9	99.8	99.4	-100.854	3.14332	-4.2007	-79.9446	3.05945	-58.1109	
0.09	0.3	0	0	8.9	0	0	3.7	0	0	5.9	35.6	36.6	27.6	32.1	44	31.1	99.9	68.7	99.9	45.4	99.9	99.9	99.9	99.9	99.8	99.4	-100.854	3.14332	-4.2007	-79.9446	3.05945	-58.1109	
0.1	0.3	0	0	8.9	0	0	3.7	0	0	5.9	35.6	36.6	27.6	32.1	44	31.1	99.9	68.7	99.9	45.4	99.9	99.9	99.9	99.9	99.8	99.4	-100.854	3.14332	-4.2007	-79.9446	3.05945	-58.1109	
0.11	0.3	0	0	8.9	0	0	3.7	0	0	5.9	35.6	36.6	27.6	32.1	44	31.1	99.9	68.7	99.9	45.4	99.9	99.9	99.9	99.9	99.8	99.4	-100.854	3.14332	-4.2007	-79.9446	3.05945	-58.1109	
0.12	0.3	0	0	8.9	0	0	3.7	0	0	5.9	35.6	36.6	27.6	32.1	44	31.1	99.9	68.7	99.9	45.4	99.9	99.9	99.9	99.9	99.8	99.4	-100.854	3.14332	-4.2007	-79.9446	3.05945	-58.1109	
0.13	0.3	0	0	8.9	0	0	3.7	0	0	5.9	35.6	36.6	27.6	32.1	44	31.1	99.9	68.7	99.9	45.4	99.9	99.9	99.9	99.9	99.8	99.4	-100.854	3.14332	-4.2007	-79.9446	3.05945	-58.1109	
0.14	0.3	0	0	8.9	0	0	3.7	0	0	5.9	35.6	36.6	27.6	32.1	44	31.1	99.9	68.7	99.9	45.4	99.9	99.9	99.9	99.9	99.8	99.4	-100.854	3.14332	-4.2007	-79.9446	3.05945	-58.1109	
0.15	0.3	0	0	8.9	0	0	3.7	0	0	5.9	35.6	36.6	27.6	32.1	44	31.1	99.9	68.7	99.9	45.4	99.9	99.9	99.9	99.9	99.8	99.4	-100.854	3.14332	-4.2007	-79.9446	3.05945	-58.1109	
0.16	0.3	0	0	8.9	0	0	3.7	0	0	5.9	35.6	36.6	27.6	32.1	44	31.1	99.9	68.7	99.9	45.4	99.9	99.9	99.9	99.9	99.8	99.4	-100.854	3.14332	-4.2007	-79.9446	3.05945	-58.1109	
0.171	0.3	0	0	8.9	0	0	3.7	0	0	5.9	35.6	36.6	27.6	32.1	44	31.1	99.9	68.7	99.9	45.4	99.9	99.9	99.9	99.9	99.8	99.4	-100.854	3.14332	-4.2007	-79.9446	3.05945	-58.1109	
0.181	0.3	0	0	8.9	0	0	3.7	0	0	5.9	35.6	36.6	27.6	32.1	44	31.1	99.9	68.7	99.9	45.4	99.9	99.9	99.9	99.9	99.8	99.4	-100.854	3.14332	-4.2007	-79.9446	3.05945	-58.1109	
0.191	0.3	0	0	8.9	0	0	3.7	0	0	5.9	35.6	36.6	27.6	32.1	44	31.1	99.9	68.7	99.9	45.4	99.9	99.9	99.9	99.9	99.8	99.4	-100.854	3.14332	-4.2007	-79.9446	3.05945	-58.1109	
0.201	0.3	0	0	8.9	0	0	3.7	0	0	5.9	35.6	36.6	27.6	32.1	44	31.1	99.9	68.7	99.9	45.4	99.9	99.9	99.9	99.9	99.8	99.4	-100.854	3.14332	-4.2007	-79.9446	3.05945	-58.1109	
0.211	0.3	0	0	8.9	0	0	3.7	0	0	5.9	35.6	36.6	27.6	32.1	44	31.1	99.9	68.7	99.9	45.4	99.9	99.9	99.9	99.9	99.8	99.4	-100.854	3.14332	-4.2007	-79.9446	3.05945	-58.1109	
0.221	0.3	0	0	8.9	0	0	3.7	0	0	5.9	35.6	36.6	27.6	32.1	44	31.1	99.9	68.7	99.9	45.4	99.9	99.9	99.9	99.9	99.8	99.4	-100.854	3.14332	-4.2007	-79.9446	3.05945	-58.1109	
