Hora de inicio de la toma de datos: 10:32:13
AT(s)	F1.1	F1.2	F2.1	F2.2	F3.1	F3.2	F4.1	F4.2	F5.1	F5.2	ABD1	ABD2	ABD3	ABD4	PA	TCO	P1	P2	P3	P4	P5	P6	P7	P8	P9	P10	HRoll	HPitch	HYaw	WRoll	WPitch	WYaw	
0.01	4.8	0	68.5	15.2	16.2	0	7.7	0	11.3	4.7	1.6	49	31.4	40.2	34.1	28.7	99.9	99.9	99.9	99.9	99.9	99.5	99.9	99.9	99.9	99.6	-34.8201	20.4828	168.291	-18.8202	6.78544	-91.5122	
0.02	4.8	0	68.5	15.2	16.2	0	7.7	0	11.3	4.7	1.6	49	31.4	40.2	34.1	28.7	99.9	99.9	99.9	99.9	99.9	99.5	99.9	99.9	99.9	99.6	-34.8201	20.4828	168.291	-18.8202	6.78544	-91.5122	
0.03	4.8	0	68.5	15.2	16.2	0	7.7	0	11.3	4.7	1.6	49	31.4	40.2	34.1	28.7	99.9	99.9	99.9	99.9	99.9	99.5	99.9	99.9	99.9	99.6	-34.8201	20.4828	168.291	-18.8202	6.78544	-91.5122	
0.04	4.8	0	68.5	15.2	16.2	0	7.7	0	11.3	4.7	1.6	49	31.4	40.2	34.1	28.7	99.9	99.9	99.9	99.9	99.9	99.5	99.9	99.9	99.9	99.6	-34.8201	20.4828	168.291	-18.8202	6.78544	-91.5122	
0.05	4.8	0	68.7	16	16.3	0	7.9	0	11.3	4.6	1.2	46.1	30.9	38.5	34	28.6	100	99.9	99.9	99.9	99.9	99.7	99.9	99.9	99.8	99.4	-35.2607	20.1882	168.125	-19.2775	6.73045	-91.5768	
0.06	4.8	0	68.7	16	16.3	0	7.9	0	11.3	4.6	1.2	46.1	30.9	38.5	34	28.6	100	99.9	99.9	99.9	99.9	99.7	99.9	99.9	99.8	99.4	-35.2607	20.1882	168.125	-19.2775	6.73045	-91.5768	
0.07	4.8	0	68.7	16	16.3	0	7.9	0	11.3	4.6	1.2	46.1	30.9	38.5	34	28.6	100	99.9	99.9	99.9	99.9	99.7	99.9	99.9	99.8	99.4	-35.2607	20.1882	168.125	-19.2775	6.73045	-91.5768	
0.08	4.8	0	68.7	16	16.3	0	7.9	0	11.3	4.6	1.2	46.1	30.9	38.5	34	28.6	100	99.9	99.9	99.9	99.9	99.7	99.9	99.9	99.8	99.4	-35.2607	20.1882	168.125	-19.2775	6.73045	-91.5768	
0.09	4.8	0	68.7	16	16.3	0	7.9	0	11.3	4.6	1.2	46.1	30.9	38.5	34	28.6	100	99.9	99.9	99.9	99.9	99.7	99.9	99.9	99.8	99.4	-35.2607	20.1882	168.125	-19.2775	6.73045	-91.5768	
0.1	4.8	0	68.7	16	16.3	0	7.9	0	11.3	4.6	1.2	46.1	30.9	38.5	34	28.6	100	99.9	99.9	99.9	99.9	99.7	99.9	99.9	99.8	99.4	-35.2607	20.1882	168.125	-19.2775	6.73045	-91.5768	
