Hora de inicio de la toma de datos: 10:36:49
AT(s)	F1.1	F1.2	F2.1	F2.2	F3.1	F3.2	F4.1	F4.2	F5.1	F5.2	ABD1	ABD2	ABD3	ABD4	PA	TCO	P1	P2	P3	P4	P5	P6	P7	P8	P9	P10	HRoll	HPitch	HYaw	WRoll	WPitch	WYaw	
0.01	1.8	0	5	5.6	5.2	0	3.9	0	0	2.9	31.8	29.8	19.7	24.75	26.3	26.2	100	99.9	94.8	85.4	99.9	97	99.5	99.9	99.9	99.9	-27.6516	-2.91927	115.626	-15.6387	8.50672	-147.807	
0.02	1.8	0	5	5.6	5.2	0	3.9	0	0	2.9	31.8	29.8	19.7	24.75	26.3	26.2	100	99.9	94.8	85.4	99.9	97	99.5	99.9	99.9	99.9	-27.6516	-2.91927	115.626	-15.6387	8.50672	-147.807	
0.03	1.8	0	5.2	5.6	5.4	0	3.9	0	0	2.9	31.3	29.7	19.6	24.65	26.5	26.2	99.9	99.9	94.2	85	99.9	97	99.4	99.7	99.9	99.9	-27.3283	-2.86849	115.597	-15.3288	8.61187	-147.765	
0.04	1.8	0	5.2	5.6	5.4	0	3.9	0	0	2.9	31.3	29.7	19.6	24.65	26.5	26.2	99.9	99.9	94.2	85	99.9	97	99.4	99.7	99.9	99.9	-27.3283	-2.86849	115.597	-15.3288	8.61187	-147.765	
0.05	1.8	0	5.2	5.6	5.4	0	3.9	0	0	2.9	31.3	29.7	19.6	24.65	26.5	26.2	99.9	99.9	94.2	85	99.9	97	99.4	99.7	99.9	99.9	-27.3283	-2.86849	115.597	-15.3288	8.61187	-147.765	
0.06	1.8	0	5.2	5.6	5.4	0	3.9	0	0	2.9	31.3	29.7	19.6	24.65	26.5	26.2	99.9	99.9	94.2	85	99.9	97	99.4	99.7	99.9	99.9	-27.3283	-2.86849	115.597	-15.3288	8.61187	-147.765	
0.07	1.8	0	5.2	5.6	5.4	0	3.9	0	0	2.9	31.3	29.7	19.6	24.65	26.5	26.2	99.9	99.9	94.2	85	99.9	97	99.4	99.7	99.9	99.9	-27.3283	-2.86849	115.597	-15.3288	8.61187	-147.765	
0.08	1.8	0	5.2	5.6	5.4	0	3.9	0	0	2.9	31.3	29.7	19.6	24.65	26.5	26.2	99.9	99.9	94.2	85	99.9	97	99.4	99.7	99.9	99.9	-27.3283	-2.86849	115.597	-15.3288	8.61187	-147.765	
0.09	1.8	0	5.2	5.6	5.4	0	3.9	0	0	2.9	31.3	29.7	19.6	24.65	26.5	26.2	99.9	99.9	94.2	85	99.9	97	99.4	99.7	99.9	99.9	-27.3283	-2.86849	115.597	-15.3288	8.61187	-147.765	
0.1	1.8	0	5.2	5.6	5.4	0	3.9	0	0	2.9	31.3	29.7	19.6	24.65	26.5	26.2	99.9	99.9	94.2	85	99.9	97	99.4	99.7	99.9	99.9	-27.3283	-2.86849	115.597	-15.3288	8.61187	-147.765	
0.11	1.8	0	5.2	5.6	5.4	0	3.9	0	0	2.9	31.3	29.7	19.6	24.65	26.5	26.2	99.9	99.9	94.2	85	99.9	97	99.4	99.7	99.9	99.9	-27.3283	-2.86849	115.597	-15.3288	8.61187	-147.765	
0.12	1.8	0	5.2	5.6	5.4	0	3.9	0	0	2.9	31.3	29.7	19.6	24.65	26.5	26.2	99.9	99.9	94.2	85	99.9	97	99.4	99.7	99.9	99.9	-27.3283	-2.86849	115.597	-15.3288	8.61187	-147.765	
0.13	1.8	0	5.2	5.6	5.4	0	3.9	0	0	2.9	31.3	29.7	19.6	24.65	26.5	26.2	99.9	99.9	94.2	85	99.9	97	99.4	99.7	99.9	99.9	-27.3283	-2.86849	115.597	-15.3288	8.61187	-147.765	
0.14	1.8	0	5.2	5.6	5.4	0	3.9	0	0	2.9	31.3	29.7	19.6	24.65	26.5	26.2	99.9	99.9	94.2	85	99.9	97	99.4	99.7	99.9	99.9	-27.3283	-2.86849	115.597	-15.3288	8.61187	-147.765	
0.15	1.8	0	5.2	5.6	5.4	0	3.9	0	0	2.9	31.3	29.7	19.6	24.65	26.5	26.2	99.9	99.9	94.2	85	99.9	97	99.4	99.7	99.9	99.9	-27.3283	-2.86849	115.597	-15.3288	8.61187	-147.765	
0.16	1.8	0	5.2	5.6	5.4	0	3.9	0	0	2.9	31.3	29.7	19.6	24.65	26.5	26.2	99.9	99.9	94.2	85	99.9	97	99.4	99.7	99.9	99.9	-27.3283	-2.86849	115.597	-15.3288	8.61187	-147.765	
0.171	1.8	0	5.2	5.6	5.4	0	3.9	0	0	2.9	31.3	29.7	19.6	24.65	26.5	26.2	99.9	99.9	94.2	85	99.9	97	99.4	99.7	99.9	99.9	-27.3283	-2.86849	115.597	-15.3288	8.61187	-147.765	
0.181	1.8	0	5.2	5.6	5.4	0	3.9	0	0	2.9	31.3	29.7	19.6	24.65	26.5	26.2	99.9	99.9	94.2	85	99.9	97	99.4	99.7	99.9	99.9	-27.3283	-2.86849	115.597	-15.3288	8.61187	-147.765	
0.191	1.8	0	5.2	5.6	5.4	0	3.9	0	0	2.9	31.3	29.7	19.6	24.65	26.5	26.2	99.9	99.9	94.2	85	99.9	97	99.4	99.7	99.9	99.9	-27.3283	-2.86849	115.597	-15.3288	8.61187	-147.765	
0.201	1.8	0	5.2	5.6	5.4	0	3.9	0	0	2.9	31.3	29.7	19.6	24.65	26.5	26.2	99.9	99.9	94.2	85	99.9	97	99.4	99.7	99.9	99.9	-27.3283	-2.86849	115.597	-15.3288	8.61187	-147.765	
0.211	1.8	0	5.2	5.6	5.4	0	3.9	0	0	2.9	31.3	29.7	19.6	24.65	26.5	26.2	99.9	99.9	94.2	85	99.9	97	99.4	99.7	99.9	99.9	-27.3283	-2.86849	115.597	-15.3288	8.61187	-147.765	
0.221	1.8	0	5.2	5.6	5.4	0	3.9	0	0	2.9	31.3	29.7	19.6	24.65	26.5	26.2	99.9	99.9	94.2	85	99.9	97	99.4	99.7	99.9	99.9	-27.3283	-2.86849	115.597	-15.3288	8.61187	-147.765	
0.231	1.8	0	5.2	5.6	5.4	0	3.9	0	0	2.9	31.3	29.7	19.6	24.65	26.5	26.2	99.9	99.9	94.2	85	99.9	97	99.4	99.7	99.9	99.9	-27.3283	-2.86849	115.597	-15.3288	8.61187	-147.765	
0.241	1.8	0	5.2	5.6	5.4	0	3.9	0	0	2.9	31.3	29.7	19.6	24.65	26.5	26.2	99.9	99.9	94.2	85	99.9	97	99.4	99.7	99.9	99.9	-27.3283	-2.86849	115.597	-15.3288	8.61187	-147.765	
0.251	1.8	0	5.2	5.6	5.4	0	3.9	0	0	2.9	31.3	29.7	19.6	24.65	26.5	26.2	99.9	99.9	94.2	85	99.9	97	99.4	99.7	99.9	99.9	-27.3283	-2.86849	115.597	-15.3288	8.61187	-147.765	
0.261	1.8	0	5.2	5.6	5.4	0	3.9	0	0	2.9	31.3	29.7	19.6	24.65	26.5	26.2	99.9	99.9	94.2	85	99.9	97	99.4	99.7	99.9	99.9	-27.3283	-2.86849	115.597	-15.3288	8.61187	-147.765	
0.271	1.8	0	5.2	5.6	5.4	0	3.9	0	0	2.9	31.3	29.7	19.6	24.65	26.5	26.2	99.9	99.9	94.2	85	99.9	97	99.4	99.7	99.9	99.9	-27.3283	-2.86849	115.597	-15.3288	8.61187	-147.765	
0.281	1.8	0	5.2	5.6	5.4	0	3.9	0	0	2.9	31.3	29.7	19.6	24.65	26.5	26.2	99.9	99.9	94.2	85	99.9	97	99.4	99.7	99.9	99.9	-27.3283	-2.86849	115.597	-15.3288	8.61187	-147.765	
