Hora de inicio de la toma de datos: 10:38:35
AT(s)	F1.1	F1.2	F2.1	F2.2	F3.1	F3.2	F4.1	F4.2	F5.1	F5.2	ABD1	ABD2	ABD3	ABD4	PA	TCO	P1	P2	P3	P4	P5	P6	P7	P8	P9	P10	HRoll	HPitch	HYaw	WRoll	WPitch	WYaw	
0.01	0.3	0	5.1	21.6	4.1	24.4	7.6	5.6	7.2	8.2	32.7	26.4	29.7	28.05	38.4	25.4	100	42.7	99.9	99.4	99.9	98.8	99.3	99.5	99.9	99.9	-90.0312	5.34817	94.0424	-67.6177	5.04178	-169.619	
0.02	0.3	0	5.1	21.6	4.1	24.4	7.6	5.6	7.2	8.2	32.7	26.4	29.7	28.05	38.4	25.4	100	42.7	99.9	99.4	99.9	98.8	99.3	99.5	99.9	99.9	-90.0312	5.34817	94.0424	-67.6177	5.04178	-169.619	
0.03	0.3	0	5.1	21.6	4.1	24.4	7.6	5.6	7.2	8.2	32.7	26.4	29.7	28.05	38.4	25.4	100	42.7	99.9	99.4	99.9	98.8	99.3	99.5	99.9	99.9	-90.0312	5.34817	94.0424	-67.6177	5.04178	-169.619	
0.04	0.3	0	5.1	21.6	4.1	24.4	7.6	5.6	7.2	8.2	32.7	26.4	29.7	28.05	38.4	25.4	100	42.7	99.9	99.4	99.9	98.8	99.3	99.5	99.9	99.9	-90.0312	5.34817	94.0424	-67.6177	5.04178	-169.619	
0.05	0.3	0	5.1	21.6	4.1	24.4	7.6	5.6	7.2	8.2	32.7	26.4	29.7	28.05	38.4	25.4	100	42.7	99.9	99.4	99.9	98.8	99.3	99.5	99.9	99.9	-90.0312	5.34817	94.0424	-67.6177	5.04178	-169.619	
0.06	0.3	0	5.1	21.6	4.1	24.4	7.6	5.6	7.2	8.2	32.7	26.4	29.7	28.05	38.4	25.4	100	42.7	99.9	99.4	99.9	98.8	99.3	99.5	99.9	99.9	-90.0312	5.34817	94.0424	-67.6177	5.04178	-169.619	
0.07	0.3	0	5.1	21.6	4.1	24.4	7.6	5.6	7.2	8.2	32.7	26.4	29.7	28.05	38.4	25.4	100	42.7	99.9	99.4	99.9	98.8	99.3	99.5	99.9	99.9	-90.0312	5.34817	94.0424	-67.6177	5.04178	-169.619	
0.08	0.3	0	5.1	21.6	4.1	24.4	7.6	5.6	7.2	8.2	32.7	26.4	29.7	28.05	38.4	25.4	100	42.7	99.9	99.4	99.9	98.8	99.3	99.5	99.9	99.9	-90.0312	5.34817	94.0424	-67.6177	5.04178	-169.619	
0.09	0.3	0	5.1	21.6	4.1	24.4	7.6	5.6	7.2	8.2	32.7	26.4	29.7	28.05	38.4	25.4	100	42.7	99.9	99.4	99.9	98.8	99.3	99.5	99.9	99.9	-90.0312	5.34817	94.0424	-67.6177	5.04178	-169.619	
0.1	0.3	0	5.1	21.6	4.1	24.4	7.6	5.6	7.2	8.2	32.7	26.4	29.7	28.05	38.4	25.4	100	42.7	99.9	99.4	99.9	98.8	99.3	99.5	99.9	99.9	-90.0312	5.34817	94.0424	-67.6177	5.04178	-169.619	
0.11	0.3	0	5.1	21.6	4.1	24.4	7.6	5.6	7.2	8.2	32.7	26.4	29.7	28.05	38.4	25.4	100	42.7	99.9	99.4	99.9	98.8	99.3	99.5	99.9	99.9	-90.0312	5.34817	94.0424	-67.6177	5.04178	-169.619	
