Hora de inicio de la toma de datos: 10:40:08
AT(s)	F1.1	F1.2	F2.1	F2.2	F3.1	F3.2	F4.1	F4.2	F5.1	F5.2	ABD1	ABD2	ABD3	ABD4	PA	TCO	P1	P2	P3	P4	P5	P6	P7	P8	P9	P10	HRoll	HPitch	HYaw	WRoll	WPitch	WYaw	
0.01	0	0	9.1	13	5.4	11.8	6.2	8.4	4.7	11.9	33.8	40.1	32.7	36.4	45.6	26.3	100	65.7	95.7	99.2	99.9	99.1	99.9	99.9	99.9	99.9	-86.6185	4.73635	48.7901	-66.0181	5.88759	-89.2475	
0.02	0	0	9.1	13	5.4	11.8	6.2	8.4	4.7	11.9	33.8	40.1	32.7	36.4	45.6	26.3	100	65.7	95.7	99.2	99.9	99.1	99.9	99.9	99.9	99.9	-86.6185	4.73635	48.7901	-66.0181	5.88759	-89.2475	
0.03	0	0	9.1	13	5.4	11.8	6.2	8.4	4.7	11.9	33.8	40.1	32.7	36.4	45.6	26.3	100	65.7	95.7	99.2	99.9	99.1	99.9	99.9	99.9	99.9	-86.6185	4.73635	48.7901	-66.0181	5.88759	-89.2475	
0.04	0	0	9.1	13	5.4	11.8	6.2	8.4	4.7	11.9	33.8	40.1	32.7	36.4	45.6	26.3	100	65.7	95.7	99.2	99.9	99.1	99.9	99.9	99.9	99.9	-86.6185	4.73635	48.7901	-66.0181	5.88759	-89.2475	
0.05	0	0	9.1	13	5.4	11.8	6.2	8.4	4.7	11.9	33.8	40.1	32.7	36.4	45.6	26.3	100	65.7	95.7	99.2	99.9	99.1	99.9	99.9	99.9	99.9	-86.6185	4.73635	48.7901	-66.0181	5.88759	-89.2475	
0.06	0	0	9.1	13	5.4	11.8	6.2	8.4	4.7	11.9	33.8	40.1	32.7	36.4	45.6	26.3	100	65.7	95.7	99.2	99.9	99.1	99.9	99.9	99.9	99.9	-86.6185	4.73635	48.7901	-66.0181	5.88759	-89.2475	
0.07	0	0	9.1	13	5.4	11.8	6.2	8.4	4.7	11.9	33.8	40.1	32.7	36.4	45.6	26.3	100	65.7	95.7	99.2	99.9	99.1	99.9	99.9	99.9	99.9	-86.6185	4.73635	48.7901	-66.0181	5.88759	-89.2475	
0.08	0	0	9.1	13	5.4	11.8	6.2	8.4	4.7	11.9	33.8	40.1	32.7	36.4	45.6	26.3	100	65.7	95.7	99.2	99.9	99.1	99.9	99.9	99.9	99.9	-86.6185	4.73635	48.7901	-66.0181	5.88759	-89.2475	
0.09	0	0	9.1	13	5.4	11.8	6.2	8.4	4.7	11.9	33.8	40.1	32.7	36.4	45.6	26.3	100	65.7	95.7	99.2	99.9	99.1	99.9	99.9	99.9	99.9	-86.6185	4.73635	48.7901	-66.0181	5.88759	-89.2475	
0.1	0	0	9.1	13	5.4	11.8	6.2	8.4	4.7	11.9	33.8	40.1	32.7	36.4	45.6	26.3	100	65.7	95.7	99.2	99.9	99.1	99.9	99.9	99.9	99.9	-86.6185	4.73635	48.7901	-66.0181	5.88759	-89.2475	
0.11	0	0	9.1	13	5.4	11.8	6.2	8.4	4.7	11.9	33.8	40.1	32.7	36.4	45.6	26.3	100	65.7	95.7	99.2	99.9	99.1	99.9	99.9	99.9	99.9	-86.6185	4.73635	48.7901	-66.0181	5.88759	-89.2475	
0.12	0	0	9.1	13	5.4	11.8	6.2	8.4	4.7	11.9	33.8	40.1	32.7	36.4	45.6	26.3	100	65.7	95.7	99.2	99.9	99.1	99.9	99.9	99.9	99.9	-86.6185	4.73635	48.7901	-66.0181	5.88759	-89.2475	
0.13	0	0	9.1	13	5.4	11.8	6.2	8.4	4.7	11.9	33.8	40.1	32.7	36.4	45.6	26.3	100	65.7	95.7	99.2	99.9	99.1	99.9	99.9	99.9	99.9	-86.6185	4.73635	48.7901	-66.0181	5.88759	-89.2475	
0.14	0	0	9.1	13	5.4	11.8	6.2	8.4	4.7	11.9	33.8	40.1	32.7	36.4	45.6	26.3	100	65.7	95.7	99.2	99.9	99.1	99.9	99.9	99.9	99.9	-86.6185	4.73635	48.7901	-66.0181	5.88759	-89.2475	
0.15	0	0	9.1	13	5.4	11.8	6.2	8.4	4.7	11.9	33.8	40.1	32.7	36.4	45.6	26.3	100	65.7	95.7	99.2	99.9	99.1	99.9	99.9	99.9	99.9	-86.6185	4.73635	48.7901	-66.0181	5.88759	-89.2475	
0.16	0	0	9.1	13	5.4	11.8	6.2	8.4	4.7	11.9	33.8	40.1	32.7	36.4	45.6	26.3	100	65.7	95.7	99.2	99.9	99.1	99.9	99.9	99.9	99.9	-86.6185	4.73635	48.7901	-66.0181	5.88759	-89.2475	
0.171	0	0	9.1	13	5.4	11.8	6.2	8.4	4.7	11.9	33.8	40.1	32.7	36.4	45.6	26.3	100	65.7	95.7	99.2	99.9	99.1	99.9	99.9	99.9	99.9	-86.6185	4.73635	48.7901	-66.0181	5.88759	-89.2475	
0.181	0	0	9.1	13	5.4	11.8	6.2	8.4	4.7	11.9	33.8	40.1	32.7	36.4	45.6	26.3	100	65.7	95.7	99.2	99.9	99.1	99.9	99.9	99.9	99.9	-86.6185	4.73635	48.7901	-66.0181	5.88759	-89.2475	
0.191	0	0	9.1	13	5.4	11.8	6.2	8.4	4.7	11.9	33.8	40.1	32.7	36.4	45.6	26.3	100	65.7	95.7	99.2	99.9	99.1	99.9	99.9	99.9	99.9	-86.6185	4.73635	48.7901	-66.0181	5.88759	-89.2475	
0.201	0	0	9.1	13	5.4	11.8	6.2	8.4	4.7	11.9	33.8	40.1	32.7	36.4	45.6	26.3	100	65.7	95.7	99.2	99.9	99.1	99.9	99.9	99.9	99.9	-86.6185	4.73635	48.7901	-66.0181	5.88759	-89.2475	
0.211	0	0	9.1	13	5.4	11.8	6.2	8.4	4.7	11.9	33.8	40.1	32.7	36.4	45.6	26.3	100	65.7	95.7	99.2	99.9	99.1	99.9	99.9	99.9	99.9	-86.6185	4.73635	48.7901	-66.0181	5.88759	-89.2475	
0.221	0	0	9.1	13	5.4	11.8	6.2	8.4	4.7	11.9	33.8	40.1	32.7	36.4	45.6	26.3	100	65.7	95.7	99.2	99.9	99.1	99.9	99.9	99.9	99.9	-86.6185	4.73635	48.7901	-66.0181	5.88759	-89.2475	
0.231	0	0	9.1	13	5.4	11.8	6.2	8.4	4.7	11.9	33.8	40.1	32.7	36.4	45.6	26.3	100	65.7	95.7	99.2	99.9	99.1	99.9	99.9	99.9	99.9	-86.6185	4.73635	48.7901	-66.0181	5.88759	-89.2475	
0.241	0	0	9.1	13	5.4	11.8	6.2	8.4	4.7	11.9	33.8	40.1	32.7	36.4	45.6	26.3	100	65.7	95.7	99.2	99.9	99.1	99.9	99.9	99.9	99.9	-86.6185	4.73635	48.7901	-66.0181	5.88759	-89.2475	
0.251	0.1	0	9.1	12.7	5.6	11.3	6.2	8.2	4.9	12	38.1	39.3	32.3	35.8	43.3	25.9	99.9	61.7	81.1	99.4	99.9	99.2	99.3	99.4	99.6	99.9	-86.282	4.92944	48.2771	-65.7134	6.03718	-89.2448	
0.261	0.1	0	9.1	12.7	5.6	11.3	6.2	8.2	4.9	12	38.1	39.3	32.3	35.8	43.3	25.9	99.9	61.7	81.1	99.4	99.9	99.2	99.3	99.4	99.6	99.9	-86.282	4.92944	48.2771	-65.7134	6.03718	-89.2448	
0.271	0.1	0	9.1	12.7	5.6	11.3	6.2	8.2	4.9	12	38.1	39.3	32.3	35.8	43.3	25.9	99.9	61.7	81.1	99.4	99.9	99.2	99.3	99.4	99.6	99.9	-86.282	4.92944	48.2771	-65.7134	6.03718	-89.2448	
