Hora de inicio de la toma de datos: 10:39:26
AT(s)	F1.1	F1.2	F2.1	F2.2	F3.1	F3.2	F4.1	F4.2	F5.1	F5.2	ABD1	ABD2	ABD3	ABD4	PA	TCO	P1	P2	P3	P4	P5	P6	P7	P8	P9	P10	HRoll	HPitch	HYaw	WRoll	WPitch	WYaw	
0.01	0.3	0	4	44	5.8	23.5	3.1	12.8	3.4	13.2	33.8	54.3	27.8	41.05	47	31.1	100	99.9	99.9	94.6	64.2	99.8	99.8	99.6	99.3	99.7	-94.0052	3.83166	-14.6146	-73.5719	3.90199	-115.686	
0.02	0.3	0	4	44	5.8	23.5	3.1	12.8	3.4	13.2	33.8	54.3	27.8	41.05	47	31.1	100	99.9	99.9	94.6	64.2	99.8	99.8	99.6	99.3	99.7	-94.0052	3.83166	-14.6146	-73.5719	3.90199	-115.686	
0.03	0.3	0	4	44	5.8	23.5	3.1	12.8	3.4	13.2	33.8	54.3	27.8	41.05	47	31.1	100	99.9	99.9	94.6	64.2	99.8	99.8	99.6	99.3	99.7	-94.0052	3.83166	-14.6146	-73.5719	3.90199	-115.686	
0.04	0.3	0	4	44	5.8	23.5	3.1	12.8	3.4	13.2	33.8	54.3	27.8	41.05	47	31.1	100	99.9	99.9	94.6	64.2	99.8	99.8	99.6	99.3	99.7	-94.0052	3.83166	-14.6146	-73.5719	3.90199	-115.686	
0.05	0.3	0	4	44	5.8	23.5	3.1	12.8	3.4	13.2	33.8	54.3	27.8	41.05	47	31.1	100	99.9	99.9	94.6	64.2	99.8	99.8	99.6	99.3	99.7	-94.0052	3.83166	-14.6146	-73.5719	3.90199	-115.686	
0.06	0.3	0	4	44	5.8	23.5	3.1	12.8	3.4	13.2	33.8	54.3	27.8	41.05	47	31.1	100	99.9	99.9	94.6	64.2	99.8	99.8	99.6	99.3	99.7	-94.0052	3.83166	-14.6146	-73.5719	3.90199	-115.686	
0.07	0.3	0	4	44	5.8	23.5	3.1	12.8	3.4	13.2	33.8	54.3	27.8	41.05	47	31.1	100	99.9	99.9	94.6	64.2	99.8	99.8	99.6	99.3	99.7	-94.0052	3.83166	-14.6146	-73.5719	3.90199	-115.686	
0.08	0.3	0	4	44	5.8	23.5	3.1	12.8	3.4	13.2	33.8	54.3	27.8	41.05	47	31.1	100	99.9	99.9	94.6	64.2	99.8	99.8	99.6	99.3	99.7	-94.0052	3.83166	-14.6146	-73.5719	3.90199	-115.686	
0.09	0.3	0	4	44	5.8	23.5	3.1	12.8	3.4	13.2	33.8	54.3	27.8	41.05	47	31.1	100	99.9	99.9	94.6	64.2	99.8	99.8	99.6	99.3	99.7	-94.0052	3.83166	-14.6146	-73.5719	3.90199	-115.686	
0.1	0.3	0	4	44	5.8	23.5	3.1	12.8	3.4	13.2	33.8	54.3	27.8	41.05	47	31.1	100	99.9	99.9	94.6	64.2	99.8	99.8	99.6	99.3	99.7	-94.0052	3.83166	-14.6146	-73.5719	3.90199	-115.686	
0.11	0.3	0	4	44	5.8	23.5	3.1	12.8	3.4	13.2	33.8	54.3	27.8	41.05	47	31.1	100	99.9	99.9	94.6	64.2	99.8	99.8	99.6	99.3	99.7	-94.0052	3.83166	-14.6146	-73.5719	3.90199	-115.686	
0.12	0.3	0	4	44	5.8	23.5	3.1	12.8	3.4	13.2	33.8	54.3	27.8	41.05	47	31.1	100	99.9	99.9	94.6	64.2	99.8	99.8	99.6	99.3	99.7	-94.0052	3.83166	-14.6146	-73.5719	3.90199	-115.686	
0.13	0.3	0	4	44	5.8	23.5	3.1	12.8	3.4	13.2	33.8	54.3	27.8	41.05	47	31.1	100	99.9	99.9	94.6	64.2	99.8	99.8	99.6	99.3	99.7	-94.0052	3.83166	-14.6146	-73.5719	3.90199	-115.686	
0.14	0.3	0	4	44	5.8	23.5	3.1	12.8	3.4	13.2	33.8	54.3	27.8	41.05	47	31.1	100	99.9	99.9	94.6	64.2	99.8	99.8	99.6	99.3	99.7	-94.0052	3.83166	-14.6146	-73.5719	3.90199	-115.686	
