Hora de inicio de la toma de datos: 10:33:30
AT(s)	F1.1	F1.2	F2.1	F2.2	F3.1	F3.2	F4.1	F4.2	F5.1	F5.2	ABD1	ABD2	ABD3	ABD4	PA	TCO	P1	P2	P3	P4	P5	P6	P7	P8	P9	P10	HRoll	HPitch	HYaw	WRoll	WPitch	WYaw	
0.01	0.9	0	14.4	7.6	10.3	0	8.4	0	1.7	3.1	9.5	30.5	22.4	26.45	28.9	26.2	80.8	99.9	99.9	99.1	99.9	97.8	99.4	99.8	99.9	99.9	-33.4723	2.99544	135.023	-22.2968	4.40593	-142.679	
0.02	0.9	0	14.4	7.6	10.3	0	8.4	0	1.7	3.1	9.5	30.5	22.4	26.45	28.9	26.2	80.8	99.9	99.9	99.1	99.9	97.8	99.4	99.8	99.9	99.9	-33.4723	2.99544	135.023	-22.2968	4.40593	-142.679	
0.03	0.9	0	14.4	7.6	10.3	0	8.4	0	1.7	3.1	9.5	30.5	22.4	26.45	28.9	26.2	80.8	99.9	99.9	99.1	99.9	97.8	99.4	99.8	99.9	99.9	-33.4723	2.99544	135.023	-22.2968	4.40593	-142.679	
0.04	0.9	0	14.4	7.6	10.3	0	8.4	0	1.7	3.1	9.5	30.5	22.4	26.45	28.9	26.2	80.8	99.9	99.9	99.1	99.9	97.8	99.4	99.8	99.9	99.9	-33.4723	2.99544	135.023	-22.2968	4.40593	-142.679	
0.05	0.9	0	14.4	7.6	10.3	0	8.4	0	1.7	3.1	9.5	30.5	22.4	26.45	28.9	26.2	80.8	99.9	99.9	99.1	99.9	97.8	99.4	99.8	99.9	99.9	-33.4723	2.99544	135.023	-22.2968	4.40593	-142.679	
0.06	0.9	0	14.4	7.6	10.3	0	8.4	0	1.7	3.1	9.5	30.5	22.4	26.45	28.9	26.2	80.8	99.9	99.9	99.1	99.9	97.8	99.4	99.8	99.9	99.9	-33.4723	2.99544	135.023	-22.2968	4.40593	-142.679	
0.07	0.9	0	14.4	7.6	10.3	0	8.4	0	1.7	3.1	9.5	30.5	22.4	26.45	28.9	26.2	80.8	99.9	99.9	99.1	99.9	97.8	99.4	99.8	99.9	99.9	-33.4723	2.99544	135.023	-22.2968	4.40593	-142.679	
0.08	0.9	0	14.4	7.6	10.3	0	8.4	0	1.7	3.1	9.5	30.5	22.4	26.45	28.9	26.2	80.8	99.9	99.9	99.1	99.9	97.8	99.4	99.8	99.9	99.9	-33.4723	2.99544	135.023	-22.2968	4.40593	-142.679	
0.09	0.9	0	14.4	7.6	10.3	0	8.4	0	1.7	3.1	9.5	30.5	22.4	26.45	28.9	26.2	80.8	99.9	99.9	99.1	99.9	97.8	99.4	99.8	99.9	99.9	-33.4723	2.99544	135.023	-22.2968	4.40593	-142.679	
0.1	0.9	0	14.4	7.6	10.3	0	8.4	0	1.7	3.1	9.5	30.5	22.4	26.45	28.9	26.2	80.8	99.9	99.9	99.1	99.9	97.8	99.4	99.8	99.9	99.9	-33.4723	2.99544	135.023	-22.2968	4.40593	-142.679	
0.11	0.9	0	14.4	7.6	10.3	0	8.4	0	1.7	3.1	9.5	30.5	22.4	26.45	28.9	26.2	80.8	99.9	99.9	99.1	99.9	97.8	99.4	99.8	99.9	99.9	-33.4723	2.99544	135.023	-22.2968	4.40593	-142.679	
0.12	0.9	0	14.4	7.6	10.3	0	8.4	0	1.7	3.1	9.5	30.5	22.4	26.45	28.9	26.2	80.8	99.9	99.9	99.1	99.9	97.8	99.4	99.8	99.9	99.9	-33.4723	2.99544	135.023	-22.2968	4.40593	-142.679	
0.13	0.9	0	14.4	7.6	10.3	0	8.4	0	1.7	3.1	9.5	30.5	22.4	26.45	28.9	26.2	80.8	99.9	99.9	99.1	99.9	97.8	99.4	99.8	99.9	99.9	-33.4723	2.99544	135.023	-22.2968	4.40593	-142.679	
0.14	0.9	0	14.4	7.6	10.3	0	8.4	0	1.7	3.1	9.5	30.5	22.4	26.45	28.9	26.2	80.8	99.9	99.9	99.1	99.9	97.8	99.4	99.8	99.9	99.9	-33.4723	2.99544	135.023	-22.2968	4.40593	-142.679	
0.15	0.9	0	14.4	7.6	10.3	0	8.4	0	1.7	3.1	9.5	30.5	22.4	26.45	28.9	26.2	80.8	99.9	99.9	99.1	99.9	97.8	99.4	99.8	99.9	99.9	-33.4723	2.99544	135.023	-22.2968	4.40593	-142.679	
0.16	0.9	0	14.4	7.6	10.3	0	8.4	0	1.7	3.1	9.5	30.5	22.4	26.45	28.9	26.2	80.8	99.9	99.9	99.1	99.9	97.8	99.4	99.8	99.9	99.9	-33.4723	2.99544	135.023	-22.2968	4.40593	-142.679	
0.171	0.9	0	14.4	7.6	10.3	0	8.4	0	1.7	3.1	9.5	30.5	22.4	26.45	28.9	26.2	80.8	99.9	99.9	99.1	99.9	97.8	99.4	99.8	99.9	99.9	-33.4723	2.99544	135.023	-22.2968	4.40593	-142.679	
0.181	1.3	0	14.6	7.5	10.2	0	8.4	0	1.8	3.1	8.6	29.8	22.2	26	28.8	26.3	80.3	99.9	99.9	98.7	99.9	98.6	99.9	99.9	99.9	99.7	-33.4105	2.87311	135.027	-22.3006	4.35219	-142.709	
0.191	1	0	14.5	7.6	10.3	0	8.2	0	1.8	3.2	9	30.1	22.3	26.2	28.9	26.2	79.2	99.9	99.9	99.3	99.9	99.1	99.9	99.8	99.5	99.3	-33.3822	2.90392	135.025	-22.2838	4.33574	-142.697	
0.201	1	0	14.5	7.6	10.3	0	8.2	0	1.8	3.2	9	30.1	22.3	26.2	28.9	26.2	79.2	99.9	99.9	99.3	99.9	99.1	99.9	99.8	99.5	99.3	-33.3822	2.90392	135.025	-22.2838	4.33574	-142.697	
0.211	1	0	14.5	7.6	10.3	0	8.2	0	1.8	3.2	9	30.1	22.3	26.2	28.9	26.2	79.2	99.9	99.9	99.3	99.9	99.1	99.9	99.8	99.5	99.3	-33.3822	2.90392	135.025	-22.2838	4.33574	-142.697	
0.221	1	0	14.5	7.6	10.3	0	8.2	0	1.8	3.2	9	30.1	22.3	26.2	28.9	26.2	79.2	99.9	99.9	99.3	99.9	99.1	99.9	99.8	99.5	99.3	-33.3822	2.90392	135.025	-22.2838	4.33574	-142.697	
0.231	1	0	14.5	7.6	10.3	0	8.2	0	1.8	3.2	9	30.1	22.3	26.2	28.9	26.2	79.2	99.9	99.9	99.3	99.9	99.1	99.9	99.8	99.5	99.3	-33.3822	2.90392	135.025	-22.2838	4.33574	-142.697	
0.241	1	0	14.5	7.6	10.3	0	8.2	0	1.8	3.2	9	30.1	22.3	26.2	28.9	26.2	79.2	99.9	99.9	99.3	99.9	99.1	99.9	99.8	99.5	99.3	-33.3822	2.90392	135.025	-22.2838	4.33574	-142.697	
0.251	1	0	14.5	7.6	10.3	0	8.2	0	1.8	3.2	9	30.1	22.3	26.2	28.9	26.2	79.2	99.9	99.9	99.3	99.9	99.1	99.9	99.8	99.5	99.3	-33.3822	2.90392	135.025	-22.2838	4.33574	-142.697	
0.261	1	0	14.5	7.6	10.3	0	8.2	0	1.8	3.2	9	30.1	22.3	26.2	28.9	26.2	79.2	99.9	99.9	99.3	99.9	99.1	99.9	99.8	99.5	99.3	-33.3822	2.90392	135.025	-22.2838	4.33574	-142.697	
0.271	1	0	14.5	7.6	10.3	0	8.2	0	1.8	3.2	9	30.1	22.3	26.2	28.9	26.2	79.2	99.9	99.9	99.3	99.9	99.1	99.9	99.8	99.5	99.3	-33.3822	2.90392	135.025	-22.2838	4.33574	-142.697	
0.281	1	0	14.5	7.6	10.3	0	8.2	0	1.8	3.2	9	30.1	22.3	26.2	28.9	26.2	79.2	99.9	99.9	99.3	99.9	99.1	99.9	99.8	99.5	99.3	-33.3822	2.90392	135.025	-22.2838	4.33574	-142.697	
0.29	1	0	14.5	7.6	10.3	0	8.2	0	1.8	3.2	9	30.1	22.3	26.2	28.9	26.2	79.2	99.9	99.9	99.3	99.9	99.1	99.9	99.8	99.5	99.3	-33.3822	2.90392	135.025	-22.2838	4.33574	-142.697	
0.3	1	0	14.5	7.6	10.3	0	8.2	0	1.8	3.2	9	30.1	22.3	26.2	28.9	26.2	79.2	99.9	99.9	99.3	99.9	99.1	99.9	99.8	99.5	99.3	-33.3822	2.90392	135.025	-22.2838	4.33574	-142.697	
0.31	1	0	14.5	7.6	10.3	0	8.2	0	1.8	3.2	9	30.1	22.3	26.2	28.9	26.2	79.2	99.9	99.9	99.3	99.9	99.1	99.9	99.8	99.5	99.3	-33.3822	2.90392	135.025	-22.2838	4.33574	-142.697	
0.32	1	0	14.5	7.6	10.3	0	8.2	0	1.8	3.2	9	30.1	22.3	26.2	28.9	26.2	79.2	99.9	99.9	99.3	99.9	99.1	99.9	99.8	99.5	99.3	-33.3822	2.90392	135.025	-22.2838	4.33574	-142.697	
0.33	1	0	14.5	7.6	10.3	0	8.2	0	1.8	3.2	9	30.1	22.3	26.2	28.9	26.2	79.2	99.9	99.9	99.3	99.9	99.1	99.9	99.8	99.5	99.3	-33.3822	2.90392	135.025	-22.2838	4.33574	-142.697	
0.34	1	0	14.5	7.6	10.3	0	8.2	0	1.8	3.2	9	30.1	22.3	26.2	28.9	26.2	79.2	99.9	99.9	99.3	99.9	99.1	99.9	99.8	99.5	99.3	-33.3822	2.90392	135.025	-22.2838	4.33574	-142.697	
0.35	1	0	14.5	7.6	10.3	0	8.2	0	1.8	3.2	9	30.1	22.3	26.2	28.9	26.2	79.2	99.9	99.9	99.3	99.9	99.1	99.9	99.8	99.5	99.3	-33.3822	2.90392	135.025	-22.2838	4.33574	-142.697	
0.36	1	0	14.5	7.6	10.3	0	8.2	0	1.8	3.2	9	30.1	22.3	26.2	28.9	26.2	79.2	99.9	99.9	99.3	99.9	99.1	99.9	99.8	99.5	99.3	-33.3822	2.90392	135.025	-22.2838	4.33574	-142.697	
0.37	1	0	14.5	7.6	10.3	0	8.2	0	1.8	3.2	9	30.1	22.3	26.2	28.9	26.2	79.2	99.9	99.9	99.3	99.9	99.1	99.9	99.8	99.5	99.3	-33.3822	2.90392	135.025	-22.2838	4.33574	-142.697	
0.38	1	0	14.5	7.6	10.3	0	8.2	0	1.8	3.2	9	30.1	22.3	26.2	28.9	26.2	79.2	99.9	99.9	99.3	99.9	99.1	99.9	99.8	99.5	99.3	-33.3822	2.90392	135.025	-22.2838	4.33574	-142.697	
0.39	1	0	14.5	7.6	10.3	0	8.2	0	1.8	3.2	9	30.1	22.3	26.2	28.9	26.2	79.2	99.9	99.9	99.3	99.9	99.1	99.9	99.8	99.5	99.3	-33.3822	2.90392	135.025	-22.2838	4.33574	-142.697	
0.4	1	0	14.5	7.6	10.3	0	8.2	0	1.8	3.2	9	30.1	22.3	26.2	28.9	26.2	79.2	99.9	99.9	99.3	99.9	99.1	99.9	99.8	99.5	99.3	-33.3822	2.90392	135.025	-22.2838	4.33574	-142.697	
0.41	1	0	14.5	7.6	10.3	0	8.2	0	1.8	3.2	9	30.1	22.3	26.2	28.9	26.2	79.2	99.9	99.9	99.3	99.9	99.1	99.9	99.8	99.5	99.3	-33.3822	2.90392	135.025	-22.2838	4.33574	-142.697	
0.42	1	0	14.5	7.6	10.3	0	8.2	0	1.8	3.2	9	30.1	22.3	26.2	28.9	26.2	79.2	99.9	99.9	99.3	99.9	99.1	99.9	99.8	99.5	99.3	-33.3822	2.90392	135.025	-22.2838	4.33574	-142.697	
0.43	1	0	14.5	7.6	10.3	0	8.2	0	1.8	3.2	9	30.1	22.3	26.2	28.9	26.2	79.2	99.9	99.9	99.3	99.9	99.1	99.9	99.8	99.5	99.3	-33.3822	2.90392	135.025	-22.2838	4.33574	-142.697	
0.44	1	0	14.5	7.6	10.3	0	8.2	0	1.8	3.2	9	30.1	22.3	26.2	28.9	26.2	79.2	99.9	99.9	99.3	99.9	99.1	99.9	99.8	99.5	99.3	-33.3822	2.90392	135.025	-22.2838	4.33574	-142.697	
0.45	1	0	14.5	7.6	10.3	0	8.2	0	1.8	3.2	9	30.1	22.3	26.2	28.9	26.2	79.2	99.9	99.9	99.3	99.9	99.1	99.9	99.8	99.5	99.3	-33.3822	2.90392	135.025	-22.2838	4.33574	-142.697	
0.46	1	0	14.5	7.6	10.3	0	8.2	0	1.8	3.2	9	30.1	22.3	26.2	28.9	26.2	79.2	99.9	99.9	99.3	99.9	99.1	99.9	99.8	99.5	99.3	-33.3822	2.90392	135.025	-22.2838	4.33574	-142.697	
0.47	1	0	14.5	7.6	10.3	0	8.2	0	1.8	3.2	9	30.1	22.3	26.2	28.9	26.2	79.2	99.9	99.9	99.3	99.9	99.1	99.9	99.8	99.5	99.3	-33.3822	2.90392	135.025	-22.2838	4.33574	-142.697	
0.48	1	0	14.5	7.6	10.3	0	8.2	0	1.8	3.2	9	30.1	22.3	26.2	28.9	26.2	79.2	99.9	99.9	99.3	99.9	99.1	99.9	99.8	99.5	99.3	-33.3822	2.90392	135.025	-22.2838	4.33574	-142.697	
0.49	1	0	14.5	7.6	10.3	0	8.2	0	1.8	3.2	9	30.1	22.3	26.2	28.9	26.2	79.2	99.9	99.9	99.3	99.9	99.1	99.9	99.8	99.5	99.3	-33.3822	2.90392	135.025	-22.2838	4.33574	-142.697	
0.5	1	0	14.5	7.6	10.3	0	8.2	0	1.8	3.2	9	30.1	22.3	26.2	28.9	26.2	79.2	99.9	99.9	99.3	99.9	99.1	99.9	99.8	99.5	99.3	-33.3822	2.90392	135.025	-22.2838	4.33574	-142.697	
0.51	1	0	14.5	7.6	10.3	0	8.2	0	1.8	3.2	9	30.1	22.3	26.2	28.9	26.2	79.2	99.9	99.9	99.3	99.9	99.1	99.9	99.8	99.5	99.3	-33.3822	2.90392	135.025	-22.2838	4.33574	-142.697	
0.52	1	0	14.5	7.6	10.3	0	8.2	0	1.8	3.2	9	30.1	22.3	26.2	28.9	26.2	79.2	99.9	99.9	99.3	99.9	99.1	99.9	99.8	99.5	99.3	-33.3822	2.90392	135.025	-22.2838	4.33574	-142.697	
0.53	1	0	14.5	7.6	10.3	0	8.2	0	1.8	3.2	9	30.1	22.3	26.2	28.9	26.2	79.2	99.9	99.9	99.3	99.9	99.1	99.9	99.8	99.5	99.3	-33.3822	2.90392	135.025	-22.2838	4.33574	-142.697	
0.54	1	0	14.5	7.6	10.3	0	8.2	0	1.8	3.2	9	30.1	22.3	26.2	28.9	26.2	79.2	99.9	99.9	99.3	99.9	99.1	99.9	99.8	99.5	99.3	-33.3822	2.90392	135.025	-22.2838	4.33574	-142.697	
0.55	1	0	14.4	7.6	10.2	0	8.2	0	1.7	3.1	7.8	29.7	22.1	25.9	28.9	26.2	79.1	99.9	99.9	99.3	99.9	98.9	99.9	99.9	99.7	99.4	-33.1758	2.90124	135.026	-22.032	4.34771	-142.719	
0.56	1	0	14.4	7.6	10.2	0	8.2	0	1.7	3.1	7.8	29.7	22.1	25.9	28.9	26.2	79.1	99.9	99.9	99.3	99.9	98.9	99.9	99.9	99.7	99.4	-33.1758	2.90124	135.026	-22.032	4.34771	-142.719	
0.57	1	0	14.4	7.6	10.2	0	8.2	0	1.7	3.1	7.8	29.7	22.1	25.9	28.9	26.2	79.1	99.9	99.9	99.3	99.9	98.9	99.9	99.9	99.7	99.4	-33.1758	2.90124	135.026	-22.032	4.34771	-142.719	
0.58	1	0	14.4	7.6	10.2	0	8.2	0	1.7	3.1	7.8	29.7	22.1	25.9	28.9	26.2	79.1	99.9	99.9	99.3	99.9	98.9	99.9	99.9	99.7	99.4	-33.1758	2.90124	135.026	-22.032	4.34771	-142.719	
0.59	1	0	14.4	7.6	10.2	0	8.2	0	1.7	3.1	7.8	29.7	22.1	25.9	28.9	26.2	79.1	99.9	99.9	99.3	99.9	98.9	99.9	99.9	99.7	99.4	-33.1758	2.90124	135.026	-22.032	4.34771	-142.719	
0.6	1	0	14.4	7.6	10.2	0	8.2	0	1.7	3.1	7.8	29.7	22.1	25.9	28.9	26.2	79.1	99.9	99.9	99.3	99.9	98.9	99.9	99.9	99.7	99.4	-33.1758	2.90124	135.026	-22.032	4.34771	-142.719	
0.61	1	0	14.4	7.6	10.2	0	8.2	0	1.7	3.1	7.8	29.7	22.1	25.9	28.9	26.2	79.1	99.9	99.9	99.3	99.9	98.9	99.9	99.9	99.7	99.4	-33.1758	2.90124	135.026	-22.032	4.34771	-142.719	
0.62	1	0	14.4	7.6	10.2	0	8.2	0	1.7	3.1	7.8	29.7	22.1	25.9	28.9	26.2	79.1	99.9	99.9	99.3	99.9	98.9	99.9	99.9	99.7	99.4	-33.1758	2.90124	135.026	-22.032	4.34771	-142.719	
0.63	1	0	14.4	7.6	10.2	0	8.2	0	1.7	3.1	7.8	29.7	22.1	25.9	28.9	26.2	79.1	99.9	99.9	99.3	99.9	98.9	99.9	99.9	99.7	99.4	-33.1758	2.90124	135.026	-22.032	4.34771	-142.719	
0.64	1	0	14.4	7.6	10.2	0	8.2	0	1.7	3.1	7.8	29.7	22.1	25.9	28.9	26.2	79.1	99.9	99.9	99.3	99.9	98.9	99.9	99.9	99.7	99.4	-33.1758	2.90124	135.026	-22.032	4.34771	-142.719	
0.65	1	0	14.4	7.6	10.2	0	8.2	0	1.7	3.1	7.8	29.7	22.1	25.9	28.9	26.2	79.1	99.9	99.9	99.3	99.9	98.9	99.9	99.9	99.7	99.4	-33.1758	2.90124	135.026	-22.032	4.34771	-142.719	
0.66	1	0	14.4	7.6	10.2	0	8.2	0	1.7	3.1	7.8	29.7	22.1	25.9	28.9	26.2	79.1	99.9	99.9	99.3	99.9	98.9	99.9	99.9	99.7	99.4	-33.1758	2.90124	135.026	-22.032	4.34771	-142.719	
0.67	1	0	14.4	7.6	10.2	0	8.2	0	1.7	3.1	7.8	29.7	22.1	25.9	28.9	26.2	79.1	99.9	99.9	99.3	99.9	98.9	99.9	99.9	99.7	99.4	-33.1758	2.90124	135.026	-22.032	4.34771	-142.719	
0.68	1	0	14.4	7.6	10.2	0	8.2	0	1.7	3.1	7.8	29.7	22.1	25.9	28.9	26.2	79.1	99.9	99.9	99.3	99.9	98.9	99.9	99.9	99.7	99.4	-33.1758	2.90124	135.026	-22.032	4.34771	-142.719	
0.69	1	0	14.4	7.6	10.2	0	8.2	0	1.7	3.1	7.8	29.7	22.1	25.9	28.9	26.2	79.1	99.9	99.9	99.3	99.9	98.9	99.9	99.9	99.7	99.4	-33.1758	2.90124	135.026	-22.032	4.34771	-142.719	
0.7	1	0	14.4	7.6	10.2	0	8.2	0	1.7	3.1	7.8	29.7	22.1	25.9	28.9	26.2	79.1	99.9	99.9	99.3	99.9	98.9	99.9	99.9	99.7	99.4	-33.1758	2.90124	135.026	-22.032	4.34771	-142.719	
