Hora de inicio de la toma de datos: 10:34:06
AT(s)	F1.1	F1.2	F2.1	F2.2	F3.1	F3.2	F4.1	F4.2	F5.1	F5.2	ABD1	ABD2	ABD3	ABD4	PA	TCO	P1	P2	P3	P4	P5	P6	P7	P8	P9	P10	HRoll	HPitch	HYaw	WRoll	WPitch	WYaw	
0.01	2.1	0	1.6	6.9	5.6	0	5.1	0	0	3.2	26	79.6	27.7	53.65	26.2	26.1	100	89.2	76	95.6	99.9	98.8	99.8	99.6	99.3	96	-29.3094	-0.0810221	99.1978	-21.1687	5.1398	171.492	
0.02	2.1	0	1.6	6.9	5.6	0	5.1	0	0	3.2	26	79.6	27.7	53.65	26.2	26.1	100	89.2	76	95.6	99.9	98.8	99.8	99.6	99.3	96	-29.3094	-0.0810221	99.1978	-21.1687	5.1398	171.492	
0.03	2.1	0	1.6	6.9	5.6	0	5.1	0	0	3.2	26	79.6	27.7	53.65	26.2	26.1	100	89.2	76	95.6	99.9	98.8	99.8	99.6	99.3	96	-29.3094	-0.0810221	99.1978	-21.1687	5.1398	171.492	
0.04	2.1	0	1.6	6.9	5.6	0	5.1	0	0	3.2	26	79.6	27.7	53.65	26.2	26.1	100	89.2	76	95.6	99.9	98.8	99.8	99.6	99.3	96	-29.3094	-0.0810221	99.1978	-21.1687	5.1398	171.492	
0.05	2.1	0	1.6	6.9	5.6	0	5.1	0	0	3.2	26	79.6	27.7	53.65	26.2	26.1	100	89.2	76	95.6	99.9	98.8	99.8	99.6	99.3	96	-29.3094	-0.0810221	99.1978	-21.1687	5.1398	171.492	
0.06	2.1	0	1.6	6.9	5.6	0	5.1	0	0	3.2	26	79.6	27.7	53.65	26.2	26.1	100	89.2	76	95.6	99.9	98.8	99.8	99.6	99.3	96	-29.3094	-0.0810221	99.1978	-21.1687	5.1398	171.492	
0.07	2.1	0	1.6	6.9	5.6	0	5.1	0	0	3.2	26	79.6	27.7	53.65	26.2	26.1	100	89.2	76	95.6	99.9	98.8	99.8	99.6	99.3	96	-29.3094	-0.0810221	99.1978	-21.1687	5.1398	171.492	
0.08	2.1	0	1.6	6.9	5.6	0	5.1	0	0	3.2	26	79.6	27.7	53.65	26.2	26.1	100	89.2	76	95.6	99.9	98.8	99.8	99.6	99.3	96	-29.3094	-0.0810221	99.1978	-21.1687	5.1398	171.492	
0.09	2.1	0	1.6	6.9	5.6	0	5.1	0	0	3.2	26	79.6	27.7	53.65	26.2	26.1	100	89.2	76	95.6	99.9	98.8	99.8	99.6	99.3	96	-29.3094	-0.0810221	99.1978	-21.1687	5.1398	171.492	
0.1	2.1	0	1.6	6.9	5.6	0	5.1	0	0	3.2	26	79.6	27.7	53.65	26.2	26.1	100	89.2	76	95.6	99.9	98.8	99.8	99.6	99.3	96	-29.3094	-0.0810221	99.1978	-21.1687	5.1398	171.492	
0.11	2.1	0	1.6	6.9	5.6	0	5.1	0	0	3.2	26	79.6	27.7	53.65	26.2	26.1	100	89.2	76	95.6	99.9	98.8	99.8	99.6	99.3	96	-29.3094	-0.0810221	99.1978	-21.1687	5.1398	171.492	
0.12	2	0	1.5	6.7	5.7	0	5	0	0	3.2	25.5	80.4	27.4	53.9	26	26.1	100	89.4	77.5	96.9	99.9	98.2	99.3	99.4	99.8	99.5	-29.1626	-0.175245	99.2304	-20.4262	5.17528	171.526	
0.13	2	0	1.5	6.7	5.7	0	5	0	0	3.2	25.5	80.4	27.4	53.9	26	26.1	100	89.4	77.5	96.9	99.9	98.2	99.3	99.4	99.8	99.5	-29.1626	-0.175245	99.2304	-20.4262	5.17528	171.526	
0.14	2	0	1.5	6.7	5.7	0	5	0	0	3.2	25.5	80.4	27.4	53.9	26	26.1	100	89.4	77.5	96.9	99.9	98.2	99.3	99.4	99.8	99.5	-29.1626	-0.175245	99.2304	-20.4262	5.17528	171.526	
0.15	2	0	1.5	6.7	5.7	0	5	0	0	3.2	25.5	80.4	27.4	53.9	26	26.1	100	89.4	77.5	96.9	99.9	98.2	99.3	99.4	99.8	99.5	-29.1626	-0.175245	99.2304	-20.4262	5.17528	171.526	
0.16	2	0	1.5	6.7	5.7	0	5	0	0	3.2	25.5	80.4	27.4	53.9	26	26.1	100	89.4	77.5	96.9	99.9	98.2	99.3	99.4	99.8	99.5	-29.1626	-0.175245	99.2304	-20.4262	5.17528	171.526	
0.171	2	0	1.5	6.7	5.7	0	5	0	0	3.2	25.5	80.4	27.4	53.9	26	26.1	100	89.4	77.5	96.9	99.9	98.2	99.3	99.4	99.8	99.5	-29.1626	-0.175245	99.2304	-20.4262	5.17528	171.526	
0.181	2	0	1.5	6.7	5.7	0	5	0	0	3.2	25.5	80.4	27.4	53.9	26	26.1	100	89.4	77.5	96.9	99.9	98.2	99.3	99.4	99.8	99.5	-29.1626	-0.175245	99.2304	-20.4262	5.17528	171.526	
0.191	2	0	1.5	6.7	5.7	0	5	0	0	3.2	25.5	80.4	27.4	53.9	26	26.1	100	89.4	77.5	96.9	99.9	98.2	99.3	99.4	99.8	99.5	-29.1626	-0.175245	99.2304	-20.4262	5.17528	171.526	
0.201	2	0	1.5	6.7	5.7	0	5	0	0	3.2	25.5	80.4	27.4	53.9	26	26.1	100	89.4	77.5	96.9	99.9	98.2	99.3	99.4	99.8	99.5	-29.1626	-0.175245	99.2304	-20.4262	5.17528	171.526	
0.211	2	0	1.5	6.7	5.7	0	5	0	0	3.2	25.5	80.4	27.4	53.9	26	26.1	100	89.4	77.5	96.9	99.9	98.2	99.3	99.4	99.8	99.5	-29.1626	-0.175245	99.2304	-20.4262	5.17528	171.526	
0.221	2	0	1.5	6.7	5.7	0	5	0	0	3.2	25.5	80.4	27.4	53.9	26	26.1	100	89.4	77.5	96.9	99.9	98.2	99.3	99.4	99.8	99.5	-29.1626	-0.175245	99.2304	-20.4262	5.17528	171.526	
0.231	2	0	1.5	6.7	5.7	0	5	0	0	3.2	25.5	80.4	27.4	53.9	26	26.1	100	89.4	77.5	96.9	99.9	98.2	99.3	99.4	99.8	99.5	-29.1626	-0.175245	99.2304	-20.4262	5.17528	171.526	
0.241	2	0	1.5	6.7	5.7	0	5	0	0	3.2	25.5	80.4	27.4	53.9	26	26.1	100	89.4	77.5	96.9	99.9	98.2	99.3	99.4	99.8	99.5	-29.1626	-0.175245	99.2304	-20.4262	5.17528	171.526	
0.251	2	0	1.5	6.7	5.7	0	5	0	0	3.2	25.5	80.4	27.4	53.9	26	26.1	100	89.4	77.5	96.9	99.9	98.2	99.3	99.4	99.8	99.5	-29.1626	-0.175245	99.2304	-20.4262	5.17528	171.526	
0.261	2	0	1.5	6.7	5.7	0	5	0	0	3.2	25.5	80.4	27.4	53.9	26	26.1	100	89.4	77.5	96.9	99.9	98.2	99.3	99.4	99.8	99.5	-29.1626	-0.175245	99.2304	-20.4262	5.17528	171.526	
0.271	2	0	1.5	6.7	5.7	0	5	0	0	3.2	25.5	80.4	27.4	53.9	26	26.1	100	89.4	77.5	96.9	99.9	98.2	99.3	99.4	99.8	99.5	-29.1626	-0.175245	99.2304	-20.4262	5.17528	171.526	
0.281	2	0	1.5	6.7	5.7	0	5	0	0	3.2	25.5	80.4	27.4	53.9	26	26.1	100	89.4	77.5	96.9	99.9	98.2	99.3	99.4	99.8	99.5	-29.1626	-0.175245	99.2304	-20.4262	5.17528	171.526	
0.29	2	0	1.5	6.7	5.7	0	5	0	0	3.2	25.5	80.4	27.4	53.9	26	26.1	100	89.4	77.5	96.9	99.9	98.2	99.3	99.4	99.8	99.5	-29.1626	-0.175245	99.2304	-20.4262	5.17528	171.526	
0.3	2	0	1.5	6.7	5.7	0	5	0	0	3.2	25.5	80.4	27.4	53.9	26	26.1	100	89.4	77.5	96.9	99.9	98.2	99.3	99.4	99.8	99.5	-29.1626	-0.175245	99.2304	-20.4262	5.17528	171.526	
0.31	2	0	1.5	6.7	5.7	0	5	0	0	3.2	25.5	80.4	27.4	53.9	26	26.1	100	89.4	77.5	96.9	99.9	98.2	99.3	99.4	99.8	99.5	-29.1626	-0.175245	99.2304	-20.4262	5.17528	171.526	
0.32	2	0	1.5	6.7	5.7	0	5	0	0	3.2	25.5	80.4	27.4	53.9	26	26.1	100	89.4	77.5	96.9	99.9	98.2	99.3	99.4	99.8	99.5	-29.1626	-0.175245	99.2304	-20.4262	5.17528	171.526	
0.33	2	0	1.5	6.7	5.7	0	5	0	0	3.2	25.5	80.4	27.4	53.9	26	26.1	100	89.4	77.5	96.9	99.9	98.2	99.3	99.4	99.8	99.5	-29.1626	-0.175245	99.2304	-20.4262	5.17528	171.526	
0.34	2	0	1.5	6.7	5.7	0	5	0	0	3.2	25.5	80.4	27.4	53.9	26	26.1	100	89.4	77.5	96.9	99.9	98.2	99.3	99.4	99.8	99.5	-29.1626	-0.175245	99.2304	-20.4262	5.17528	171.526	
0.35	2	0	1.5	6.7	5.7	0	5	0	0	3.2	25.5	80.4	27.4	53.9	26	26.1	100	89.4	77.5	96.9	99.9	98.2	99.3	99.4	99.8	99.5	-29.1626	-0.175245	99.2304	-20.4262	5.17528	171.526	
0.36	2	0	1.5	6.7	5.7	0	5	0	0	3.2	25.5	80.4	27.4	53.9	26	26.1	100	89.4	77.5	96.9	99.9	98.2	99.3	99.4	99.8	99.5	-29.1626	-0.175245	99.2304	-20.4262	5.17528	171.526	
