Hora de inicio de la toma de datos: 10:40:54
AT(s)	F1.1	F1.2	F2.1	F2.2	F3.1	F3.2	F4.1	F4.2	F5.1	F5.2	ABD1	ABD2	ABD3	ABD4	PA	TCO	P1	P2	P3	P4	P5	P6	P7	P8	P9	P10	HRoll	HPitch	HYaw	WRoll	WPitch	WYaw	
0.01	0	0	7.4	28.6	9.3	26.6	10.2	12.7	4.4	10.6	35	45.3	34.1	39.7	49.2	29.9	100	99.9	99.9	99.3	19.8	99.9	99.9	99.8	99.6	99.3	-96.5177	4.2488	-139.502	-74.4064	4.20021	-104.069	
0.02	0	0	7.4	28.6	9.3	26.6	10.2	12.7	4.4	10.6	35	45.3	34.1	39.7	49.2	29.9	100	99.9	99.9	99.3	19.8	99.9	99.9	99.8	99.6	99.3	-96.5177	4.2488	-139.502	-74.4064	4.20021	-104.069	
0.03	0	0	7.4	28.6	9.3	26.6	10.2	12.7	4.4	10.6	35	45.3	34.1	39.7	49.2	29.9	100	99.9	99.9	99.3	19.8	99.9	99.9	99.8	99.6	99.3	-96.5177	4.2488	-139.502	-74.4064	4.20021	-104.069	
0.04	0	0	7.4	28.6	9.3	26.6	10.2	12.7	4.4	10.6	35	45.3	34.1	39.7	49.2	29.9	100	99.9	99.9	99.3	19.8	99.9	99.9	99.8	99.6	99.3	-96.5177	4.2488	-139.502	-74.4064	4.20021	-104.069	
0.05	0	0	7.4	28.6	9.3	26.6	10.2	12.7	4.4	10.6	35	45.3	34.1	39.7	49.2	29.9	100	99.9	99.9	99.3	19.8	99.9	99.9	99.8	99.6	99.3	-96.5177	4.2488	-139.502	-74.4064	4.20021	-104.069	
0.06	0	0	7.4	28.6	9.3	26.6	10.2	12.7	4.4	10.6	35	45.3	34.1	39.7	49.2	29.9	100	99.9	99.9	99.3	19.8	99.9	99.9	99.8	99.6	99.3	-96.5177	4.2488	-139.502	-74.4064	4.20021	-104.069	
0.07	0	0	7.4	28.6	9.3	26.6	10.2	12.7	4.4	10.6	35	45.3	34.1	39.7	49.2	29.9	100	99.9	99.9	99.3	19.8	99.9	99.9	99.8	99.6	99.3	-96.5177	4.2488	-139.502	-74.4064	4.20021	-104.069	
0.08	0	0	7.4	28.6	9.3	26.6	10.2	12.7	4.4	10.6	35	45.3	34.1	39.7	49.2	29.9	100	99.9	99.9	99.3	19.8	99.9	99.9	99.8	99.6	99.3	-96.5177	4.2488	-139.502	-74.4064	4.20021	-104.069	
0.09	0	0	7.4	28.6	9.3	26.6	10.2	12.7	4.4	10.6	35	45.3	34.1	39.7	49.2	29.9	100	99.9	99.9	99.3	19.8	99.9	99.9	99.8	99.6	99.3	-96.5177	4.2488	-139.502	-74.4064	4.20021	-104.069	
0.1	0	0	7.4	28.6	9.3	26.6	10.2	12.7	4.4	10.6	35	45.3	34.1	39.7	49.2	29.9	100	99.9	99.9	99.3	19.8	99.9	99.9	99.8	99.6	99.3	-96.5177	4.2488	-139.502	-74.4064	4.20021	-104.069	
0.11	0	0	7.4	28.6	9.3	26.6	10.2	12.7	4.4	10.6	35	45.3	34.1	39.7	49.2	29.9	100	99.9	99.9	99.3	19.8	99.9	99.9	99.8	99.6	99.3	-96.5177	4.2488	-139.502	-74.4064	4.20021	-104.069	
0.12	0	0	7.4	28.6	9.3	26.6	10.2	12.7	4.4	10.6	35	45.3	34.1	39.7	49.2	29.9	100	99.9	99.9	99.3	19.8	99.9	99.9	99.8	99.6	99.3	-96.5177	4.2488	-139.502	-74.4064	4.20021	-104.069	
0.13	0	0	7.4	28.6	9.3	26.6	10.2	12.7	4.4	10.6	35	45.3	34.1	39.7	49.2	29.9	100	99.9	99.9	99.3	19.8	99.9	99.9	99.8	99.6	99.3	-96.5177	4.2488	-139.502	-74.4064	4.20021	-104.069	
0.14	0	0	7.4	28.6	9.3	26.6	10.2	12.7	4.4	10.6	35	45.3	34.1	39.7	49.2	29.9	100	99.9	99.9	99.3	19.8	99.9	99.9	99.8	99.6	99.3	-96.5177	4.2488	-139.502	-74.4064	4.20021	-104.069	
0.15	0	0	7.4	28.6	9.3	26.6	10.2	12.7	4.4	10.6	35	45.3	34.1	39.7	49.2	29.9	100	99.9	99.9	99.3	19.8	99.9	99.9	99.8	99.6	99.3	-96.5177	4.2488	-139.502	-74.4064	4.20021	-104.069	
0.16	0	0	7.4	28.6	9.3	26.6	10.2	12.7	4.4	10.6	35	45.3	34.1	39.7	49.2	29.9	100	99.9	99.9	99.3	19.8	99.9	99.9	99.8	99.6	99.3	-96.5177	4.2488	-139.502	-74.4064	4.20021	-104.069	
0.171	0	0	7.4	28.6	9.3	26.6	10.2	12.7	4.4	10.6	35	45.3	34.1	39.7	49.2	29.9	100	99.9	99.9	99.3	19.8	99.9	99.9	99.8	99.6	99.3	-96.5177	4.2488	-139.502	-74.4064	4.20021	-104.069	
0.181	0	0	7.4	28.6	9.3	26.6	10.2	12.7	4.4	10.6	35	45.3	34.1	39.7	49.2	29.9	100	99.9	99.9	99.3	19.8	99.9	99.9	99.8	99.6	99.3	-96.5177	4.2488	-139.502	-74.4064	4.20021	-104.069	
0.191	0	0	7.4	28.6	9.3	26.6	10.2	12.7	4.4	10.6	35	45.3	34.1	39.7	49.2	29.9	100	99.9	99.9	99.3	19.8	99.9	99.9	99.8	99.6	99.3	-96.5177	4.2488	-139.502	-74.4064	4.20021	-104.069	
0.201	0	0	7.4	28.6	9.3	26.6	10.2	12.7	4.4	10.6	35	45.3	34.1	39.7	49.2	29.9	100	99.9	99.9	99.3	19.8	99.9	99.9	99.8	99.6	99.3	-96.5177	4.2488	-139.502	-74.4064	4.20021	-104.069	
0.211	0	0	7.4	28.6	9.3	26.6	10.2	12.7	4.4	10.6	35	45.3	34.1	39.7	49.2	29.9	100	99.9	99.9	99.3	19.8	99.9	99.9	99.8	99.6	99.3	-96.5177	4.2488	-139.502	-74.4064	4.20021	-104.069	
0.221	0	0	7.4	28.6	9.3	26.6	10.2	12.7	4.4	10.6	35	45.3	34.1	39.7	49.2	29.9	100	99.9	99.9	99.3	19.8	99.9	99.9	99.8	99.6	99.3	-96.5177	4.2488	-139.502	-74.4064	4.20021	-104.069	
0.231	0	0	7.4	28.6	9.3	26.6	10.2	12.7	4.4	10.6	35	45.3	34.1	39.7	49.2	29.9	100	99.9	99.9	99.3	19.8	99.9	99.9	99.8	99.6	99.3	-96.5177	4.2488	-139.502	-74.4064	4.20021	-104.069	
0.241	0	0	7.4	28.6	9.3	26.6	10.2	12.7	4.4	10.6	35	45.3	34.1	39.7	49.2	29.9	100	99.9	99.9	99.3	19.8	99.9	99.9	99.8	99.6	99.3	-96.5177	4.2488	-139.502	-74.4064	4.20021	-104.069	
0.251	0	0	7.4	28.6	9.3	26.6	10.2	12.7	4.4	10.6	35	45.3	34.1	39.7	49.2	29.9	100	99.9	99.9	99.3	19.8	99.9	99.9	99.8	99.6	99.3	-96.5177	4.2488	-139.502	-74.4064	4.20021	-104.069	
0.261	0	0	7.4	28.6	9.3	26.6	10.2	12.7	4.4	10.6	35	45.3	34.1	39.7	49.2	29.9	100	99.9	99.9	99.3	19.8	99.9	99.9	99.8	99.6	99.3	-96.5177	4.2488	-139.502	-74.4064	4.20021	-104.069	
0.271	0	0	7.4	28.6	9.3	26.6	10.2	12.7	4.4	10.6	35	45.3	34.1	39.7	49.2	29.9	100	99.9	99.9	99.3	19.8	99.9	99.9	99.8	99.6	99.3	-96.5177	4.2488	-139.502	-74.4064	4.20021	-104.069	
0.281	0	0	7.4	28.6	9.3	26.6	10.2	12.7	4.4	10.6	35	45.3	34.1	39.7	49.2	29.9	100	99.9	99.9	99.3	19.8	99.9	99.9	99.8	99.6	99.3	-96.5177	4.2488	-139.502	-74.4064	4.20021	-104.069	
0.29	0	0	7.4	28.6	9.3	26.6	10.2	12.7	4.4	10.6	35	45.3	34.1	39.7	49.2	29.9	100	99.9	99.9	99.3	19.8	99.9	99.9	99.8	99.6	99.3	-96.5177	4.2488	-139.502	-74.4064	4.20021	-104.069	
0.3	0	0	7.4	28.6	9.3	26.6	10.2	12.7	4.4	10.6	35	45.3	34.1	39.7	49.2	29.9	100	99.9	99.9	99.3	19.8	99.9	99.9	99.8	99.6	99.3	-96.5177	4.2488	-139.502	-74.4064	4.20021	-104.069	
0.31	0	0	7.5	28.8	9.3	26.5	10.3	12.4	4.7	10.6	34.4	45.1	34.3	39.7	49.1	29.7	100	99.9	99.9	99.3	19.2	99.6	99.4	99.4	99.8	99.9	-96.3561	4.22849	-139.467	-74.0954	3.90988	-104.048	
0.32	0	0	7.4	28.6	9.3	25.9	10.3	12.2	4.5	10.6	34.2	44.9	34	39.45	49.3	29.7	100	99.9	99.9	99.3	19.2	99.2	99.9	99.9	99.9	99.9	-96.6803	4.09558	-139.568	-74.6636	3.93875	-104.03	
0.33	0	0	7.4	28.6	9.3	25.9	10.3	12.2	4.5	10.6	34.2	44.9	34	39.45	49.3	29.7	100	99.9	99.9	99.3	19.2	99.2	99.9	99.9	99.9	99.9	-96.6803	4.09558	-139.568	-74.6636	3.93875	-104.03	
0.34	0	0	7.4	28.6	9.3	25.9	10.3	12.2	4.5	10.6	34.2	44.9	34	39.45	49.3	29.7	100	99.9	99.9	99.3	19.2	99.2	99.9	99.9	99.9	99.9	-96.6803	4.09558	-139.568	-74.6636	3.93875	-104.03	
0.35	0	0	7.4	28.6	9.3	25.9	10.3	12.2	4.5	10.6	34.2	44.9	34	39.45	49.3	29.7	100	99.9	99.9	99.3	19.2	99.2	99.9	99.9	99.9	99.9	-96.6803	4.09558	-139.568	-74.6636	3.93875	-104.03	
0.36	0	0	7.4	28.6	9.3	25.9	10.3	12.2	4.5	10.6	34.2	44.9	34	39.45	49.3	29.7	100	99.9	99.9	99.3	19.2	99.2	99.9	99.9	99.9	99.9	-96.6803	4.09558	-139.568	-74.6636	3.93875	-104.03	
0.37	0	0	7.4	28.6	9.3	25.9	10.3	12.2	4.5	10.6	34.2	44.9	34	39.45	49.3	29.7	100	99.9	99.9	99.3	19.2	99.2	99.9	99.9	99.9	99.9	-96.6803	4.09558	-139.568	-74.6636	3.93875	-104.03	
0.38	0	0	7.4	28.6	9.3	25.9	10.3	12.2	4.5	10.6	34.2	44.9	34	39.45	49.3	29.7	100	99.9	99.9	99.3	19.2	99.2	99.9	99.9	99.9	99.9	-96.6803	4.09558	-139.568	-74.6636	3.93875	-104.03	
0.39	0	0	7.4	28.6	9.3	25.9	10.3	12.2	4.5	10.6	34.2	44.9	34	39.45	49.3	29.7	100	99.9	99.9	99.3	19.2	99.2	99.9	99.9	99.9	99.9	-96.6803	4.09558	-139.568	-74.6636	3.93875	-104.03	
0.4	0	0	7.4	28.6	9.3	25.9	10.3	12.2	4.5	10.6	34.2	44.9	34	39.45	49.3	29.7	100	99.9	99.9	99.3	19.2	99.2	99.9	99.9	99.9	99.9	-96.6803	4.09558	-139.568	-74.6636	3.93875	-104.03	
0.41	0	0	7.4	28.6	9.3	25.9	10.3	12.2	4.5	10.6	34.2	44.9	34	39.45	49.3	29.7	100	99.9	99.9	99.3	19.2	99.2	99.9	99.9	99.9	99.9	-96.6803	4.09558	-139.568	-74.6636	3.93875	-104.03	
0.42	0	0	7.4	28.6	9.3	25.9	10.3	12.2	4.5	10.6	34.2	44.9	34	39.45	49.3	29.7	100	99.9	99.9	99.3	19.2	99.2	99.9	99.9	99.9	99.9	-96.6803	4.09558	-139.568	-74.6636	3.93875	-104.03	
0.43	0	0	7.4	28.6	9.3	25.9	10.3	12.2	4.5	10.6	34.2	44.9	34	39.45	49.3	29.7	100	99.9	99.9	99.3	19.2	99.2	99.9	99.9	99.9	99.9	-96.6803	4.09558	-139.568	-74.6636	3.93875	-104.03	
0.44	0	0	7.4	28.6	9.3	25.9	10.3	12.2	4.5	10.6	34.2	44.9	34	39.45	49.3	29.7	100	99.9	99.9	99.3	19.2	99.2	99.9	99.9	99.9	99.9	-96.6803	4.09558	-139.568	-74.6636	3.93875	-104.03	
0.45	0	0	7.4	28.6	9.3	25.9	10.3	12.2	4.5	10.6	34.2	44.9	34	39.45	49.3	29.7	100	99.9	99.9	99.3	19.2	99.2	99.9	99.9	99.9	99.9	-96.6803	4.09558	-139.568	-74.6636	3.93875	-104.03	
0.46	0	0	7.4	28.6	9.3	25.9	10.3	12.2	4.5	10.6	34.2	44.9	34	39.45	49.3	29.7	100	99.9	99.9	99.3	19.2	99.2	99.9	99.9	99.9	99.9	-96.6803	4.09558	-139.568	-74.6636	3.93875	-104.03	
