Hora de inicio de la toma de datos: 10:39:55
AT(s)	F1.1	F1.2	F2.1	F2.2	F3.1	F3.2	F4.1	F4.2	F5.1	F5.2	ABD1	ABD2	ABD3	ABD4	PA	TCO	P1	P2	P3	P4	P5	P6	P7	P8	P9	P10	HRoll	HPitch	HYaw	WRoll	WPitch	WYaw	
0.01	0.5	0	0.8	9.1	4.8	2	2.9	2.7	0	6.7	11.9	33.8	27.7	30.75	55.6	36.4	99.9	99.9	81.4	95.1	99.9	98.8	99.6	99.9	99.9	99.9	-93.2142	3.61874	69.1979	-71.737	3.62817	-123.594	
0.02	0.5	0	0.8	9.1	4.8	2	2.9	2.7	0	6.7	11.9	33.8	27.7	30.75	55.6	36.4	99.9	99.9	81.4	95.1	99.9	98.8	99.6	99.9	99.9	99.9	-93.2142	3.61874	69.1979	-71.737	3.62817	-123.594	
0.03	0.5	0	0.8	9.1	4.8	2	2.9	2.7	0	6.7	11.9	33.8	27.7	30.75	55.6	36.4	99.9	99.9	81.4	95.1	99.9	98.8	99.6	99.9	99.9	99.9	-93.2142	3.61874	69.1979	-71.737	3.62817	-123.594	
0.04	0.5	0	0.8	9.1	4.8	2	2.9	2.7	0	6.7	11.9	33.8	27.7	30.75	55.6	36.4	99.9	99.9	81.4	95.1	99.9	98.8	99.6	99.9	99.9	99.9	-93.2142	3.61874	69.1979	-71.737	3.62817	-123.594	
0.05	0.5	0	0.8	9.1	4.8	2	2.9	2.7	0	6.7	11.9	33.8	27.7	30.75	55.6	36.4	99.9	99.9	81.4	95.1	99.9	98.8	99.6	99.9	99.9	99.9	-93.2142	3.61874	69.1979	-71.737	3.62817	-123.594	
0.06	0.5	0	0.8	9.1	4.8	2	2.9	2.7	0	6.7	11.9	33.8	27.7	30.75	55.6	36.4	99.9	99.9	81.4	95.1	99.9	98.8	99.6	99.9	99.9	99.9	-93.2142	3.61874	69.1979	-71.737	3.62817	-123.594	
0.07	0.5	0	0.8	9.1	4.8	2	2.9	2.7	0	6.7	11.9	33.8	27.7	30.75	55.6	36.4	99.9	99.9	81.4	95.1	99.9	98.8	99.6	99.9	99.9	99.9	-93.2142	3.61874	69.1979	-71.737	3.62817	-123.594	
0.08	0.5	0	0.8	9.1	4.8	2	2.9	2.7	0	6.7	11.9	33.8	27.7	30.75	55.6	36.4	99.9	99.9	81.4	95.1	99.9	98.8	99.6	99.9	99.9	99.9	-93.2142	3.61874	69.1979	-71.737	3.62817	-123.594	
0.09	0.5	0	0.8	9.1	4.8	2	2.9	2.7	0	6.7	11.9	33.8	27.7	30.75	55.6	36.4	99.9	99.9	81.4	95.1	99.9	98.8	99.6	99.9	99.9	99.9	-93.2142	3.61874	69.1979	-71.737	3.62817	-123.594	
0.1	0.5	0	0.8	9.1	4.8	2	2.9	2.7	0	6.7	11.9	33.8	27.7	30.75	55.6	36.4	99.9	99.9	81.4	95.1	99.9	98.8	99.6	99.9	99.9	99.9	-93.2142	3.61874	69.1979	-71.737	3.62817	-123.594	
0.11	0.5	0	0.8	9.1	4.8	2	2.9	2.7	0	6.7	11.9	33.8	27.7	30.75	55.6	36.4	99.9	99.9	81.4	95.1	99.9	98.8	99.6	99.9	99.9	99.9	-93.2142	3.61874	69.1979	-71.737	3.62817	-123.594	
0.12	0.5	0	0.8	9.1	4.8	2	2.9	2.7	0	6.7	11.9	33.8	27.7	30.75	55.6	36.4	99.9	99.9	81.4	95.1	99.9	98.8	99.6	99.9	99.9	99.9	-93.2142	3.61874	69.1979	-71.737	3.62817	-123.594	
0.13	0.5	0	0.8	9.1	4.8	2	2.9	2.7	0	6.7	11.9	33.8	27.7	30.75	55.6	36.4	99.9	99.9	81.4	95.1	99.9	98.8	99.6	99.9	99.9	99.9	-93.2142	3.61874	69.1979	-71.737	3.62817	-123.594	
0.14	0.5	0	0.8	9.1	4.8	2	2.9	2.7	0	6.7	11.9	33.8	27.7	30.75	55.6	36.4	99.9	99.9	81.4	95.1	99.9	98.8	99.6	99.9	99.9	99.9	-93.2142	3.61874	69.1979	-71.737	3.62817	-123.594	
0.15	0.5	0	0.8	9.1	4.8	2	2.9	2.7	0	6.7	11.9	33.8	27.7	30.75	55.6	36.4	99.9	99.9	81.4	95.1	99.9	98.8	99.6	99.9	99.9	99.9	-93.2142	3.61874	69.1979	-71.737	3.62817	-123.594	
0.16	0.5	0	0.8	9.1	4.8	2	2.9	2.7	0	6.7	11.9	33.8	27.7	30.75	55.6	36.4	99.9	99.9	81.4	95.1	99.9	98.8	99.6	99.9	99.9	99.9	-93.2142	3.61874	69.1979	-71.737	3.62817	-123.594	
0.171	0.5	0	0.8	9.1	4.8	2	2.9	2.7	0	6.7	11.9	33.8	27.7	30.75	55.6	36.4	99.9	99.9	81.4	95.1	99.9	98.8	99.6	99.9	99.9	99.9	-93.2142	3.61874	69.1979	-71.737	3.62817	-123.594	
0.181	0.5	0	0.8	9.1	4.8	2	2.9	2.7	0	6.7	11.9	33.8	27.7	30.75	55.6	36.4	99.9	99.9	81.4	95.1	99.9	98.8	99.6	99.9	99.9	99.9	-93.2142	3.61874	69.1979	-71.737	3.62817	-123.594	
0.191	0.5	0	0.8	9.1	4.8	2	2.9	2.7	0	6.7	11.9	33.8	27.7	30.75	55.6	36.4	99.9	99.9	81.4	95.1	99.9	98.8	99.6	99.9	99.9	99.9	-93.2142	3.61874	69.1979	-71.737	3.62817	-123.594	
0.201	0.5	0	0.8	9.1	4.8	2	2.9	2.7	0	6.7	11.9	33.8	27.7	30.75	55.6	36.4	99.9	99.9	81.4	95.1	99.9	98.8	99.6	99.9	99.9	99.9	-93.2142	3.61874	69.1979	-71.737	3.62817	-123.594	
0.211	0.5	0	0.8	9.1	4.8	2	2.9	2.7	0	6.7	11.9	33.8	27.7	30.75	55.6	36.4	99.9	99.9	81.4	95.1	99.9	98.8	99.6	99.9	99.9	99.9	-93.2142	3.61874	69.1979	-71.737	3.62817	-123.594	
0.221	0.5	0	0.8	9.1	4.8	2	2.9	2.7	0	6.7	11.9	33.8	27.7	30.75	55.6	36.4	99.9	99.9	81.4	95.1	99.9	98.8	99.6	99.9	99.9	99.9	-93.2142	3.61874	69.1979	-71.737	3.62817	-123.594	
0.231	0.5	0	0.8	9.1	4.8	2	2.9	2.7	0	6.7	11.9	33.8	27.7	30.75	55.6	36.4	99.9	99.9	81.4	95.1	99.9	98.8	99.6	99.9	99.9	99.9	-93.2142	3.61874	69.1979	-71.737	3.62817	-123.594	
0.241	0.5	0	0.8	9.1	4.8	2	2.9	2.7	0	6.7	11.9	33.8	27.7	30.75	55.6	36.4	99.9	99.9	81.4	95.1	99.9	98.8	99.6	99.9	99.9	99.9	-93.2142	3.61874	69.1979	-71.737	3.62817	-123.594	
0.251	0.5	0	0.8	9.1	4.8	2	2.9	2.7	0	6.7	11.9	33.8	27.7	30.75	55.6	36.4	99.9	99.9	81.4	95.1	99.9	98.8	99.6	99.9	99.9	99.9	-93.2142	3.61874	69.1979	-71.737	3.62817	-123.594	
0.261	0.5	0	0.8	9.1	4.8	2	2.9	2.7	0	6.7	11.9	33.8	27.7	30.75	55.6	36.4	99.9	99.9	81.4	95.1	99.9	98.8	99.6	99.9	99.9	99.9	-93.2142	3.61874	69.1979	-71.737	3.62817	-123.594	
0.271	0.5	0	0.8	9.1	4.8	2	2.9	2.7	0	6.7	11.9	33.8	27.7	30.75	55.6	36.4	99.9	99.9	81.4	95.1	99.9	98.8	99.6	99.9	99.9	99.9	-93.2142	3.61874	69.1979	-71.737	3.62817	-123.594	
0.281	0.5	0	0.8	9.1	4.8	2	2.9	2.7	0	6.7	11.9	33.8	27.7	30.75	55.6	36.4	99.9	99.9	81.4	95.1	99.9	98.8	99.6	99.9	99.9	99.9	-93.2142	3.61874	69.1979	-71.737	3.62817	-123.594	
0.29	0.5	0	0.6	9	4.7	1.8	3.2	2.5	0	6.6	10.8	34.5	27.4	30.95	55	36.3	100	99.9	81.1	95	99.8	99	99.3	99.4	99.8	99.9	-91.8457	4.20755	69.3347	-71.7716	3.62663	-123.294	
0.3	0.5	0	0.6	9	4.7	1.8	3.2	2.5	0	6.6	10.8	34.5	27.4	30.95	55	36.3	100	99.9	81.1	95	99.8	99	99.3	99.4	99.8	99.9	-91.8457	4.20755	69.3347	-71.7716	3.62663	-123.294	
0.31	0.5	0	0.6	9	4.7	1.8	3.2	2.5	0	6.6	10.8	34.5	27.4	30.95	55	36.3	100	99.9	81.1	95	99.8	99	99.3	99.4	99.8	99.9	-91.8457	4.20755	69.3347	-71.7716	3.62663	-123.294	
0.32	0.5	0	0.6	9	4.7	1.8	3.2	2.5	0	6.6	10.8	34.5	27.4	30.95	55	36.3	100	99.9	81.1	95	99.8	99	99.3	99.4	99.8	99.9	-91.8457	4.20755	69.3347	-71.7716	3.62663	-123.294	
0.33	0.5	0	0.6	9	4.7	1.8	3.2	2.5	0	6.6	10.8	34.5	27.4	30.95	55	36.3	100	99.9	81.1	95	99.8	99	99.3	99.4	99.8	99.9	-91.8457	4.20755	69.3347	-71.7716	3.62663	-123.294	
0.34	0.5	0	0.6	9	4.7	1.8	3.2	2.5	0	6.6	10.8	34.5	27.4	30.95	55	36.3	100	99.9	81.1	95	99.8	99	99.3	99.4	99.8	99.9	-91.8457	4.20755	69.3347	-71.7716	3.62663	-123.294	
0.35	0.5	0	0.6	9	4.7	1.8	3.2	2.5	0	6.6	10.8	34.5	27.4	30.95	55	36.3	100	99.9	81.1	95	99.8	99	99.3	99.4	99.8	99.9	-91.8457	4.20755	69.3347	-71.7716	3.62663	-123.294	
0.36	0.5	0	0.6	9	4.7	1.8	3.2	2.5	0	6.6	10.8	34.5	27.4	30.95	55	36.3	100	99.9	81.1	95	99.8	99	99.3	99.4	99.8	99.9	-91.8457	4.20755	69.3347	-71.7716	3.62663	-123.294	
0.37	0.5	0	0.6	9	4.7	1.8	3.2	2.5	0	6.6	10.8	34.5	27.4	30.95	55	36.3	100	99.9	81.1	95	99.8	99	99.3	99.4	99.8	99.9	-91.8457	4.20755	69.3347	-71.7716	3.62663	-123.294	
0.38	0.5	0	0.6	9	4.7	1.8	3.2	2.5	0	6.6	10.8	34.5	27.4	30.95	55	36.3	100	99.9	81.1	95	99.8	99	99.3	99.4	99.8	99.9	-91.8457	4.20755	69.3347	-71.7716	3.62663	-123.294	
0.39	0.5	0	0.6	9	4.7	1.8	3.2	2.5	0	6.6	10.8	34.5	27.4	30.95	55	36.3	100	99.9	81.1	95	99.8	99	99.3	99.4	99.8	99.9	-91.8457	4.20755	69.3347	-71.7716	3.62663	-123.294	
0.4	0.5	0	0.6	9	4.7	1.8	3.2	2.5	0	6.6	10.8	34.5	27.4	30.95	55	36.3	100	99.9	81.1	95	99.8	99	99.3	99.4	99.8	99.9	-91.8457	4.20755	69.3347	-71.7716	3.62663	-123.294	
0.41	0.5	0	0.6	9	4.7	1.8	3.2	2.5	0	6.6	10.8	34.5	27.4	30.95	55	36.3	100	99.9	81.1	95	99.8	99	99.3	99.4	99.8	99.9	-91.8457	4.20755	69.3347	-71.7716	3.62663	-123.294	
0.42	0.5	0	0.6	9	4.7	1.8	3.2	2.5	0	6.6	10.8	34.5	27.4	30.95	55	36.3	100	99.9	81.1	95	99.8	99	99.3	99.4	99.8	99.9	-91.8457	4.20755	69.3347	-71.7716	3.62663	-123.294	
0.43	0.5	0	0.6	9	4.7	1.8	3.2	2.5	0	6.6	10.8	34.5	27.4	30.95	55	36.3	100	99.9	81.1	95	99.8	99	99.3	99.4	99.8	99.9	-91.8457	4.20755	69.3347	-71.7716	3.62663	-123.294	
0.44	0.5	0	0.6	9	4.7	1.8	3.2	2.5	0	6.6	10.8	34.5	27.4	30.95	55	36.3	100	99.9	81.1	95	99.8	99	99.3	99.4	99.8	99.9	-91.8457	4.20755	69.3347	-71.7716	3.62663	-123.294	
0.45	0.5	0	0.6	9	4.7	1.8	3.2	2.5	0	6.6	10.8	34.5	27.4	30.95	55	36.3	100	99.9	81.1	95	99.8	99	99.3	99.4	99.8	99.9	-91.8457	4.20755	69.3347	-71.7716	3.62663	-123.294	
0.46	0.5	0	0.6	9	4.7	1.8	3.2	2.5	0	6.6	10.8	34.5	27.4	30.95	55	36.3	100	99.9	81.1	95	99.8	99	99.3	99.4	99.8	99.9	-91.8457	4.20755	69.3347	-71.7716	3.62663	-123.294	
0.47	0.5	0	0.6	9	4.7	1.8	3.2	2.5	0	6.6	10.8	34.5	27.4	30.95	55	36.3	100	99.9	81.1	95	99.8	99	99.3	99.4	99.8	99.9	-91.8457	4.20755	69.3347	-71.7716	3.62663	-123.294	
0.48	0.5	0	0.6	9	4.7	1.8	3.2	2.5	0	6.6	10.8	34.5	27.4	30.95	55	36.3	100	99.9	81.1	95	99.8	99	99.3	99.4	99.8	99.9	-91.8457	4.20755	69.3347	-71.7716	3.62663	-123.294	
0.49	0.5	0	0.6	9	4.7	1.8	3.2	2.5	0	6.6	10.8	34.5	27.4	30.95	55	36.3	100	99.9	81.1	95	99.8	99	99.3	99.4	99.8	99.9	-91.8457	4.20755	69.3347	-71.7716	3.62663	-123.294	
0.5	0.5	0	0.6	9	4.7	1.8	3.2	2.5	0	6.6	10.8	34.5	27.4	30.95	55	36.3	100	99.9	81.1	95	99.8	99	99.3	99.4	99.8	99.9	-91.8457	4.20755	69.3347	-71.7716	3.62663	-123.294	
0.51	0.5	0	0.6	9	4.7	1.8	3.2	2.5	0	6.6	10.8	34.5	27.4	30.95	55	36.3	100	99.9	81.1	95	99.8	99	99.3	99.4	99.8	99.9	-91.8457	4.20755	69.3347	-71.7716	3.62663	-123.294	
0.52	0.5	0	0.6	9	4.7	1.8	3.2	2.5	0	6.6	10.8	34.5	27.4	30.95	55	36.3	100	99.9	81.1	95	99.8	99	99.3	99.4	99.8	99.9	-91.8457	4.20755	69.3347	-71.7716	3.62663	-123.294	
0.53	0.5	0	0.6	9	4.7	1.8	3.2	2.5	0	6.6	10.8	34.5	27.4	30.95	55	36.3	100	99.9	81.1	95	99.8	99	99.3	99.4	99.8	99.9	-91.8457	4.20755	69.3347	-71.7716	3.62663	-123.294	
0.54	0.5	0	0.6	9	4.7	1.8	3.2	2.5	0	6.6	10.8	34.5	27.4	30.95	55	36.3	100	99.9	81.1	95	99.8	99	99.3	99.4	99.8	99.9	-91.8457	4.20755	69.3347	-71.7716	3.62663	-123.294	
0.55	0.5	0	0.6	9	4.7	1.8	3.2	2.5	0	6.6	10.8	34.5	27.4	30.95	55	36.3	100	99.9	81.1	95	99.8	99	99.3	99.4	99.8	99.9	-91.8457	4.20755	69.3347	-71.7716	3.62663	-123.294	
0.56	0.5	0	0.6	9	4.7	1.8	3.2	2.5	0	6.6	10.8	34.5	27.4	30.95	55	36.3	100	99.9	81.1	95	99.8	99	99.3	99.4	99.8	99.9	-91.8457	4.20755	69.3347	-71.7716	3.62663	-123.294	
0.57	0.5	0	0.6	9	4.7	1.8	3.2	2.5	0	6.6	10.8	34.5	27.4	30.95	55	36.3	100	99.9	81.1	95	99.8	99	99.3	99.4	99.8	99.9	-91.8457	4.20755	69.3347	-71.7716	3.62663	-123.294	
0.58	0.5	0	0.6	9	4.7	1.8	3.2	2.5	0	6.6	10.8	34.5	27.4	30.95	55	36.3	100	99.9	81.1	95	99.8	99	99.3	99.4	99.8	99.9	-91.8457	4.20755	69.3347	-71.7716	3.62663	-123.294	
0.59	0.5	0	0.6	9	4.7	1.8	3.2	2.5	0	6.6	10.8	34.5	27.4	30.95	55	36.3	100	99.9	81.1	95	99.8	99	99.3	99.4	99.8	99.9	-91.8457	4.20755	69.3347	-71.7716	3.62663	-123.294	
0.6	0.5	0	0.6	9	4.7	1.8	3.2	2.5	0	6.6	10.8	34.5	27.4	30.95	55	36.3	100	99.9	81.1	95	99.8	99	99.3	99.4	99.8	99.9	-91.8457	4.20755	69.3347	-71.7716	3.62663	-123.294	
0.61	0.5	0	0.6	9	4.7	1.8	3.2	2.5	0	6.6	10.8	34.5	27.4	30.95	55	36.3	100	99.9	81.1	95	99.8	99	99.3	99.4	99.8	99.9	-91.8457	4.20755	69.3347	-71.7716	3.62663	-123.294	
0.62	0.5	0	0.6	9	4.7	1.8	3.2	2.5	0	6.6	10.8	34.5	27.4	30.95	55	36.3	100	99.9	81.1	95	99.8	99	99.3	99.4	99.8	99.9	-91.8457	4.20755	69.3347	-71.7716	3.62663	-123.294	
0.63	0.5	0	0.6	9	4.7	1.8	3.2	2.5	0	6.6	10.8	34.5	27.4	30.95	55	36.3	100	99.9	81.1	95	99.8	99	99.3	99.4	99.8	99.9	-91.8457	4.20755	69.3347	-71.7716	3.62663	-123.294	
0.64	0.5	0	0.6	9	4.7	1.8	3.2	2.5	0	6.6	10.8	34.5	27.4	30.95	55	36.3	100	99.9	81.1	95	99.8	99	99.3	99.4	99.8	99.9	-91.8457	4.20755	69.3347	-71.7716	3.62663	-123.294	
0.65	0.6	0	0.4	9	4.8	1.8	3.3	2.5	0	6.6	10.4	34.4	27.1	30.75	54.9	36.3	100	99.9	81.4	94.9	99.9	99.2	99.4	99.4	99.7	99.9	-92.1983	3.95018	69.317	-71.4527	3.64762	-123.282	
0.66	0.5	0	1.3	8.9	4.7	2.3	3.3	2.3	0	5.5	10.8	42.3	36.8	39.55	42.7	30	100	99.9	89.3	95.6	99.8	99.5	99.9	99.9	99.9	99.8	-90.7606	3.54142	67.1455	-68.4216	3.91796	-122.551	
0.67	0.5	0	1.3	8.9	4.7	2.3	3.3	2.3	0	5.5	10.8	42.3	36.8	39.55	42.7	30	100	99.9	89.3	95.6	99.8	99.5	99.9	99.9	99.9	99.8	-90.7606	3.54142	67.1455	-68.4216	3.91796	-122.551	
0.68	0.5	0	1.3	8.9	4.7	2.3	3.3	2.3	0	5.5	10.8	42.3	36.8	39.55	42.7	30	100	99.9	89.3	95.6	99.8	99.5	99.9	99.9	99.9	99.8	-90.7606	3.54142	67.1455	-68.4216	3.91796	-122.551	
0.69	0.5	0	1.3	8.9	4.7	2.3	3.3	2.3	0	5.5	10.8	42.3	36.8	39.55	42.7	30	100	99.9	89.3	95.6	99.8	99.5	99.9	99.9	99.9	99.8	-90.7606	3.54142	67.1455	-68.4216	3.91796	-122.551	
0.7	0.5	0	1.3	8.9	4.7	2.3	3.3	2.3	0	5.5	10.8	42.3	36.8	39.55	42.7	30	100	99.9	89.3	95.6	99.8	99.5	99.9	99.9	99.9	99.8	-90.7606	3.54142	67.1455	-68.4216	3.91796	-122.551	
0.71	0.5	0	1.3	8.9	4.7	2.3	3.3	2.3	0	5.5	10.8	42.3	36.8	39.55	42.7	30	100	99.9	89.3	95.6	99.8	99.5	99.9	99.9	99.9	99.8	-90.7606	3.54142	67.1455	-68.4216	3.91796	-122.551	
0.72	0.5	0	1.3	8.9	4.7	2.3	3.3	2.3	0	5.5	10.8	42.3	36.8	39.55	42.7	30	100	99.9	89.3	95.6	99.8	99.5	99.9	99.9	99.9	99.8	-90.7606	3.54142	67.1455	-68.4216	3.91796	-122.551	
0.73	0.5	0	1.3	8.9	4.7	2.3	3.3	2.3	0	5.5	10.8	42.3	36.8	39.55	42.7	30	100	99.9	89.3	95.6	99.8	99.5	99.9	99.9	99.9	99.8	-90.7606	3.54142	67.1455	-68.4216	3.91796	-122.551	
0.74	0.5	0	1.3	8.9	4.7	2.3	3.3	2.3	0	5.5	10.8	42.3	36.8	39.55	42.7	30	100	99.9	89.3	95.6	99.8	99.5	99.9	99.9	99.9	99.8	-90.7606	3.54142	67.1455	-68.4216	3.91796	-122.551	
0.75	0.5	0	1.3	8.9	4.7	2.3	3.3	2.3	0	5.5	10.8	42.3	36.8	39.55	42.7	30	100	99.9	89.3	95.6	99.8	99.5	99.9	99.9	99.9	99.8	-90.7606	3.54142	67.1455	-68.4216	3.91796	-122.551	
