Hora de inicio de la toma de datos: 10:36:41
AT(s)	F1.1	F1.2	F2.1	F2.2	F3.1	F3.2	F4.1	F4.2	F5.1	F5.2	ABD1	ABD2	ABD3	ABD4	PA	TCO	P1	P2	P3	P4	P5	P6	P7	P8	P9	P10	HRoll	HPitch	HYaw	WRoll	WPitch	WYaw	
0.01	3.8	0	0	5.3	3.3	0	3.1	0	0	7.5	58.5	59.9	34.1	47	25	30.3	100	99.9	99.9	95.8	99.9	92.2	99.6	99.9	99.9	87.4	-24.6991	-5.02957	58.8188	-16.8729	7.48166	99.8789	
0.02	3.8	0	0	5.3	3.3	0	3.1	0	0	7.5	58.5	59.9	34.1	47	25	30.3	100	99.9	99.9	95.8	99.9	92.2	99.6	99.9	99.9	87.4	-24.6991	-5.02957	58.8188	-16.8729	7.48166	99.8789	
0.03	3.8	0	0	5.3	3.3	0	3.1	0	0	7.5	58.5	59.9	34.1	47	25	30.3	100	99.9	99.9	95.8	99.9	92.2	99.6	99.9	99.9	87.4	-24.6991	-5.02957	58.8188	-16.8729	7.48166	99.8789	
0.04	3.8	0	0	5.3	3.3	0	3.1	0	0	7.5	58.5	59.9	34.1	47	25	30.3	100	99.9	99.9	95.8	99.9	92.2	99.6	99.9	99.9	87.4	-24.6991	-5.02957	58.8188	-16.8729	7.48166	99.8789	
0.05	3.8	0	0	5.3	3.3	0	3.1	0	0	7.5	58.5	59.9	34.1	47	25	30.3	100	99.9	99.9	95.8	99.9	92.2	99.6	99.9	99.9	87.4	-24.6991	-5.02957	58.8188	-16.8729	7.48166	99.8789	
0.06	3.8	0	0	5.3	3.3	0	3.1	0	0	7.5	58.5	59.9	34.1	47	25	30.3	100	99.9	99.9	95.8	99.9	92.2	99.6	99.9	99.9	87.4	-24.6991	-5.02957	58.8188	-16.8729	7.48166	99.8789	
0.07	3.8	0	0	5.3	3.3	0	3.1	0	0	7.5	58.5	59.9	34.1	47	25	30.3	100	99.9	99.9	95.8	99.9	92.2	99.6	99.9	99.9	87.4	-24.6991	-5.02957	58.8188	-16.8729	7.48166	99.8789	
0.08	3.8	0	0	5.3	3.3	0	3.1	0	0	7.5	58.5	59.9	34.1	47	25	30.3	100	99.9	99.9	95.8	99.9	92.2	99.6	99.9	99.9	87.4	-24.6991	-5.02957	58.8188	-16.8729	7.48166	99.8789	
0.09	3.8	0	0	5.3	3.3	0	3.1	0	0	7.5	58.5	59.9	34.1	47	25	30.3	100	99.9	99.9	95.8	99.9	92.2	99.6	99.9	99.9	87.4	-24.6991	-5.02957	58.8188	-16.8729	7.48166	99.8789	
0.1	3.8	0	0	5.3	3.3	0	3.1	0	0	7.5	58.5	59.9	34.1	47	25	30.3	100	99.9	99.9	95.8	99.9	92.2	99.6	99.9	99.9	87.4	-24.6991	-5.02957	58.8188	-16.8729	7.48166	99.8789	
