Hora de inicio de la toma de datos: 10:32:33
AT(s)	F1.1	F1.2	F2.1	F2.2	F3.1	F3.2	F4.1	F4.2	F5.1	F5.2	ABD1	ABD2	ABD3	ABD4	PA	TCO	P1	P2	P3	P4	P5	P6	P7	P8	P9	P10	HRoll	HPitch	HYaw	WRoll	WPitch	WYaw	
0.01	3.2	0	22.2	5.7	87.4	0	21	0	6	2.9	0	0	31.6	15.8	30.8	31.1	100	99.9	99.9	99.9	99.9	99.6	99.9	68.3	99.9	99.7	-23.3045	15.8484	-156.023	-9.0721	8.27849	-78.5778	
0.02	3.2	0	22.2	5.7	87.4	0	21	0	6	2.9	0	0	31.6	15.8	30.8	31.1	100	99.9	99.9	99.9	99.9	99.6	99.9	68.3	99.9	99.7	-23.3045	15.8484	-156.023	-9.0721	8.27849	-78.5778	
0.03	3.2	0	22.2	5.7	87.4	0	21	0	6	2.9	0	0	31.6	15.8	30.8	31.1	100	99.9	99.9	99.9	99.9	99.6	99.9	68.3	99.9	99.7	-23.3045	15.8484	-156.023	-9.0721	8.27849	-78.5778	
0.04	3.2	0	22.2	5.7	87.4	0	21	0	6	2.9	0	0	31.6	15.8	30.8	31.1	100	99.9	99.9	99.9	99.9	99.6	99.9	68.3	99.9	99.7	-23.3045	15.8484	-156.023	-9.0721	8.27849	-78.5778	
0.05	3.2	0	22.2	5.7	87.4	0	21	0	6	2.9	0	0	31.6	15.8	30.8	31.1	100	99.9	99.9	99.9	99.9	99.6	99.9	68.3	99.9	99.7	-23.3045	15.8484	-156.023	-9.0721	8.27849	-78.5778	
0.06	3.2	0	22.2	5.7	87.4	0	21	0	6	2.9	0	0	31.6	15.8	30.8	31.1	100	99.9	99.9	99.9	99.9	99.6	99.9	68.3	99.9	99.7	-23.3045	15.8484	-156.023	-9.0721	8.27849	-78.5778	
0.07	3.2	0	22.2	5.7	87.4	0	21	0	6	2.9	0	0	31.6	15.8	30.8	31.1	100	99.9	99.9	99.9	99.9	99.6	99.9	68.3	99.9	99.7	-23.3045	15.8484	-156.023	-9.0721	8.27849	-78.5778	
0.08	3.2	0	22.2	5.7	87.4	0	21	0	6	2.9	0	0	31.6	15.8	30.8	31.1	100	99.9	99.9	99.9	99.9	99.6	99.9	68.3	99.9	99.7	-23.3045	15.8484	-156.023	-9.0721	8.27849	-78.5778	
0.09	3.2	0	22.2	5.7	87.4	0	21	0	6	2.9	0	0	31.6	15.8	30.8	31.1	100	99.9	99.9	99.9	99.9	99.6	99.9	68.3	99.9	99.7	-23.3045	15.8484	-156.023	-9.0721	8.27849	-78.5778	
0.1	3.2	0	22.2	5.7	87.4	0	21	0	6	2.9	0	0	31.6	15.8	30.8	31.1	100	99.9	99.9	99.9	99.9	99.6	99.9	68.3	99.9	99.7	-23.3045	15.8484	-156.023	-9.0721	8.27849	-78.5778	
0.11	3.2	0	22.2	5.7	87.4	0	21	0	6	2.9	0	0	31.6	15.8	30.8	31.1	100	99.9	99.9	99.9	99.9	99.6	99.9	68.3	99.9	99.7	-23.3045	15.8484	-156.023	-9.0721	8.27849	-78.5778	
0.12	3.2	0	22.2	5.7	87.4	0	21	0	6	2.9	0	0	31.6	15.8	30.8	31.1	100	99.9	99.9	99.9	99.9	99.6	99.9	68.3	99.9	99.7	-23.3045	15.8484	-156.023	-9.0721	8.27849	-78.5778	
0.13	3.2	0	22.2	5.7	87.4	0	21	0	6	2.9	0	0	31.6	15.8	30.8	31.1	100	99.9	99.9	99.9	99.9	99.6	99.9	68.3	99.9	99.7	-23.3045	15.8484	-156.023	-9.0721	8.27849	-78.5778	
0.14	3.2	0	22.2	5.7	87.4	0	21	0	6	2.9	0	0	31.6	15.8	30.8	31.1	100	99.9	99.9	99.9	99.9	99.6	99.9	68.3	99.9	99.7	-23.3045	15.8484	-156.023	-9.0721	8.27849	-78.5778	
0.15	3.2	0	22.2	5.7	87.4	0	21	0	6	2.9	0	0	31.6	15.8	30.8	31.1	100	99.9	99.9	99.9	99.9	99.6	99.9	68.3	99.9	99.7	-23.3045	15.8484	-156.023	-9.0721	8.27849	-78.5778	
0.16	3.2	0	22.2	5.7	87.4	0	21	0	6	2.9	0	0	31.6	15.8	30.8	31.1	100	99.9	99.9	99.9	99.9	99.6	99.9	68.3	99.9	99.7	-23.3045	15.8484	-156.023	-9.0721	8.27849	-78.5778	
0.171	3.2	0	22.2	5.7	87.4	0	21	0	6	2.9	0	0	31.6	15.8	30.8	31.1	100	99.9	99.9	99.9	99.9	99.6	99.9	68.3	99.9	99.7	-23.3045	15.8484	-156.023	-9.0721	8.27849	-78.5778	
0.181	3.2	0	22.2	5.7	87.4	0	21	0	6	2.9	0	0	31.6	15.8	30.8	31.1	100	99.9	99.9	99.9	99.9	99.6	99.9	68.3	99.9	99.7	-23.3045	15.8484	-156.023	-9.0721	8.27849	-78.5778	
0.191	3.2	0	22.2	5.7	87.4	0	21	0	6	2.9	0	0	31.6	15.8	30.8	31.1	100	99.9	99.9	99.9	99.9	99.6	99.9	68.3	99.9	99.7	-23.3045	15.8484	-156.023	-9.0721	8.27849	-78.5778	
0.201	3.2	0	22.2	5.7	87.4	0	21	0	6	2.9	0	0	31.6	15.8	30.8	31.1	100	99.9	99.9	99.9	99.9	99.6	99.9	68.3	99.9	99.7	-23.3045	15.8484	-156.023	-9.0721	8.27849	-78.5778	
0.211	3.2	0	22.2	5.7	87.4	0	21	0	6	2.9	0	0	31.6	15.8	30.8	31.1	100	99.9	99.9	99.9	99.9	99.6	99.9	68.3	99.9	99.7	-23.3045	15.8484	-156.023	-9.0721	8.27849	-78.5778	
0.221	3.2	0	22.2	5.7	87.4	0	21	0	6	2.9	0	0	31.6	15.8	30.8	31.1	100	99.9	99.9	99.9	99.9	99.6	99.9	68.3	99.9	99.7	-23.3045	15.8484	-156.023	-9.0721	8.27849	-78.5778	
0.231	3.2	0	22.2	5.7	87.4	0	21	0	6	2.9	0	0	31.6	15.8	30.8	31.1	100	99.9	99.9	99.9	99.9	99.6	99.9	68.3	99.9	99.7	-23.3045	15.8484	-156.023	-9.0721	8.27849	-78.5778	
0.241	3.2	0	22.2	5.7	87.4	0	21	0	6	2.9	0	0	31.6	15.8	30.8	31.1	100	99.9	99.9	99.9	99.9	99.6	99.9	68.3	99.9	99.7	-23.3045	15.8484	-156.023	-9.0721	8.27849	-78.5778	
0.251	3.2	0	22.2	5.7	87.4	0	21	0	6	2.9	0	0	31.6	15.8	30.8	31.1	100	99.9	99.9	99.9	99.9	99.6	99.9	68.3	99.9	99.7	-23.3045	15.8484	-156.023	-9.0721	8.27849	-78.5778	
0.261	3.2	0	22.2	5.7	87.4	0	21	0	6	2.9	0	0	31.6	15.8	30.8	31.1	100	99.9	99.9	99.9	99.9	99.6	99.9	68.3	99.9	99.7	-23.3045	15.8484	-156.023	-9.0721	8.27849	-78.5778	
0.271	3.2	0	22.2	5.7	87.4	0	21	0	6	2.9	0	0	31.6	15.8	30.8	31.1	100	99.9	99.9	99.9	99.9	99.6	99.9	68.3	99.9	99.7	-23.3045	15.8484	-156.023	-9.0721	8.27849	-78.5778	
0.281	3.2	0	22.2	5.7	87.4	0	21	0	6	2.9	0	0	31.6	15.8	30.8	31.1	100	99.9	99.9	99.9	99.9	99.6	99.9	68.3	99.9	99.7	-23.3045	15.8484	-156.023	-9.0721	8.27849	-78.5778	
0.29	3.2	0	22.2	5.7	87.4	0	21	0	6	2.9	0	0	31.6	15.8	30.8	31.1	100	99.9	99.9	99.9	99.9	99.6	99.9	68.3	99.9	99.7	-23.3045	15.8484	-156.023	-9.0721	8.27849	-78.5778	
0.3	3.2	0	22.2	5.7	87.4	0	21	0	6	2.9	0	0	31.6	15.8	30.8	31.1	100	99.9	99.9	99.9	99.9	99.6	99.9	68.3	99.9	99.7	-23.3045	15.8484	-156.023	-9.0721	8.27849	-78.5778	
0.31	3.2	0	22.2	5.7	87.4	0	21	0	6	2.9	0	0	31.6	15.8	30.8	31.1	100	99.9	99.9	99.9	99.9	99.6	99.9	68.3	99.9	99.7	-23.3045	15.8484	-156.023	-9.0721	8.27849	-78.5778	
0.32	3.2	0	22.2	5.7	87.4	0	21	0	6	2.9	0	0	31.6	15.8	30.8	31.1	100	99.9	99.9	99.9	99.9	99.6	99.9	68.3	99.9	99.7	-23.3045	15.8484	-156.023	-9.0721	8.27849	-78.5778	
0.33	3.2	0	22.2	5.7	87.4	0	21	0	6	2.9	0	0	31.6	15.8	30.8	31.1	100	99.9	99.9	99.9	99.9	99.6	99.9	68.3	99.9	99.7	-23.3045	15.8484	-156.023	-9.0721	8.27849	-78.5778	
0.34	3.2	0	22.2	5.7	87.4	0	21	0	6	2.9	0	0	31.6	15.8	30.8	31.1	100	99.9	99.9	99.9	99.9	99.6	99.9	68.3	99.9	99.7	-23.3045	15.8484	-156.023	-9.0721	8.27849	-78.5778	
0.35	3.2	0	22.2	5.7	87.4	0	21	0	6	2.9	0	0	31.6	15.8	30.8	31.1	100	99.9	99.9	99.9	99.9	99.6	99.9	68.3	99.9	99.7	-23.3045	15.8484	-156.023	-9.0721	8.27849	-78.5778	
0.36	3.2	0	22.2	5.7	87.4	0	21	0	6	2.9	0	0	31.6	15.8	30.8	31.1	100	99.9	99.9	99.9	99.9	99.6	99.9	68.3	99.9	99.7	-23.3045	15.8484	-156.023	-9.0721	8.27849	-78.5778	
0.37	3.2	0	22.2	5.7	87.4	0	21	0	6	2.9	0	0	31.6	15.8	30.8	31.1	100	99.9	99.9	99.9	99.9	99.6	99.9	68.3	99.9	99.7	-23.3045	15.8484	-156.023	-9.0721	8.27849	-78.5778	
