Hora de inicio de la toma de datos: 10:29:19
AT(s)	F1.1	F1.2	F2.1	F2.2	F3.1	F3.2	F4.1	F4.2	F5.1	F5.2	ABD1	ABD2	ABD3	ABD4	PA	TCO	P1	P2	P3	P4	P5	P6	P7	P8	P9	P10	HRoll	HPitch	HYaw	WRoll	WPitch	WYaw	
0.01	2	0	0.4	13	1.6	0	2	0	0	4.7	79.5	59.9	31.5	45.7	27.7	25.7	100	99.9	99.9	99.9	99.9	94.2	99.9	99.6	99.3	97.6	-27.1014	24.6372	-35.3083	-7.7762	6.32588	9.51873	
0.02	2	0	0.4	13	1.6	0	2	0	0	4.7	79.5	59.9	31.5	45.7	27.7	25.7	100	99.9	99.9	99.9	99.9	94.2	99.9	99.6	99.3	97.6	-27.1014	24.6372	-35.3083	-7.7762	6.32588	9.51873	
0.03	2	0	0.4	13	1.6	0	2	0	0	4.7	79.5	59.9	31.5	45.7	27.7	25.7	100	99.9	99.9	99.9	99.9	94.2	99.9	99.6	99.3	97.6	-27.1014	24.6372	-35.3083	-7.7762	6.32588	9.51873	
0.04	2	0	0.4	13	1.6	0	2	0	0	4.7	79.5	59.9	31.5	45.7	27.7	25.7	100	99.9	99.9	99.9	99.9	94.2	99.9	99.6	99.3	97.6	-27.1014	24.6372	-35.3083	-7.7762	6.32588	9.51873	
0.05	2	0	0.4	13	1.6	0	2	0	0	4.7	79.5	59.9	31.5	45.7	27.7	25.7	100	99.9	99.9	99.9	99.9	94.2	99.9	99.6	99.3	97.6	-27.1014	24.6372	-35.3083	-7.7762	6.32588	9.51873	
0.06	2	0	0.4	13	1.6	0	2	0	0	4.7	79.5	59.9	31.5	45.7	27.7	25.7	100	99.9	99.9	99.9	99.9	94.2	99.9	99.6	99.3	97.6	-27.1014	24.6372	-35.3083	-7.7762	6.32588	9.51873	
0.07	2	0	0.4	13	1.6	0	2	0	0	4.7	79.5	59.9	31.5	45.7	27.7	25.7	100	99.9	99.9	99.9	99.9	94.2	99.9	99.6	99.3	97.6	-27.1014	24.6372	-35.3083	-7.7762	6.32588	9.51873	
0.08	2	0	0.4	13	1.6	0	2	0	0	4.7	79.5	59.9	31.5	45.7	27.7	25.7	100	99.9	99.9	99.9	99.9	94.2	99.9	99.6	99.3	97.6	-27.1014	24.6372	-35.3083	-7.7762	6.32588	9.51873	
0.09	2	0	0.4	13	1.6	0	2	0	0	4.7	79.5	59.9	31.5	45.7	27.7	25.7	100	99.9	99.9	99.9	99.9	94.2	99.9	99.6	99.3	97.6	-27.1014	24.6372	-35.3083	-7.7762	6.32588	9.51873	
0.1	2	0	0.4	13	1.6	0	2	0	0	4.7	79.5	59.9	31.5	45.7	27.7	25.7	100	99.9	99.9	99.9	99.9	94.2	99.9	99.6	99.3	97.6	-27.1014	24.6372	-35.3083	-7.7762	6.32588	9.51873	
