Hora de inicio de la toma de datos: 10:39:41
AT(s)	F1.1	F1.2	F2.1	F2.2	F3.1	F3.2	F4.1	F4.2	F5.1	F5.2	ABD1	ABD2	ABD3	ABD4	PA	TCO	P1	P2	P3	P4	P5	P6	P7	P8	P9	P10	HRoll	HPitch	HYaw	WRoll	WPitch	WYaw	
0.01	0.2	0	7.3	53.5	8	31.1	0	30.9	10.9	20.3	20.6	48.9	34.8	41.85	39.3	28.8	99.9	99.9	99.9	73.5	69	98.8	99.4	99.7	99.9	99.9	-95.7713	3.26995	-61.9757	-77.4467	3.84962	176.196	
0.02	0.2	0	7.2	53.5	8	31.1	0	30.8	10.8	20.2	20.8	48.9	34.9	41.9	39.3	28.8	100	99.9	99.9	74.2	68.8	98.8	99.4	99.7	99.9	99.9	-95.8341	3.39061	-62.0021	-77.2162	3.88455	176.227	
0.03	0.2	0	7.3	52.9	7.9	30.1	0	29.7	10.7	20	20.7	48.5	34.5	41.5	39	28.7	99.9	99.9	99.9	78.2	63.6	99	99.4	99.6	99.9	99.9	-94.8092	3.97739	-62.3013	-75.5882	4.50481	176.425	
0.04	0.2	0	7.3	52.9	7.9	30.1	0	29.7	10.7	20	20.7	48.5	34.5	41.5	39	28.7	99.9	99.9	99.9	78.2	63.6	99	99.4	99.6	99.9	99.9	-94.8092	3.97739	-62.3013	-75.5882	4.50481	176.425	
0.05	0.2	0	7.3	52.9	7.9	30.1	0	29.7	10.7	20	20.7	48.5	34.5	41.5	39	28.7	99.9	99.9	99.9	78.2	63.6	99	99.4	99.6	99.9	99.9	-94.8092	3.97739	-62.3013	-75.5882	4.50481	176.425	
0.06	0.2	0	7.3	52.9	7.9	30.1	0	29.7	10.7	20	20.7	48.5	34.5	41.5	39	28.7	99.9	99.9	99.9	78.2	63.6	99	99.4	99.6	99.9	99.9	-94.8092	3.97739	-62.3013	-75.5882	4.50481	176.425	
0.07	0.2	0	7.3	52.9	7.9	30.1	0	29.7	10.7	20	20.7	48.5	34.5	41.5	39	28.7	99.9	99.9	99.9	78.2	63.6	99	99.4	99.6	99.9	99.9	-94.8092	3.97739	-62.3013	-75.5882	4.50481	176.425	
0.08	0.2	0	7.3	52.9	7.9	30.1	0	29.7	10.7	20	20.7	48.5	34.5	41.5	39	28.7	99.9	99.9	99.9	78.2	63.6	99	99.4	99.6	99.9	99.9	-94.8092	3.97739	-62.3013	-75.5882	4.50481	176.425	
0.09	0.2	0	7.3	52.9	7.9	30.1	0	29.7	10.7	20	20.7	48.5	34.5	41.5	39	28.7	99.9	99.9	99.9	78.2	63.6	99	99.4	99.6	99.9	99.9	-94.8092	3.97739	-62.3013	-75.5882	4.50481	176.425	
0.1	0.2	0	7.3	52.9	7.9	30.1	0	29.7	10.7	20	20.7	48.5	34.5	41.5	39	28.7	99.9	99.9	99.9	78.2	63.6	99	99.4	99.6	99.9	99.9	-94.8092	3.97739	-62.3013	-75.5882	4.50481	176.425	
0.11	0.2	0	7.3	52.9	7.9	30.1	0	29.7	10.7	20	20.7	48.5	34.5	41.5	39	28.7	99.9	99.9	99.9	78.2	63.6	99	99.4	99.6	99.9	99.9	-94.8092	3.97739	-62.3013	-75.5882	4.50481	176.425	
0.12	0.2	0	7.3	52.9	7.9	30.1	0	29.7	10.7	20	20.7	48.5	34.5	41.5	39	28.7	99.9	99.9	99.9	78.2	63.6	99	99.4	99.6	99.9	99.9	-94.8092	3.97739	-62.3013	-75.5882	4.50481	176.425	
0.13	0.2	0	7.3	52.9	7.9	30.1	0	29.7	10.7	20	20.7	48.5	34.5	41.5	39	28.7	99.9	99.9	99.9	78.2	63.6	99	99.4	99.6	99.9	99.9	-94.8092	3.97739	-62.3013	-75.5882	4.50481	176.425	
0.14	0.2	0	7.3	52.9	7.9	30.1	0	29.7	10.7	20	20.7	48.5	34.5	41.5	39	28.7	99.9	99.9	99.9	78.2	63.6	99	99.4	99.6	99.9	99.9	-94.8092	3.97739	-62.3013	-75.5882	4.50481	176.425	
0.15	0.2	0	7.3	52.9	7.9	30.1	0	29.7	10.7	20	20.7	48.5	34.5	41.5	39	28.7	99.9	99.9	99.9	78.2	63.6	99	99.4	99.6	99.9	99.9	-94.8092	3.97739	-62.3013	-75.5882	4.50481	176.425	
0.16	0.2	0	7.3	52.9	7.9	30.1	0	29.7	10.7	20	20.7	48.5	34.5	41.5	39	28.7	99.9	99.9	99.9	78.2	63.6	99	99.4	99.6	99.9	99.9	-94.8092	3.97739	-62.3013	-75.5882	4.50481	176.425	
0.171	0.2	0	7.3	52.9	7.9	30.1	0	29.7	10.7	20	20.7	48.5	34.5	41.5	39	28.7	99.9	99.9	99.9	78.2	63.6	99	99.4	99.6	99.9	99.9	-94.8092	3.97739	-62.3013	-75.5882	4.50481	176.425	
0.181	0.2	0	7.3	52.9	7.9	30.1	0	29.7	10.7	20	20.7	48.5	34.5	41.5	39	28.7	99.9	99.9	99.9	78.2	63.6	99	99.4	99.6	99.9	99.9	-94.8092	3.97739	-62.3013	-75.5882	4.50481	176.425	
0.191	0.2	0	7.3	52.9	7.9	30.1	0	29.7	10.7	20	20.7	48.5	34.5	41.5	39	28.7	99.9	99.9	99.9	78.2	63.6	99	99.4	99.6	99.9	99.9	-94.8092	3.97739	-62.3013	-75.5882	4.50481	176.425	
0.201	0.2	0	7.3	52.9	7.9	30.1	0	29.7	10.7	20	20.7	48.5	34.5	41.5	39	28.7	99.9	99.9	99.9	78.2	63.6	99	99.4	99.6	99.9	99.9	-94.8092	3.97739	-62.3013	-75.5882	4.50481	176.425	
0.211	0.2	0	7.3	52.9	7.9	30.1	0	29.7	10.7	20	20.7	48.5	34.5	41.5	39	28.7	99.9	99.9	99.9	78.2	63.6	99	99.4	99.6	99.9	99.9	-94.8092	3.97739	-62.3013	-75.5882	4.50481	176.425	
0.221	0.2	0	7.3	52.9	7.9	30.1	0	29.7	10.7	20	20.7	48.5	34.5	41.5	39	28.7	99.9	99.9	99.9	78.2	63.6	99	99.4	99.6	99.9	99.9	-94.8092	3.97739	-62.3013	-75.5882	4.50481	176.425	
0.231	0.2	0	7.3	52.9	7.9	30.1	0	29.7	10.7	20	20.7	48.5	34.5	41.5	39	28.7	99.9	99.9	99.9	78.2	63.6	99	99.4	99.6	99.9	99.9	-94.8092	3.97739	-62.3013	-75.5882	4.50481	176.425	
0.241	0.2	0	7.3	52.9	7.9	30.1	0	29.7	10.7	20	20.7	48.5	34.5	41.5	39	28.7	99.9	99.9	99.9	78.2	63.6	99	99.4	99.6	99.9	99.9	-94.8092	3.97739	-62.3013	-75.5882	4.50481	176.425	
0.251	0.2	0	7.3	52.9	7.9	30.1	0	29.7	10.7	20	20.7	48.5	34.5	41.5	39	28.7	99.9	99.9	99.9	78.2	63.6	99	99.4	99.6	99.9	99.9	-94.8092	3.97739	-62.3013	-75.5882	4.50481	176.425	
0.261	0.2	0	7.3	52.9	7.9	30.1	0	29.7	10.7	20	20.7	48.5	34.5	41.5	39	28.7	99.9	99.9	99.9	78.2	63.6	99	99.4	99.6	99.9	99.9	-94.8092	3.97739	-62.3013	-75.5882	4.50481	176.425	
0.271	0.2	0	7.3	52.9	7.9	30.1	0	29.7	10.7	20	20.7	48.5	34.5	41.5	39	28.7	99.9	99.9	99.9	78.2	63.6	99	99.4	99.6	99.9	99.9	-94.8092	3.97739	-62.3013	-75.5882	4.50481	176.425	
0.281	0.2	0	7.3	52.9	7.9	30.1	0	29.7	10.7	20	20.7	48.5	34.5	41.5	39	28.7	99.9	99.9	99.9	78.2	63.6	99	99.4	99.6	99.9	99.9	-94.8092	3.97739	-62.3013	-75.5882	4.50481	176.425	
0.29	0.2	0	7.3	52.9	7.9	30.1	0	29.7	10.7	20	20.7	48.5	34.5	41.5	39	28.7	99.9	99.9	99.9	78.2	63.6	99	99.4	99.6	99.9	99.9	-94.8092	3.97739	-62.3013	-75.5882	4.50481	176.425	
0.3	0.2	0	7.3	52.9	7.9	30.1	0	29.7	10.7	20	20.7	48.5	34.5	41.5	39	28.7	99.9	99.9	99.9	78.2	63.6	99	99.4	99.6	99.9	99.9	-94.8092	3.97739	-62.3013	-75.5882	4.50481	176.425	
