Hora de inicio de la toma de datos: 10:35:33
AT(s)	F1.1	F1.2	F2.1	F2.2	F3.1	F3.2	F4.1	F4.2	F5.1	F5.2	ABD1	ABD2	ABD3	ABD4	PA	TCO	P1	P2	P3	P4	P5	P6	P7	P8	P9	P10	HRoll	HPitch	HYaw	WRoll	WPitch	WYaw	
0.01	3.6	0	14	48.3	57.1	43.3	78.8	57.6	62	69.2	0	19.1	8	13.55	22	28.7	100	99.9	99.9	99.9	99.9	99.1	99.9	99.9	99.9	99.4	-15.5164	29.0091	101.562	6.97719	9.4106	140.25	
0.02	3.6	0	14	48.3	57.1	43.3	78.8	57.6	62	69.2	0	19.1	8	13.55	22	28.7	100	99.9	99.9	99.9	99.9	99.1	99.9	99.9	99.9	99.4	-15.5164	29.0091	101.562	6.97719	9.4106	140.25	
0.03	3.6	0	14	48.3	57.1	43.3	78.8	57.6	62	69.2	0	19.1	8	13.55	22	28.7	100	99.9	99.9	99.9	99.9	99.1	99.9	99.9	99.9	99.4	-15.5164	29.0091	101.562	6.97719	9.4106	140.25	
0.04	3.6	0	14	48.3	57.1	43.3	78.8	57.6	62	69.2	0	19.1	8	13.55	22	28.7	100	99.9	99.9	99.9	99.9	99.1	99.9	99.9	99.9	99.4	-15.5164	29.0091	101.562	6.97719	9.4106	140.25	
0.05	3.6	0	14	48.3	57.1	43.3	78.8	57.6	62	69.2	0	19.1	8	13.55	22	28.7	100	99.9	99.9	99.9	99.9	99.1	99.9	99.9	99.9	99.4	-15.5164	29.0091	101.562	6.97719	9.4106	140.25	
0.06	3.6	0	14	48.3	57.1	43.3	78.8	57.6	62	69.2	0	19.1	8	13.55	22	28.7	100	99.9	99.9	99.9	99.9	99.1	99.9	99.9	99.9	99.4	-15.5164	29.0091	101.562	6.97719	9.4106	140.25	
0.07	3.6	0	14	48.3	57.1	43.3	78.8	57.6	62	69.2	0	19.1	8	13.55	22	28.7	100	99.9	99.9	99.9	99.9	99.1	99.9	99.9	99.9	99.4	-15.5164	29.0091	101.562	6.97719	9.4106	140.25	
0.08	3.6	0	14	48.3	57.1	43.3	78.8	57.6	62	69.2	0	19.1	8	13.55	22	28.7	100	99.9	99.9	99.9	99.9	99.1	99.9	99.9	99.9	99.4	-15.5164	29.0091	101.562	6.97719	9.4106	140.25	
0.09	3.6	0	14	48.3	57.1	43.3	78.8	57.6	62	69.2	0	19.1	8	13.55	22	28.7	100	99.9	99.9	99.9	99.9	99.1	99.9	99.9	99.9	99.4	-15.5164	29.0091	101.562	6.97719	9.4106	140.25	
0.1	3.6	0	14	48.3	57.1	43.3	78.8	57.6	62	69.2	0	19.1	8	13.55	22	28.7	100	99.9	99.9	99.9	99.9	99.1	99.9	99.9	99.9	99.4	-15.5164	29.0091	101.562	6.97719	9.4106	140.25	
