Hora de inicio de la toma de datos: 10:32:03
AT(s)	F1.1	F1.2	F2.1	F2.2	F3.1	F3.2	F4.1	F4.2	F5.1	F5.2	ABD1	ABD2	ABD3	ABD4	PA	TCO	P1	P2	P3	P4	P5	P6	P7	P8	P9	P10	HRoll	HPitch	HYaw	WRoll	WPitch	WYaw	
0.01	2.6	0	2.4	11.2	2.6	0	3.6	0	0	4.4	29	52.3	21.2	36.75	30.4	25.7	99.9	40.8	87.8	93.9	99.9	98.4	99.6	99.4	99.4	91.9	-29.7911	-0.920064	172.351	-21.9603	5.65055	-40.8768	
0.02	2.6	0	2.4	11.2	2.6	0	3.6	0	0	4.4	29	52.3	21.2	36.75	30.4	25.7	99.9	40.8	87.8	93.9	99.9	98.4	99.6	99.4	99.4	91.9	-29.7911	-0.920064	172.351	-21.9603	5.65055	-40.8768	
0.03	2.6	0	2.4	11.2	2.6	0	3.6	0	0	4.4	29	52.3	21.2	36.75	30.4	25.7	99.9	40.8	87.8	93.9	99.9	98.4	99.6	99.4	99.4	91.9	-29.7911	-0.920064	172.351	-21.9603	5.65055	-40.8768	
0.04	2.6	0	2.4	11.2	2.6	0	3.6	0	0	4.4	29	52.3	21.2	36.75	30.4	25.7	99.9	40.8	87.8	93.9	99.9	98.4	99.6	99.4	99.4	91.9	-29.7911	-0.920064	172.351	-21.9603	5.65055	-40.8768	
0.05	2.6	0	2.4	11.2	2.6	0	3.6	0	0	4.4	29	52.3	21.2	36.75	30.4	25.7	99.9	40.8	87.8	93.9	99.9	98.4	99.6	99.4	99.4	91.9	-29.7911	-0.920064	172.351	-21.9603	5.65055	-40.8768	
0.06	2.6	0	2.4	11.2	2.6	0	3.6	0	0	4.4	29	52.3	21.2	36.75	30.4	25.7	99.9	40.8	87.8	93.9	99.9	98.4	99.6	99.4	99.4	91.9	-29.7911	-0.920064	172.351	-21.9603	5.65055	-40.8768	
0.07	2.6	0	2.4	11.2	2.6	0	3.6	0	0	4.4	29	52.3	21.2	36.75	30.4	25.7	99.9	40.8	87.8	93.9	99.9	98.4	99.6	99.4	99.4	91.9	-29.7911	-0.920064	172.351	-21.9603	5.65055	-40.8768	
0.08	2.6	0	2.4	11.2	2.6	0	3.6	0	0	4.4	29	52.3	21.2	36.75	30.4	25.7	99.9	40.8	87.8	93.9	99.9	98.4	99.6	99.4	99.4	91.9	-29.7911	-0.920064	172.351	-21.9603	5.65055	-40.8768	
0.09	2.6	0	2.4	11.2	2.6	0	3.6	0	0	4.4	29	52.3	21.2	36.75	30.4	25.7	99.9	40.8	87.8	93.9	99.9	98.4	99.6	99.4	99.4	91.9	-29.7911	-0.920064	172.351	-21.9603	5.65055	-40.8768	
0.1	2.6	0	2.4	11.2	2.6	0	3.6	0	0	4.4	29	52.3	21.2	36.75	30.4	25.7	99.9	40.8	87.8	93.9	99.9	98.4	99.6	99.4	99.4	91.9	-29.7911	-0.920064	172.351	-21.9603	5.65055	-40.8768	
0.11	2.6	0	2.4	11.2	2.6	0	3.6	0	0	4.4	29	52.3	21.2	36.75	30.4	25.7	99.9	40.8	87.8	93.9	99.9	98.4	99.6	99.4	99.4	91.9	-29.7911	-0.920064	172.351	-21.9603	5.65055	-40.8768	
0.12	2.6	0	2.4	11.2	2.6	0	3.6	0	0	4.4	29	52.3	21.2	36.75	30.4	25.7	99.9	40.8	87.8	93.9	99.9	98.4	99.6	99.4	99.4	91.9	-29.7911	-0.920064	172.351	-21.9603	5.65055	-40.8768	
0.13	2.6	0	2.4	11.2	2.6	0	3.6	0	0	4.4	29	52.3	21.2	36.75	30.4	25.7	99.9	40.8	87.8	93.9	99.9	98.4	99.6	99.4	99.4	91.9	-29.7911	-0.920064	172.351	-21.9603	5.65055	-40.8768	
0.14	2.6	0	2.4	11.2	2.6	0	3.6	0	0	4.4	29	52.3	21.2	36.75	30.4	25.7	99.9	40.8	87.8	93.9	99.9	98.4	99.6	99.4	99.4	91.9	-29.7911	-0.920064	172.351	-21.9603	5.65055	-40.8768	
0.15	2.6	0	2.4	11.2	2.6	0	3.6	0	0	4.4	29	52.3	21.2	36.75	30.4	25.7	99.9	40.8	87.8	93.9	99.9	98.4	99.6	99.4	99.4	91.9	-29.7911	-0.920064	172.351	-21.9603	5.65055	-40.8768	
0.16	2.6	0	2.4	11.2	2.6	0	3.6	0	0	4.4	29	52.3	21.2	36.75	30.4	25.7	99.9	40.8	87.8	93.9	99.9	98.4	99.6	99.4	99.4	91.9	-29.7911	-0.920064	172.351	-21.9603	5.65055	-40.8768	
0.171	2.6	0	2.4	11.2	2.6	0	3.6	0	0	4.4	29	52.3	21.2	36.75	30.4	25.7	99.9	40.8	87.8	93.9	99.9	98.4	99.6	99.4	99.4	91.9	-29.7911	-0.920064	172.351	-21.9603	5.65055	-40.8768	
0.181	2.6	0	2.4	11.2	2.6	0	3.6	0	0	4.4	29	52.3	21.2	36.75	30.4	25.7	99.9	40.8	87.8	93.9	99.9	98.4	99.6	99.4	99.4	91.9	-29.7911	-0.920064	172.351	-21.9603	5.65055	-40.8768	
0.191	2.6	0	2.4	11.2	2.6	0	3.6	0	0	4.4	29	52.3	21.2	36.75	30.4	25.7	99.9	40.8	87.8	93.9	99.9	98.4	99.6	99.4	99.4	91.9	-29.7911	-0.920064	172.351	-21.9603	5.65055	-40.8768	
0.201	2.6	0	2.3	11.3	2.6	0	3.6	0	0	4.3	28.4	52	21.3	36.65	30.4	25.7	100	39.2	88.7	93.9	99.9	98	99.4	99.4	99.5	93.1	-29.6724	-0.956301	172.382	-21.9864	5.65644	-40.8547	
0.211	2.6	0	2.3	11.3	2.6	0	3.6	0	0	4.3	28.4	52	21.3	36.65	30.4	25.7	100	39.2	88.7	93.9	99.9	98	99.4	99.4	99.5	93.1	-29.6724	-0.956301	172.382	-21.9864	5.65644	-40.8547	
0.221	2.6	0	2.3	11.3	2.6	0	3.6	0	0	4.3	28.4	52	21.3	36.65	30.4	25.7	100	39.2	88.7	93.9	99.9	98	99.4	99.4	99.5	93.1	-29.6724	-0.956301	172.382	-21.9864	5.65644	-40.8547	
0.231	2.6	0	2.3	11.3	2.6	0	3.6	0	0	4.3	28.4	52	21.3	36.65	30.4	25.7	100	39.2	88.7	93.9	99.9	98	99.4	99.4	99.5	93.1	-29.6724	-0.956301	172.382	-21.9864	5.65644	-40.8547	
