Hora de inicio de la toma de datos: 10:19:38
AT(s)	F1.1	F1.2	F2.1	F2.2	F3.1	F3.2	F4.1	F4.2	F5.1	F5.2	ABD1	ABD2	ABD3	ABD4	PA	TCO	P1	P2	P3	P4	P5	P6	P7	P8	P9	P10	HRoll	HPitch	HYaw	WRoll	WPitch	WYaw	
0.01	0	0	0.3	76.3	5.1	74.1	8.5	38	6	27.2	3.2	44.2	28.5	36.35	27.3	22	100	78.7	99.9	99.7	99.9	99.5	86.4	99.9	99.8	99.4	-92.4236	3.28346	-45.0312	-62.6647	8.46328	-18.2882	
0.02	0	0	0.3	76.3	5.1	74.1	8.5	38	6	27.2	3.2	44.2	28.5	36.35	27.3	22	100	78.7	99.9	99.7	99.9	99.5	86.4	99.9	99.8	99.4	-92.4236	3.28346	-45.0312	-62.6647	8.46328	-18.2882	
0.03	0	0	0.3	76.3	5.1	74.1	8.5	38	6	27.2	3.2	44.2	28.5	36.35	27.3	22	100	78.7	99.9	99.7	99.9	99.5	86.4	99.9	99.8	99.4	-92.4236	3.28346	-45.0312	-62.6647	8.46328	-18.2882	
0.04	0	0	0.1	75.9	5.1	72.9	8.5	38.1	6	27.2	3	43.7	28.3	36	27.2	21.9	100	77.2	99.9	99.7	99.9	98.8	84.6	99.9	99.9	99.9	-92.4451	3.29515	-45.0723	-62.3777	8.48649	-18.2082	
0.05	0	0	0	75.8	5.1	72.1	8.5	38	6	27.1	3.3	43.7	28.3	36	27.3	22	100	75.7	99.9	99.7	99.9	98.9	84.3	99.4	99.6	99.9	-92.3316	3.35146	-45.0711	-62.4165	8.59487	-18.2112	
0.06	0	0	0	75.8	5.1	72.1	8.5	38	6	27.1	3.3	43.7	28.3	36	27.3	22	100	75.7	99.9	99.7	99.9	98.9	84.3	99.4	99.6	99.9	-92.3316	3.35146	-45.0711	-62.4165	8.59487	-18.2112	
0.07	0	0	0	75.8	5.1	72.1	8.5	38	6	27.1	3.3	43.7	28.3	36	27.3	22	100	75.7	99.9	99.7	99.9	98.9	84.3	99.4	99.6	99.9	-92.3316	3.35146	-45.0711	-62.4165	8.59487	-18.2112	
0.08	0	0	0	75.8	5.1	72.1	8.5	38	6	27.1	3.3	43.7	28.3	36	27.3	22	100	75.7	99.9	99.7	99.9	98.9	84.3	99.4	99.6	99.9	-92.3316	3.35146	-45.0711	-62.4165	8.59487	-18.2112	
0.09	0	0	0	75.8	5.1	72.1	8.5	38	6	27.1	3.3	43.7	28.3	36	27.3	22	100	75.7	99.9	99.7	99.9	98.9	84.3	99.4	99.6	99.9	-92.3316	3.35146	-45.0711	-62.4165	8.59487	-18.2112	
0.1	0	0	0	75.8	5.1	72.1	8.5	38	6	27.1	3.3	43.7	28.3	36	27.3	22	100	75.7	99.9	99.7	99.9	98.9	84.3	99.4	99.6	99.9	-92.3316	3.35146	-45.0711	-62.4165	8.59487	-18.2112	
0.11	0	0	0	75.8	5.1	72.1	8.5	38	6	27.1	3.3	43.7	28.3	36	27.3	22	100	75.7	99.9	99.7	99.9	98.9	84.3	99.4	99.6	99.9	-92.3316	3.35146	-45.0711	-62.4165	8.59487	-18.2112	
0.12	0	0	0	75.8	5.1	72.1	8.5	38	6	27.1	3.3	43.7	28.3	36	27.3	22	100	75.7	99.9	99.7	99.9	98.9	84.3	99.4	99.6	99.9	-92.3316	3.35146	-45.0711	-62.4165	8.59487	-18.2112	
0.13	0	0	0	75.8	5.1	72.1	8.5	38	6	27.1	3.3	43.7	28.3	36	27.3	22	100	75.7	99.9	99.7	99.9	98.9	84.3	99.4	99.6	99.9	-92.3316	3.35146	-45.0711	-62.4165	8.59487	-18.2112	
0.14	0	0	0	75.8	5.1	72.1	8.5	38	6	27.1	3.3	43.7	28.3	36	27.3	22	100	75.7	99.9	99.7	99.9	98.9	84.3	99.4	99.6	99.9	-92.3316	3.35146	-45.0711	-62.4165	8.59487	-18.2112	
0.15	0	0	0	75.8	5.1	72.1	8.5	38	6	27.1	3.3	43.7	28.3	36	27.3	22	100	75.7	99.9	99.7	99.9	98.9	84.3	99.4	99.6	99.9	-92.3316	3.35146	-45.0711	-62.4165	8.59487	-18.2112	
0.16	0	0	0	75.8	5.1	72.1	8.5	38	6	27.1	3.3	43.7	28.3	36	27.3	22	100	75.7	99.9	99.7	99.9	98.9	84.3	99.4	99.6	99.9	-92.3316	3.35146	-45.0711	-62.4165	8.59487	-18.2112	
0.171	0	0	0	75.8	5.1	72.1	8.5	38	6	27.1	3.3	43.7	28.3	36	27.3	22	100	75.7	99.9	99.7	99.9	98.9	84.3	99.4	99.6	99.9	-92.3316	3.35146	-45.0711	-62.4165	8.59487	-18.2112	
0.181	0	0	0	75.8	5.1	72.1	8.5	38	6	27.1	3.3	43.7	28.3	36	27.3	22	100	75.7	99.9	99.7	99.9	98.9	84.3	99.4	99.6	99.9	-92.3316	3.35146	-45.0711	-62.4165	8.59487	-18.2112	
0.191	0	0	0	75.8	5.1	72.1	8.5	38	6	27.1	3.3	43.7	28.3	36	27.3	22	100	75.7	99.9	99.7	99.9	98.9	84.3	99.4	99.6	99.9	-92.3316	3.35146	-45.0711	-62.4165	8.59487	-18.2112	
0.201	0	0	0	75.8	5.1	72.1	8.5	38	6	27.1	3.3	43.7	28.3	36	27.3	22	100	75.7	99.9	99.7	99.9	98.9	84.3	99.4	99.6	99.9	-92.3316	3.35146	-45.0711	-62.4165	8.59487	-18.2112	
0.211	0	0	0	75.8	5.1	72.1	8.5	38	6	27.1	3.3	43.7	28.3	36	27.3	22	100	75.7	99.9	99.7	99.9	98.9	84.3	99.4	99.6	99.9	-92.3316	3.35146	-45.0711	-62.4165	8.59487	-18.2112	
0.221	0	0	0	75.8	5.1	72.1	8.5	38	6	27.1	3.3	43.7	28.3	36	27.3	22	100	75.7	99.9	99.7	99.9	98.9	84.3	99.4	99.6	99.9	-92.3316	3.35146	-45.0711	-62.4165	8.59487	-18.2112	
0.231	0	0	0	75.8	5.1	72.1	8.5	38	6	27.1	3.3	43.7	28.3	36	27.3	22	100	75.7	99.9	99.7	99.9	98.9	84.3	99.4	99.6	99.9	-92.3316	3.35146	-45.0711	-62.4165	8.59487	-18.2112	
0.241	0	0	0	75.8	5.1	72.1	8.5	38	6	27.1	3.3	43.7	28.3	36	27.3	22	100	75.7	99.9	99.7	99.9	98.9	84.3	99.4	99.6	99.9	-92.3316	3.35146	-45.0711	-62.4165	8.59487	-18.2112	
0.251	0	0	0	75.8	5.1	72.1	8.5	38	6	27.1	3.3	43.7	28.3	36	27.3	22	100	75.7	99.9	99.7	99.9	98.9	84.3	99.4	99.6	99.9	-92.3316	3.35146	-45.0711	-62.4165	8.59487	-18.2112	
0.261	0	0	0	75.8	5.1	72.1	8.5	38	6	27.1	3.3	43.7	28.3	36	27.3	22	100	75.7	99.9	99.7	99.9	98.9	84.3	99.4	99.6	99.9	-92.3316	3.35146	-45.0711	-62.4165	8.59487	-18.2112	
0.271	0	0	0	75.8	5.1	72.1	8.5	38	6	27.1	3.3	43.7	28.3	36	27.3	22	100	75.7	99.9	99.7	99.9	98.9	84.3	99.4	99.6	99.9	-92.3316	3.35146	-45.0711	-62.4165	8.59487	-18.2112	
0.281	0	0	0	75.8	5.1	72.1	8.5	38	6	27.1	3.3	43.7	28.3	36	27.3	22	100	75.7	99.9	99.7	99.9	98.9	84.3	99.4	99.6	99.9	-92.3316	3.35146	-45.0711	-62.4165	8.59487	-18.2112	
0.29	0	0	0	75.8	5.1	72.1	8.5	38	6	27.1	3.3	43.7	28.3	36	27.3	22	100	75.7	99.9	99.7	99.9	98.9	84.3	99.4	99.6	99.9	-92.3316	3.35146	-45.0711	-62.4165	8.59487	-18.2112	
0.3	0	0	0	75.8	5.1	72.1	8.5	38	6	27.1	3.3	43.7	28.3	36	27.3	22	100	75.7	99.9	99.7	99.9	98.9	84.3	99.4	99.6	99.9	-92.3316	3.35146	-45.0711	-62.4165	8.59487	-18.2112	
0.31	0	0	0	75.8	5.1	72.1	8.5	38	6	27.1	3.3	43.7	28.3	36	27.3	22	100	75.7	99.9	99.7	99.9	98.9	84.3	99.4	99.6	99.9	-92.3316	3.35146	-45.0711	-62.4165	8.59487	-18.2112	
0.32	0	0	0	75.8	5.1	72.1	8.5	38	6	27.1	3.3	43.7	28.3	36	27.3	22	100	75.7	99.9	99.7	99.9	98.9	84.3	99.4	99.6	99.9	-92.3316	3.35146	-45.0711	-62.4165	8.59487	-18.2112	
0.33	0	0	0	75.8	5.1	72.1	8.5	38	6	27.1	3.3	43.7	28.3	36	27.3	22	100	75.7	99.9	99.7	99.9	98.9	84.3	99.4	99.6	99.9	-92.3316	3.35146	-45.0711	-62.4165	8.59487	-18.2112	
0.34	0	0	0	75.8	5.1	72.1	8.5	38	6	27.1	3.3	43.7	28.3	36	27.3	22	100	75.7	99.9	99.7	99.9	98.9	84.3	99.4	99.6	99.9	-92.3316	3.35146	-45.0711	-62.4165	8.59487	-18.2112	
0.35	0	0	0	75.8	5.1	72.1	8.5	38	6	27.1	3.3	43.7	28.3	36	27.3	22	100	75.7	99.9	99.7	99.9	98.9	84.3	99.4	99.6	99.9	-92.3316	3.35146	-45.0711	-62.4165	8.59487	-18.2112	
0.36	0	0	0	75.8	5.1	72.1	8.5	38	6	27.1	3.3	43.7	28.3	36	27.3	22	100	75.7	99.9	99.7	99.9	98.9	84.3	99.4	99.6	99.9	-92.3316	3.35146	-45.0711	-62.4165	8.59487	-18.2112	
0.37	0	0	0	75.8	5.1	72.1	8.5	38	6	27.1	3.3	43.7	28.3	36	27.3	22	100	75.7	99.9	99.7	99.9	98.9	84.3	99.4	99.6	99.9	-92.3316	3.35146	-45.0711	-62.4165	8.59487	-18.2112	
0.38	0	0	0	75.8	5.1	72.1	8.5	38	6	27.1	3.3	43.7	28.3	36	27.3	22	100	75.7	99.9	99.7	99.9	98.9	84.3	99.4	99.6	99.9	-92.3316	3.35146	-45.0711	-62.4165	8.59487	-18.2112	
0.39	0	0	0	75.8	5.1	72.1	8.5	38	6	27.1	3.3	43.7	28.3	36	27.3	22	100	75.7	99.9	99.7	99.9	98.9	84.3	99.4	99.6	99.9	-92.3316	3.35146	-45.0711	-62.4165	8.59487	-18.2112	
0.4	0	0	0	75.8	5.1	72.1	8.5	38	6	27.1	3.3	43.7	28.3	36	27.3	22	100	75.7	99.9	99.7	99.9	98.9	84.3	99.4	99.6	99.9	-92.3316	3.35146	-45.0711	-62.4165	8.59487	-18.2112	
0.41	0	0	0.1	75.3	5.1	70	8.4	37.7	6	27.2	3	43.5	27.9	35.7	27.2	21.9	99.9	69.1	99.9	99.8	99.9	99.4	86.1	99.8	99.6	99.4	-92.3385	3.29821	-45.0673	-62.3318	8.48908	-18.2267	
0.42	0	0	0.1	75.3	5.1	70	8.4	37.7	6	27.2	3	43.5	27.9	35.7	27.2	21.9	99.9	69.1	99.9	99.8	99.9	99.4	86.1	99.8	99.6	99.4	-92.3385	3.29821	-45.0673	-62.3318	8.48908	-18.2267	
0.43	0	0	0.1	75.3	5.1	70	8.4	37.7	6	27.2	3	43.5	27.9	35.7	27.2	21.9	99.9	69.1	99.9	99.8	99.9	99.4	86.1	99.8	99.6	99.4	-92.3385	3.29821	-45.0673	-62.3318	8.48908	-18.2267	
0.44	0	0	0.1	75.3	5.1	70	8.4	37.7	6	27.2	3	43.5	27.9	35.7	27.2	21.9	99.9	69.1	99.9	99.8	99.9	99.4	86.1	99.8	99.6	99.4	-92.3385	3.29821	-45.0673	-62.3318	8.48908	-18.2267	
0.45	0	0	0.1	75.3	5.1	70	8.4	37.7	6	27.2	3	43.5	27.9	35.7	27.2	21.9	99.9	69.1	99.9	99.8	99.9	99.4	86.1	99.8	99.6	99.4	-92.3385	3.29821	-45.0673	-62.3318	8.48908	-18.2267	
0.46	0	0	0.1	75.3	5.1	70	8.4	37.7	6	27.2	3	43.5	27.9	35.7	27.2	21.9	99.9	69.1	99.9	99.8	99.9	99.4	86.1	99.8	99.6	99.4	-92.3385	3.29821	-45.0673	-62.3318	8.48908	-18.2267	
0.47	0	0	0.1	75.3	5.1	70	8.4	37.7	6	27.2	3	43.5	27.9	35.7	27.2	21.9	99.9	69.1	99.9	99.8	99.9	99.4	86.1	99.8	99.6	99.4	-92.3385	3.29821	-45.0673	-62.3318	8.48908	-18.2267	
0.48	0	0	0.1	75.3	5.1	70	8.4	37.7	6	27.2	3	43.5	27.9	35.7	27.2	21.9	99.9	69.1	99.9	99.8	99.9	99.4	86.1	99.8	99.6	99.4	-92.3385	3.29821	-45.0673	-62.3318	8.48908	-18.2267	
0.49	0	0	0.1	75.3	5.1	70	8.4	37.7	6	27.2	3	43.5	27.9	35.7	27.2	21.9	99.9	69.1	99.9	99.8	99.9	99.4	86.1	99.8	99.6	99.4	-92.3385	3.29821	-45.0673	-62.3318	8.48908	-18.2267	
0.5	0	0	0.1	75.3	5.1	70	8.4	37.7	6	27.2	3	43.5	27.9	35.7	27.2	21.9	99.9	69.1	99.9	99.8	99.9	99.4	86.1	99.8	99.6	99.4	-92.3385	3.29821	-45.0673	-62.3318	8.48908	-18.2267	
0.51	0	0	0.1	75.3	5.1	70	8.4	37.7	6	27.2	3	43.5	27.9	35.7	27.2	21.9	99.9	69.1	99.9	99.8	99.9	99.4	86.1	99.8	99.6	99.4	-92.3385	3.29821	-45.0673	-62.3318	8.48908	-18.2267	
0.52	0	0	0.1	75.3	5.1	70	8.4	37.7	6	27.2	3	43.5	27.9	35.7	27.2	21.9	99.9	69.1	99.9	99.8	99.9	99.4	86.1	99.8	99.6	99.4	-92.3385	3.29821	-45.0673	-62.3318	8.48908	-18.2267	
0.53	0	0	0.1	75.3	5.1	70	8.4	37.7	6	27.2	3	43.5	27.9	35.7	27.2	21.9	99.9	69.1	99.9	99.8	99.9	99.4	86.1	99.8	99.6	99.4	-92.3385	3.29821	-45.0673	-62.3318	8.48908	-18.2267	
0.54	0	0	0.1	75.3	5.1	70	8.4	37.7	6	27.2	3	43.5	27.9	35.7	27.2	21.9	99.9	69.1	99.9	99.8	99.9	99.4	86.1	99.8	99.6	99.4	-92.3385	3.29821	-45.0673	-62.3318	8.48908	-18.2267	
0.55	0	0	0.1	75.3	5.1	70	8.4	37.7	6	27.2	3	43.5	27.9	35.7	27.2	21.9	99.9	69.1	99.9	99.8	99.9	99.4	86.1	99.8	99.6	99.4	-92.3385	3.29821	-45.0673	-62.3318	8.48908	-18.2267	
0.56	0	0	0.1	75.3	5.1	70	8.4	37.7	6	27.2	3	43.5	27.9	35.7	27.2	21.9	99.9	69.1	99.9	99.8	99.9	99.4	86.1	99.8	99.6	99.4	-92.3385	3.29821	-45.0673	-62.3318	8.48908	-18.2267	
0.57	0	0	0.1	75.3	5.1	70	8.4	37.7	6	27.2	3	43.5	27.9	35.7	27.2	21.9	99.9	69.1	99.9	99.8	99.9	99.4	86.1	99.8	99.6	99.4	-92.3385	3.29821	-45.0673	-62.3318	8.48908	-18.2267	
0.58	0	0	0.1	75.3	5.1	70	8.4	37.7	6	27.2	3	43.5	27.9	35.7	27.2	21.9	99.9	69.1	99.9	99.8	99.9	99.4	86.1	99.8	99.6	99.4	-92.3385	3.29821	-45.0673	-62.3318	8.48908	-18.2267	
0.59	0	0	0.1	75.3	5.1	70	8.4	37.7	6	27.2	3	43.5	27.9	35.7	27.2	21.9	99.9	69.1	99.9	99.8	99.9	99.4	86.1	99.8	99.6	99.4	-92.3385	3.29821	-45.0673	-62.3318	8.48908	-18.2267	
0.6	0	0	0.1	75.3	5.1	70	8.4	37.7	6	27.2	3	43.5	27.9	35.7	27.2	21.9	99.9	69.1	99.9	99.8	99.9	99.4	86.1	99.8	99.6	99.4	-92.3385	3.29821	-45.0673	-62.3318	8.48908	-18.2267	
0.61	0	0	0.1	75.3	5.1	70	8.4	37.7	6	27.2	3	43.5	27.9	35.7	27.2	21.9	99.9	69.1	99.9	99.8	99.9	99.4	86.1	99.8	99.6	99.4	-92.3385	3.29821	-45.0673	-62.3318	8.48908	-18.2267	
0.62	0	0	0.1	75.3	5.1	70	8.4	37.7	6	27.2	3	43.5	27.9	35.7	27.2	21.9	99.9	69.1	99.9	99.8	99.9	99.4	86.1	99.8	99.6	99.4	-92.3385	3.29821	-45.0673	-62.3318	8.48908	-18.2267	
0.63	0	0	0.1	75.3	5.1	70	8.4	37.7	6	27.2	3	43.5	27.9	35.7	27.2	21.9	99.9	69.1	99.9	99.8	99.9	99.4	86.1	99.8	99.6	99.4	-92.3385	3.29821	-45.0673	-62.3318	8.48908	-18.2267	
