Hora de inicio de la toma de datos: 10:25:50
AT(s)	F1.1	F1.2	F2.1	F2.2	F3.1	F3.2	F4.1	F4.2	F5.1	F5.2	ABD1	ABD2	ABD3	ABD4	PA	TCO	P1	P2	P3	P4	P5	P6	P7	P8	P9	P10	HRoll	HPitch	HYaw	WRoll	WPitch	WYaw	
0.01	21.4	11	4.3	18.3	28.6	0	94.6	16.1	90.7	51.9	0	100	0	50	71.4	84	62.9	99.9	30.1	99.9	99.9	99.3	99.4	99.5	99.9	99.9	-142.819	8.6863	-168.621	-110.688	7.98412	106.006	
0.02	21.4	11	4.3	18.3	28.6	0	94.6	16.1	90.7	51.9	0	100	0	50	71.4	84	62.9	99.9	30.1	99.9	99.9	99.3	99.4	99.5	99.9	99.9	-142.819	8.6863	-168.621	-110.688	7.98412	106.006	
0.03	21.4	11	4.3	18.3	28.6	0	94.6	16.1	90.7	51.9	0	100	0	50	71.4	84	62.9	99.9	30.1	99.9	99.9	99.3	99.4	99.5	99.9	99.9	-142.819	8.6863	-168.621	-110.688	7.98412	106.006	
0.04	21.4	11	4.3	18.3	28.6	0	94.6	16.1	90.7	51.9	0	100	0	50	71.4	84	62.9	99.9	30.1	99.9	99.9	99.3	99.4	99.5	99.9	99.9	-142.819	8.6863	-168.621	-110.688	7.98412	106.006	
0.05	21.4	11	4.3	18.3	28.6	0	94.6	16.1	90.7	51.9	0	100	0	50	71.4	84	62.9	99.9	30.1	99.9	99.9	99.3	99.4	99.5	99.9	99.9	-142.819	8.6863	-168.621	-110.688	7.98412	106.006	
0.06	21.4	11	4.3	18.3	28.6	0	94.6	16.1	90.7	51.9	0	100	0	50	71.4	84	62.9	99.9	30.1	99.9	99.9	99.3	99.4	99.5	99.9	99.9	-142.819	8.6863	-168.621	-110.688	7.98412	106.006	
0.07	21.4	11	4.3	18.3	28.6	0	94.6	16.1	90.7	51.9	0	100	0	50	71.4	84	62.9	99.9	30.1	99.9	99.9	99.3	99.4	99.5	99.9	99.9	-142.819	8.6863	-168.621	-110.688	7.98412	106.006	
0.08	21.4	11	4.3	18.3	28.6	0	94.6	16.1	90.7	51.9	0	100	0	50	71.4	84	62.9	99.9	30.1	99.9	99.9	99.3	99.4	99.5	99.9	99.9	-142.819	8.6863	-168.621	-110.688	7.98412	106.006	
0.09	21.4	11	4.3	18.3	28.6	0	94.6	16.1	90.7	51.9	0	100	0	50	71.4	84	62.9	99.9	30.1	99.9	99.9	99.3	99.4	99.5	99.9	99.9	-142.819	8.6863	-168.621	-110.688	7.98412	106.006	
0.1	21.4	11	4.3	18.3	28.6	0	94.6	16.1	90.7	51.9	0	100	0	50	71.4	84	62.9	99.9	30.1	99.9	99.9	99.3	99.4	99.5	99.9	99.9	-142.819	8.6863	-168.621	-110.688	7.98412	106.006	
0.11	21.4	11	4.3	18.3	28.6	0	94.6	16.1	90.7	51.9	0	100	0	50	71.4	84	62.9	99.9	30.1	99.9	99.9	99.3	99.4	99.5	99.9	99.9	-142.819	8.6863	-168.621	-110.688	7.98412	106.006	
0.12	21.4	11	4.3	18.3	28.6	0	94.6	16.1	90.7	51.9	0	100	0	50	71.4	84	62.9	99.9	30.1	99.9	99.9	99.3	99.4	99.5	99.9	99.9	-142.819	8.6863	-168.621	-110.688	7.98412	106.006	
0.13	21.4	11	4.3	18.3	28.6	0	94.6	16.1	90.7	51.9	0	100	0	50	71.4	84	62.9	99.9	30.1	99.9	99.9	99.3	99.4	99.5	99.9	99.9	-142.819	8.6863	-168.621	-110.688	7.98412	106.006	
0.14	21.4	11	4.3	18.3	28.6	0	94.6	16.1	90.7	51.9	0	100	0	50	71.4	84	62.9	99.9	30.1	99.9	99.9	99.3	99.4	99.5	99.9	99.9	-142.819	8.6863	-168.621	-110.688	7.98412	106.006	
