Hora de inicio de la toma de datos: 10:02:26
AT(s)	F1.1	F1.2	F2.1	F2.2	F3.1	F3.2	F4.1	F4.2	F5.1	F5.2	ABD1	ABD2	ABD3	ABD4	PA	TCO	P1	P2	P3	P4	P5	P6	P7	P8	P9	P10	HRoll	HPitch	HYaw	WRoll	WPitch	WYaw	
0.01	1.9	0	0	3.4	6.8	2.9	0.6	0	0	3.1	47.2	58.6	27.2	42.9	36.7	30.8	99.9	85.4	99.9	94.3	99.9	99.6	99.4	99.5	99.9	89.2	-4.35825	-38.3026	-177.15	-1.6711	3.46681	2.25198	
0.02	1.9	0	0	3.4	6.8	2.9	0.6	0	0	3.1	47.2	58.6	27.2	42.9	36.7	30.8	99.9	85.4	99.9	94.3	99.9	99.6	99.4	99.5	99.9	89.2	-4.35825	-38.3026	-177.15	-1.6711	3.46681	2.25198	
0.03	1.9	0	0	3.4	6.8	2.9	0.6	0	0	3.1	47.2	58.6	27.2	42.9	36.7	30.8	99.9	85.4	99.9	94.3	99.9	99.6	99.4	99.5	99.9	89.2	-4.35825	-38.3026	-177.15	-1.6711	3.46681	2.25198	
0.04	1.9	0	0	3.4	6.8	2.9	0.6	0	0	3.1	47.2	58.6	27.2	42.9	36.7	30.8	99.9	85.4	99.9	94.3	99.9	99.6	99.4	99.5	99.9	89.2	-4.35825	-38.3026	-177.15	-1.6711	3.46681	2.25198	
0.05	1.9	0	0	3.4	6.8	2.9	0.6	0	0	3.1	47.2	58.6	27.2	42.9	36.7	30.8	99.9	85.4	99.9	94.3	99.9	99.6	99.4	99.5	99.9	89.2	-4.35825	-38.3026	-177.15	-1.6711	3.46681	2.25198	
0.06	1.9	0	0	3.4	6.8	2.9	0.6	0	0	3.1	47.2	58.6	27.2	42.9	36.7	30.8	99.9	85.4	99.9	94.3	99.9	99.6	99.4	99.5	99.9	89.2	-4.35825	-38.3026	-177.15	-1.6711	3.46681	2.25198	
0.07	1.9	0	0	3.4	6.8	2.9	0.6	0	0	3.1	47.2	58.6	27.2	42.9	36.7	30.8	99.9	85.4	99.9	94.3	99.9	99.6	99.4	99.5	99.9	89.2	-4.35825	-38.3026	-177.15	-1.6711	3.46681	2.25198	
0.08	1.9	0	0	3.4	6.8	2.9	0.6	0	0	3.1	47.2	58.6	27.2	42.9	36.7	30.8	99.9	85.4	99.9	94.3	99.9	99.6	99.4	99.5	99.9	89.2	-4.35825	-38.3026	-177.15	-1.6711	3.46681	2.25198	
0.09	1.9	0	0	3.4	6.8	2.9	0.6	0	0	3.1	47.2	58.6	27.2	42.9	36.7	30.8	99.9	85.4	99.9	94.3	99.9	99.6	99.4	99.5	99.9	89.2	-4.35825	-38.3026	-177.15	-1.6711	3.46681	2.25198	
0.1	1.9	0	0	3.4	7	3	0.6	0	0	3.1	46.9	58.1	26.8	42.45	36.5	30.9	100	87.2	99.9	95.5	99.9	99.9	99.9	99.9	99.9	88.3	-4.44211	-38.3578	-177.181	-1.43517	3.39245	2.41046	
0.11	1.9	0	0	3.4	7	3	0.6	0	0	3.1	46.9	58.1	26.8	42.45	36.5	30.9	100	87.2	99.9	95.5	99.9	99.9	99.9	99.9	99.9	88.3	-4.44211	-38.3578	-177.181	-1.43517	3.39245	2.41046	
0.12	1.9	0	0	3.4	7	3	0.6	0	0	3.1	46.9	58.1	26.8	42.45	36.5	30.9	100	87.2	99.9	95.5	99.9	99.9	99.9	99.9	99.9	88.3	-4.44211	-38.3578	-177.181	-1.43517	3.39245	2.41046	
0.13	1.9	0	0	3.4	7	3	0.6	0	0	3.1	46.9	58.1	26.8	42.45	36.5	30.9	100	87.2	99.9	95.5	99.9	99.9	99.9	99.9	99.9	88.3	-4.44211	-38.3578	-177.181	-1.43517	3.39245	2.41046	
0.14	1.9	0	0	3.4	7	3	0.6	0	0	3.1	46.9	58.1	26.8	42.45	36.5	30.9	100	87.2	99.9	95.5	99.9	99.9	99.9	99.9	99.9	88.3	-4.44211	-38.3578	-177.181	-1.43517	3.39245	2.41046	
0.15	1.9	0	0	3.4	7	3	0.6	0	0	3.1	46.9	58.1	26.8	42.45	36.5	30.9	100	87.2	99.9	95.5	99.9	99.9	99.9	99.9	99.9	88.3	-4.44211	-38.3578	-177.181	-1.43517	3.39245	2.41046	
0.16	1.9	0	0	3.4	7	3	0.6	0	0	3.1	46.9	58.1	26.8	42.45	36.5	30.9	100	87.2	99.9	95.5	99.9	99.9	99.9	99.9	99.9	88.3	-4.44211	-38.3578	-177.181	-1.43517	3.39245	2.41046	
0.171	1.9	0	0	3.4	7	3	0.6	0	0	3.1	46.9	58.1	26.8	42.45	36.5	30.9	100	87.2	99.9	95.5	99.9	99.9	99.9	99.9	99.9	88.3	-4.44211	-38.3578	-177.181	-1.43517	3.39245	2.41046	
0.181	1.9	0	0	3.4	7	3	0.6	0	0	3.1	46.9	58.1	26.8	42.45	36.5	30.9	100	87.2	99.9	95.5	99.9	99.9	99.9	99.9	99.9	88.3	-4.44211	-38.3578	-177.181	-1.43517	3.39245	2.41046	
