Hora de inicio de la toma de datos: 10:24:22
AT(s)	F1.1	F1.2	F2.1	F2.2	F3.1	F3.2	F4.1	F4.2	F5.1	F5.2	ABD1	ABD2	ABD3	ABD4	PA	TCO	P1	P2	P3	P4	P5	P6	P7	P8	P9	P10	HRoll	HPitch	HYaw	WRoll	WPitch	WYaw	
0.01	15.7	0	62.2	64.7	56.3	53.2	51.7	40.7	82.3	34.1	25.2	55.2	33.1	44.15	19.2	24.6	86.3	99.9	99.9	91.1	99.9	99.9	99.9	99.9	99.9	99.9	-88.0089	0.223486	73.405	-62.4431	7.12523	-99.6205	
0.02	15.7	0	62.2	64.7	56.3	53.2	51.7	40.7	82.3	34.1	25.2	55.2	33.1	44.15	19.2	24.6	86.3	99.9	99.9	91.1	99.9	99.9	99.9	99.9	99.9	99.9	-88.0089	0.223486	73.405	-62.4431	7.12523	-99.6205	
0.03	15.4	0	62.6	64.3	56.4	53.2	51.7	40.7	82.4	33.9	23.9	55	33.2	44.1	19.4	24.7	86.4	99.9	99.9	91.1	99.9	99.3	99.4	99.8	99.9	99.9	-87.8515	0.341506	73.4126	-61.9255	7.02709	-99.5766	
0.04	15.2	0	63.9	64.2	56.3	53.2	51.6	40.5	82.4	34	22.7	54.8	33.2	44	19.2	24.6	87.5	99.9	99.9	89.6	99.9	99.4	99.4	99.5	99.9	99.9	-87.5615	0.390688	73.3852	-61.9171	6.9326	-99.5756	
0.05	15.2	0	63.9	64.2	56.3	53.2	51.6	40.5	82.4	34	22.7	54.8	33.2	44	19.2	24.6	87.5	99.9	99.9	89.6	99.9	99.4	99.4	99.5	99.9	99.9	-87.5615	0.390688	73.3852	-61.9171	6.9326	-99.5756	
0.06	15.2	0	63.9	64.2	56.3	53.2	51.6	40.5	82.4	34	22.7	54.8	33.2	44	19.2	24.6	87.5	99.9	99.9	89.6	99.9	99.4	99.4	99.5	99.9	99.9	-87.5615	0.390688	73.3852	-61.9171	6.9326	-99.5756	
0.07	15.2	0	63.9	64.2	56.3	53.2	51.6	40.5	82.4	34	22.7	54.8	33.2	44	19.2	24.6	87.5	99.9	99.9	89.6	99.9	99.4	99.4	99.5	99.9	99.9	-87.5615	0.390688	73.3852	-61.9171	6.9326	-99.5756	
0.08	15.2	0	63.9	64.2	56.3	53.2	51.6	40.5	82.4	34	22.7	54.8	33.2	44	19.2	24.6	87.5	99.9	99.9	89.6	99.9	99.4	99.4	99.5	99.9	99.9	-87.5615	0.390688	73.3852	-61.9171	6.9326	-99.5756	
0.09	15.2	0	63.9	64.2	56.3	53.2	51.6	40.5	82.4	34	22.7	54.8	33.2	44	19.2	24.6	87.5	99.9	99.9	89.6	99.9	99.4	99.4	99.5	99.9	99.9	-87.5615	0.390688	73.3852	-61.9171	6.9326	-99.5756	
0.1	15.2	0	63.9	64.2	56.3	53.2	51.6	40.5	82.4	34	22.7	54.8	33.2	44	19.2	24.6	87.5	99.9	99.9	89.6	99.9	99.4	99.4	99.5	99.9	99.9	-87.5615	0.390688	73.3852	-61.9171	6.9326	-99.5756	
0.11	15.2	0	63.9	64.2	56.3	53.2	51.6	40.5	82.4	34	22.7	54.8	33.2	44	19.2	24.6	87.5	99.9	99.9	89.6	99.9	99.4	99.4	99.5	99.9	99.9	-87.5615	0.390688	73.3852	-61.9171	6.9326	-99.5756	
0.12	15.2	0	63.9	64.2	56.3	53.2	51.6	40.5	82.4	34	22.7	54.8	33.2	44	19.2	24.6	87.5	99.9	99.9	89.6	99.9	99.4	99.4	99.5	99.9	99.9	-87.5615	0.390688	73.3852	-61.9171	6.9326	-99.5756	
0.13	15.2	0	63.9	64.2	56.3	53.2	51.6	40.5	82.4	34	22.7	54.8	33.2	44	19.2	24.6	87.5	99.9	99.9	89.6	99.9	99.4	99.4	99.5	99.9	99.9	-87.5615	0.390688	73.3852	-61.9171	6.9326	-99.5756	
0.14	15.2	0	63.9	64.2	56.3	53.2	51.6	40.5	82.4	34	22.7	54.8	33.2	44	19.2	24.6	87.5	99.9	99.9	89.6	99.9	99.4	99.4	99.5	99.9	99.9	-87.5615	0.390688	73.3852	-61.9171	6.9326	-99.5756	
0.15	15.2	0	63.9	64.2	56.3	53.2	51.6	40.5	82.4	34	22.7	54.8	33.2	44	19.2	24.6	87.5	99.9	99.9	89.6	99.9	99.4	99.4	99.5	99.9	99.9	-87.5615	0.390688	73.3852	-61.9171	6.9326	-99.5756	
0.16	15.2	0	63.9	64.2	56.3	53.2	51.6	40.5	82.4	34	22.7	54.8	33.2	44	19.2	24.6	87.5	99.9	99.9	89.6	99.9	99.4	99.4	99.5	99.9	99.9	-87.5615	0.390688	73.3852	-61.9171	6.9326	-99.5756	
0.171	15.2	0	63.9	64.2	56.3	53.2	51.6	40.5	82.4	34	22.7	54.8	33.2	44	19.2	24.6	87.5	99.9	99.9	89.6	99.9	99.4	99.4	99.5	99.9	99.9	-87.5615	0.390688	73.3852	-61.9171	6.9326	-99.5756	
0.181	15.2	0	63.9	64.2	56.3	53.2	51.6	40.5	82.4	34	22.7	54.8	33.2	44	19.2	24.6	87.5	99.9	99.9	89.6	99.9	99.4	99.4	99.5	99.9	99.9	-87.5615	0.390688	73.3852	-61.9171	6.9326	-99.5756	
