Hora de inicio de la toma de datos: 09:59:42
AT(s)	F1.1	F1.2	F2.1	F2.2	F3.1	F3.2	F4.1	F4.2	F5.1	F5.2	ABD1	ABD2	ABD3	ABD4	PA	TCO	P1	P2	P3	P4	P5	P6	P7	P8	P9	P10	HRoll	HPitch	HYaw	WRoll	WPitch	WYaw	
0.01	1.2	0	0	4	7	2.9	12.5	0	0	9.6	32	62.6	27.3	44.95	39	54.4	100	99.9	99.9	99.9	99.8	59	99.9	99.9	88.1	63.4	-20.103	-4.70899	152.517	7.72896	3.48415	-28.3287	
0.02	1.2	0	0	4	7	2.9	12.5	0	0	9.6	32	62.6	27.3	44.95	39	54.4	100	99.9	99.9	99.9	99.8	59	99.9	99.9	88.1	63.4	-20.103	-4.70899	152.517	7.72896	3.48415	-28.3287	
0.03	1.2	0	0	4	7	2.9	12.5	0	0	9.6	32	62.6	27.3	44.95	39	54.4	100	99.9	99.9	99.9	99.8	59	99.9	99.9	88.1	63.4	-20.103	-4.70899	152.517	7.72896	3.48415	-28.3287	
0.04	1.2	0	0	4	7	2.9	12.5	0	0	9.6	32	62.6	27.3	44.95	39	54.4	100	99.9	99.9	99.9	99.8	59	99.9	99.9	88.1	63.4	-20.103	-4.70899	152.517	7.72896	3.48415	-28.3287	
0.05	1.2	0	0	4	7	2.9	12.5	0	0	9.6	32	62.6	27.3	44.95	39	54.4	100	99.9	99.9	99.9	99.8	59	99.9	99.9	88.1	63.4	-20.103	-4.70899	152.517	7.72896	3.48415	-28.3287	
0.06	1.2	0	0	4	7	2.9	12.5	0	0	9.6	32	62.6	27.3	44.95	39	54.4	100	99.9	99.9	99.9	99.8	59	99.9	99.9	88.1	63.4	-20.103	-4.70899	152.517	7.72896	3.48415	-28.3287	
0.07	1.2	0	0	4	7	2.9	12.5	0	0	9.6	32	62.6	27.3	44.95	39	54.4	100	99.9	99.9	99.9	99.8	59	99.9	99.9	88.1	63.4	-20.103	-4.70899	152.517	7.72896	3.48415	-28.3287	
0.08	1.2	0	0	4	7	2.9	12.5	0	0	9.6	32	62.6	27.3	44.95	39	54.4	100	99.9	99.9	99.9	99.8	59	99.9	99.9	88.1	63.4	-20.103	-4.70899	152.517	7.72896	3.48415	-28.3287	
0.09	1.2	0	0	4	7	2.9	12.5	0	0	9.6	32	62.6	27.3	44.95	39	54.4	100	99.9	99.9	99.9	99.8	59	99.9	99.9	88.1	63.4	-20.103	-4.70899	152.517	7.72896	3.48415	-28.3287	
0.1	1.2	0	0	4	7	2.9	12.5	0	0	9.6	32	62.6	27.3	44.95	39	54.4	100	99.9	99.9	99.9	99.8	59	99.9	99.9	88.1	63.4	-20.103	-4.70899	152.517	7.72896	3.48415	-28.3287	
0.11	1.2	0	0	4	7	2.9	12.5	0	0	9.6	32	62.6	27.3	44.95	39	54.4	100	99.9	99.9	99.9	99.8	59	99.9	99.9	88.1	63.4	-20.103	-4.70899	152.517	7.72896	3.48415	-28.3287	
0.12	1.2	0	0	4.1	7	3	12	0	0	9.5	31.9	61.9	27.3	44.6	37.3	53.3	99.9	99.9	99.9	99.9	99.9	60.5	99.9	99.9	96.6	63.7	-20.5093	-4.33437	152.555	7.1217	3.35114	-28.35	
0.13	1.2	0	0	4.1	7	3	12	0	0	9.5	31.9	61.9	27.3	44.6	37.3	53.3	99.9	99.9	99.9	99.9	99.9	60.5	99.9	99.9	96.6	63.7	-20.5093	-4.33437	152.555	7.1217	3.35114	-28.35	
0.14	1.2	0	0	4.1	7	3	12	0	0	9.5	31.9	61.9	27.3	44.6	37.3	53.3	99.9	99.9	99.9	99.9	99.9	60.5	99.9	99.9	96.6	63.7	-20.5093	-4.33437	152.555	7.1217	3.35114	-28.35	
0.15	1.2	0	0	4.1	7	3	12	0	0	9.5	31.9	61.9	27.3	44.6	37.3	53.3	99.9	99.9	99.9	99.9	99.9	60.5	99.9	99.9	96.6	63.7	-20.5093	-4.33437	152.555	7.1217	3.35114	-28.35	
