Hora de inicio de la toma de datos: 10:13:50
AT(s)	F1.1	F1.2	F2.1	F2.2	F3.1	F3.2	F4.1	F4.2	F5.1	F5.2	ABD1	ABD2	ABD3	ABD4	PA	TCO	P1	P2	P3	P4	P5	P6	P7	P8	P9	P10	HRoll	HPitch	HYaw	WRoll	WPitch	WYaw	
0.01	4.5	0	10.7	12.5	19.5	6.1	10	0	5	1.8	10.8	33.5	22.9	28.2	42.4	37.7	100	99.9	99.9	99.9	39.5	96.6	99.5	99.4	99.6	99.9	-14.5374	12.9175	8.46039	5.86406	5.74643	-154.58	
0.02	4.5	0	10.7	12.5	19.5	6.1	10	0	5	1.8	10.8	33.5	22.9	28.2	42.4	37.7	100	99.9	99.9	99.9	39.5	96.6	99.5	99.4	99.6	99.9	-14.5374	12.9175	8.46039	5.86406	5.74643	-154.58	
0.03	4.5	0	10.7	12.5	19.5	6.1	10	0	5	1.8	10.8	33.5	22.9	28.2	42.4	37.7	100	99.9	99.9	99.9	39.5	96.6	99.5	99.4	99.6	99.9	-14.5374	12.9175	8.46039	5.86406	5.74643	-154.58	
0.04	4.5	0	10.7	12.5	19.5	6.1	10	0	5	1.8	10.8	33.5	22.9	28.2	42.4	37.7	100	99.9	99.9	99.9	39.5	96.6	99.5	99.4	99.6	99.9	-14.5374	12.9175	8.46039	5.86406	5.74643	-154.58	
0.05	4.5	0	10.7	12.5	19.5	6.1	10	0	5	1.8	10.8	33.5	22.9	28.2	42.4	37.7	100	99.9	99.9	99.9	39.5	96.6	99.5	99.4	99.6	99.9	-14.5374	12.9175	8.46039	5.86406	5.74643	-154.58	
0.06	4.5	0	10.7	12.5	19.5	6.1	10	0	5	1.8	10.8	33.5	22.9	28.2	42.4	37.7	100	99.9	99.9	99.9	39.5	96.6	99.5	99.4	99.6	99.9	-14.5374	12.9175	8.46039	5.86406	5.74643	-154.58	
0.07	4.5	0	10.7	12.5	19.5	6.1	10	0	5	1.8	10.8	33.5	22.9	28.2	42.4	37.7	100	99.9	99.9	99.9	39.5	96.6	99.5	99.4	99.6	99.9	-14.5374	12.9175	8.46039	5.86406	5.74643	-154.58	
0.08	4.5	0	10.7	12.5	19.5	6.1	10	0	5	1.8	10.8	33.5	22.9	28.2	42.4	37.7	100	99.9	99.9	99.9	39.5	96.6	99.5	99.4	99.6	99.9	-14.5374	12.9175	8.46039	5.86406	5.74643	-154.58	
0.09	4.5	0	10.7	12.5	19.5	6.1	10	0	5	1.8	10.8	33.5	22.9	28.2	42.4	37.7	100	99.9	99.9	99.9	39.5	96.6	99.5	99.4	99.6	99.9	-14.5374	12.9175	8.46039	5.86406	5.74643	-154.58	
0.1	4.6	0	10.6	12.6	19.9	6.1	10.1	0	4.9	1.9	11.2	33.1	22.6	27.85	42	37.1	99.9	99.9	99.9	99.9	38.9	97.3	99.9	99.6	99.4	99.5	-14.4384	12.67	8.4947	5.96592	5.67759	-154.596	
0.11	4.6	0	10.6	12.6	19.9	6.1	10.1	0	4.9	1.9	11.2	33.1	22.6	27.85	42	37.1	99.9	99.9	99.9	99.9	38.9	97.3	99.9	99.6	99.4	99.5	-14.4384	12.67	8.4947	5.96592	5.67759	-154.596	
0.12	4.6	0	10.6	12.6	19.9	6.1	10.1	0	4.9	1.9	11.2	33.1	22.6	27.85	42	37.1	99.9	99.9	99.9	99.9	38.9	97.3	99.9	99.6	99.4	99.5	-14.4384	12.67	8.4947	5.96592	5.67759	-154.596	
0.13	4.6	0	10.6	12.6	19.9	6.1	10.1	0	4.9	1.9	11.2	33.1	22.6	27.85	42	37.1	99.9	99.9	99.9	99.9	38.9	97.3	99.9	99.6	99.4	99.5	-14.4384	12.67	8.4947	5.96592	5.67759	-154.596	
0.14	4.6	0	10.6	12.6	19.9	6.1	10.1	0	4.9	1.9	11.2	33.1	22.6	27.85	42	37.1	99.9	99.9	99.9	99.9	38.9	97.3	99.9	99.6	99.4	99.5	-14.4384	12.67	8.4947	5.96592	5.67759	-154.596	
0.15	4.6	0	10.6	12.6	19.9	6.1	10.1	0	4.9	1.9	11.2	33.1	22.6	27.85	42	37.1	99.9	99.9	99.9	99.9	38.9	97.3	99.9	99.6	99.4	99.5	-14.4384	12.67	8.4947	5.96592	5.67759	-154.596	
0.16	4.6	0	10.6	12.6	19.9	6.1	10.1	0	4.9	1.9	11.2	33.1	22.6	27.85	42	37.1	99.9	99.9	99.9	99.9	38.9	97.3	99.9	99.6	99.4	99.5	-14.4384	12.67	8.4947	5.96592	5.67759	-154.596	
0.171	4.6	0	10.6	12.6	19.9	6.1	10.1	0	4.9	1.9	11.2	33.1	22.6	27.85	42	37.1	99.9	99.9	99.9	99.9	38.9	97.3	99.9	99.6	99.4	99.5	-14.4384	12.67	8.4947	5.96592	5.67759	-154.596	
0.181	4.6	0	10.6	12.6	19.9	6.1	10.1	0	4.9	1.9	11.2	33.1	22.6	27.85	42	37.1	99.9	99.9	99.9	99.9	38.9	97.3	99.9	99.6	99.4	99.5	-14.4384	12.67	8.4947	5.96592	5.67759	-154.596	
0.191	4.6	0	10.6	12.6	19.9	6.1	10.1	0	4.9	1.9	11.2	33.1	22.6	27.85	42	37.1	99.9	99.9	99.9	99.9	38.9	97.3	99.9	99.6	99.4	99.5	-14.4384	12.67	8.4947	5.96592	5.67759	-154.596	
0.201	4.6	0	10.6	12.6	19.9	6.1	10.1	0	4.9	1.9	11.2	33.1	22.6	27.85	42	37.1	99.9	99.9	99.9	99.9	38.9	97.3	99.9	99.6	99.4	99.5	-14.4384	12.67	8.4947	5.96592	5.67759	-154.596	
0.211	4.6	0	10.6	12.6	19.9	6.1	10.1	0	4.9	1.9	11.2	33.1	22.6	27.85	42	37.1	99.9	99.9	99.9	99.9	38.9	97.3	99.9	99.6	99.4	99.5	-14.4384	12.67	8.4947	5.96592	5.67759	-154.596	
0.221	4.6	0	10.6	12.6	19.9	6.1	10.1	0	4.9	1.9	11.2	33.1	22.6	27.85	42	37.1	99.9	99.9	99.9	99.9	38.9	97.3	99.9	99.6	99.4	99.5	-14.4384	12.67	8.4947	5.96592	5.67759	-154.596	
0.231	4.6	0	10.6	12.6	19.9	6.1	10.1	0	4.9	1.9	11.2	33.1	22.6	27.85	42	37.1	99.9	99.9	99.9	99.9	38.9	97.3	99.9	99.6	99.4	99.5	-14.4384	12.67	8.4947	5.96592	5.67759	-154.596	
0.241	4.6	0	10.6	12.6	19.9	6.1	10.1	0	4.9	1.9	11.2	33.1	22.6	27.85	42	37.1	99.9	99.9	99.9	99.9	38.9	97.3	99.9	99.6	99.4	99.5	-14.4384	12.67	8.4947	5.96592	5.67759	-154.596	
0.251	4.6	0	10.6	12.6	19.9	6.1	10.1	0	4.9	1.9	11.2	33.1	22.6	27.85	42	37.1	99.9	99.9	99.9	99.9	38.9	97.3	99.9	99.6	99.4	99.5	-14.4384	12.67	8.4947	5.96592	5.67759	-154.596	
0.261	4.6	0	10.6	12.6	19.9	6.1	10.1	0	4.9	1.9	11.2	33.1	22.6	27.85	42	37.1	99.9	99.9	99.9	99.9	38.9	97.3	99.9	99.6	99.4	99.5	-14.4384	12.67	8.4947	5.96592	5.67759	-154.596	
0.271	4.6	0	10.6	12.6	19.9	6.1	10.1	0	4.9	1.9	11.2	33.1	22.6	27.85	42	37.1	99.9	99.9	99.9	99.9	38.9	97.3	99.9	99.6	99.4	99.5	-14.4384	12.67	8.4947	5.96592	5.67759	-154.596	
0.281	4.6	0	10.6	12.6	19.9	6.1	10.1	0	4.9	1.9	11.2	33.1	22.6	27.85	42	37.1	99.9	99.9	99.9	99.9	38.9	97.3	99.9	99.6	99.4	99.5	-14.4384	12.67	8.4947	5.96592	5.67759	-154.596	
