Hora de inicio de la toma de datos: 10:02:12
AT(s)	F1.1	F1.2	F2.1	F2.2	F3.1	F3.2	F4.1	F4.2	F5.1	F5.2	ABD1	ABD2	ABD3	ABD4	PA	TCO	P1	P2	P3	P4	P5	P6	P7	P8	P9	P10	HRoll	HPitch	HYaw	WRoll	WPitch	WYaw	
0.01	1.2	0	0	3.5	7.1	3.5	0.6	0	0	5.1	44.7	61.5	28	44.75	36.7	28.8	99.9	99.9	99.9	99.9	99.9	99.9	99.7	99.4	94.9	91.7	-20.4657	-38.9112	120.17	-4.96457	5.24764	-18.9933	
0.02	1.2	0	0	3.5	7.1	3.5	0.6	0	0	5.1	44.7	61.5	28	44.75	36.7	28.8	99.9	99.9	99.9	99.9	99.9	99.9	99.7	99.4	94.9	91.7	-20.4657	-38.9112	120.17	-4.96457	5.24764	-18.9933	
0.03	1.2	0	0	3.5	7.1	3.5	0.6	0	0	5.1	44.7	61.5	28	44.75	36.7	28.8	99.9	99.9	99.9	99.9	99.9	99.9	99.7	99.4	94.9	91.7	-20.4657	-38.9112	120.17	-4.96457	5.24764	-18.9933	
0.04	1.2	0	0	3.5	7.1	3.5	0.6	0	0	5.1	44.7	61.5	28	44.75	36.7	28.8	99.9	99.9	99.9	99.9	99.9	99.9	99.7	99.4	94.9	91.7	-20.4657	-38.9112	120.17	-4.96457	5.24764	-18.9933	
0.05	1.2	0	0	3.5	7.1	3.5	0.6	0	0	5.1	44.7	61.5	28	44.75	36.7	28.8	99.9	99.9	99.9	99.9	99.9	99.9	99.7	99.4	94.9	91.7	-20.4657	-38.9112	120.17	-4.96457	5.24764	-18.9933	
0.06	1.2	0	0	3.5	7.1	3.5	0.6	0	0	5.1	44.7	61.5	28	44.75	36.7	28.8	99.9	99.9	99.9	99.9	99.9	99.9	99.7	99.4	94.9	91.7	-20.4657	-38.9112	120.17	-4.96457	5.24764	-18.9933	
0.07	1.2	0	0	3.5	7.1	3.5	0.6	0	0	5.1	44.7	61.5	28	44.75	36.7	28.8	99.9	99.9	99.9	99.9	99.9	99.9	99.7	99.4	94.9	91.7	-20.4657	-38.9112	120.17	-4.96457	5.24764	-18.9933	
0.08	1.2	0	0	3.5	7.1	3.5	0.6	0	0	5.1	44.7	61.5	28	44.75	36.7	28.8	99.9	99.9	99.9	99.9	99.9	99.9	99.7	99.4	94.9	91.7	-20.4657	-38.9112	120.17	-4.96457	5.24764	-18.9933	
0.09	1.2	0	0	3.5	7.1	3.5	0.6	0	0	5.1	44.7	61.5	28	44.75	36.7	28.8	99.9	99.9	99.9	99.9	99.9	99.9	99.7	99.4	94.9	91.7	-20.4657	-38.9112	120.17	-4.96457	5.24764	-18.9933	
0.1	1.2	0	0	3.5	7.1	3.5	0.6	0	0	5.1	44.7	61.5	28	44.75	36.7	28.8	99.9	99.9	99.9	99.9	99.9	99.9	99.7	99.4	94.9	91.7	-20.4657	-38.9112	120.17	-4.96457	5.24764	-18.9933	
