Hora de inicio de la toma de datos: 09:59:58
AT(s)	F1.1	F1.2	F2.1	F2.2	F3.1	F3.2	F4.1	F4.2	F5.1	F5.2	ABD1	ABD2	ABD3	ABD4	PA	TCO	P1	P2	P3	P4	P5	P6	P7	P8	P9	P10	HRoll	HPitch	HYaw	WRoll	WPitch	WYaw	
0.01	4	0	0	3	6.7	2.7	14	0	0	5.3	36.1	64.9	30.3	47.6	33.8	37	99.9	74	92.4	76.3	99.9	97.9	99.9	99.7	90.8	82.5	-21.3576	-7.28732	153.081	-6.05408	1.60491	-32.4168	
0.02	4	0	0	3	6.7	2.7	14	0	0	5.3	36.1	64.9	30.3	47.6	33.8	37	99.9	74	92.4	76.3	99.9	97.9	99.9	99.7	90.8	82.5	-21.3576	-7.28732	153.081	-6.05408	1.60491	-32.4168	
0.03	4	0	0	3	6.7	2.7	14	0	0	5.3	36.1	64.9	30.3	47.6	33.8	37	99.9	74	92.4	76.3	99.9	97.9	99.9	99.7	90.8	82.5	-21.3576	-7.28732	153.081	-6.05408	1.60491	-32.4168	
0.04	4	0	0	3	6.7	2.7	14	0	0	5.3	36.1	64.9	30.3	47.6	33.8	37	99.9	74	92.4	76.3	99.9	97.9	99.9	99.7	90.8	82.5	-21.3576	-7.28732	153.081	-6.05408	1.60491	-32.4168	
0.05	4	0	0	3	6.7	2.7	14	0	0	5.3	36.1	64.9	30.3	47.6	33.8	37	99.9	74	92.4	76.3	99.9	97.9	99.9	99.7	90.8	82.5	-21.3576	-7.28732	153.081	-6.05408	1.60491	-32.4168	
0.06	4	0	0	3	6.7	2.7	14	0	0	5.3	36.1	64.9	30.3	47.6	33.8	37	99.9	74	92.4	76.3	99.9	97.9	99.9	99.7	90.8	82.5	-21.3576	-7.28732	153.081	-6.05408	1.60491	-32.4168	
0.07	4	0	0	3	6.7	2.7	14	0	0	5.3	36.1	64.9	30.3	47.6	33.8	37	99.9	74	92.4	76.3	99.9	97.9	99.9	99.7	90.8	82.5	-21.3576	-7.28732	153.081	-6.05408	1.60491	-32.4168	
0.08	4	0	0	3	6.7	2.7	14	0	0	5.3	36.1	64.9	30.3	47.6	33.8	37	99.9	74	92.4	76.3	99.9	97.9	99.9	99.7	90.8	82.5	-21.3576	-7.28732	153.081	-6.05408	1.60491	-32.4168	
0.09	4	0	0	3	6.7	2.7	14	0	0	5.3	36.1	64.9	30.3	47.6	33.8	37	99.9	74	92.4	76.3	99.9	97.9	99.9	99.7	90.8	82.5	-21.3576	-7.28732	153.081	-6.05408	1.60491	-32.4168	
0.1	4	0	0	3	6.7	2.7	14	0	0	5.3	36.1	64.9	30.3	47.6	33.8	37	99.9	74	92.4	76.3	99.9	97.9	99.9	99.7	90.8	82.5	-21.3576	-7.28732	153.081	-6.05408	1.60491	-32.4168	
0.11	4	0	0	3	6.7	2.7	14	0	0	5.3	36.1	64.9	30.3	47.6	33.8	37	99.9	74	92.4	76.3	99.9	97.9	99.9	99.7	90.8	82.5	-21.3576	-7.28732	153.081	-6.05408	1.60491	-32.4168	
0.12	4	0	0	3	6.7	2.7	14	0	0	5.3	36.1	64.9	30.3	47.6	33.8	37	99.9	74	92.4	76.3	99.9	97.9	99.9	99.7	90.8	82.5	-21.3576	-7.28732	153.081	-6.05408	1.60491	-32.4168	
0.13	4	0	0	3	6.7	2.7	14	0	0	5.3	36.1	64.9	30.3	47.6	33.8	37	99.9	74	92.4	76.3	99.9	97.9	99.9	99.7	90.8	82.5	-21.3576	-7.28732	153.081	-6.05408	1.60491	-32.4168	
0.14	4	0	0	3	6.7	2.7	14	0	0	5.3	36.1	64.9	30.3	47.6	33.8	37	99.9	74	92.4	76.3	99.9	97.9	99.9	99.7	90.8	82.5	-21.3576	-7.28732	153.081	-6.05408	1.60491	-32.4168	
