Hora de inicio de la toma de datos: 10:13:57
AT(s)	F1.1	F1.2	F2.1	F2.2	F3.1	F3.2	F4.1	F4.2	F5.1	F5.2	ABD1	ABD2	ABD3	ABD4	PA	TCO	P1	P2	P3	P4	P5	P6	P7	P8	P9	P10	HRoll	HPitch	HYaw	WRoll	WPitch	WYaw	
0.01	4.4	0	10.4	14	18.4	7.8	12.7	0	78.7	2.7	8	31.2	23.6	27.4	30.2	30.9	100	99.9	99.9	99.9	95	98.2	99.9	99.9	99.6	99.4	-4.78939	16.524	-5.94811	13.5168	6.03034	-159.488	
0.02	4.4	0	10.4	14	18.4	7.8	12.7	0	78.7	2.7	8	31.2	23.6	27.4	30.2	30.9	100	99.9	99.9	99.9	95	98.2	99.9	99.9	99.6	99.4	-4.78939	16.524	-5.94811	13.5168	6.03034	-159.488	
0.03	4.4	0	10.4	14	18.4	7.8	12.7	0	78.7	2.7	8	31.2	23.6	27.4	30.2	30.9	100	99.9	99.9	99.9	95	98.2	99.9	99.9	99.6	99.4	-4.78939	16.524	-5.94811	13.5168	6.03034	-159.488	
0.04	4.4	0	10.4	14	18.4	7.8	12.7	0	78.7	2.7	8	31.2	23.6	27.4	30.2	30.9	100	99.9	99.9	99.9	95	98.2	99.9	99.9	99.6	99.4	-4.78939	16.524	-5.94811	13.5168	6.03034	-159.488	
0.05	4.4	0	10.4	14	18.4	7.8	12.7	0	78.7	2.7	8	31.2	23.6	27.4	30.2	30.9	100	99.9	99.9	99.9	95	98.2	99.9	99.9	99.6	99.4	-4.78939	16.524	-5.94811	13.5168	6.03034	-159.488	
0.06	4.4	0	10.4	14	18.4	7.8	12.7	0	78.7	2.7	8	31.2	23.6	27.4	30.2	30.9	100	99.9	99.9	99.9	95	98.2	99.9	99.9	99.6	99.4	-4.78939	16.524	-5.94811	13.5168	6.03034	-159.488	
0.07	4.4	0	10.4	14	18.4	7.8	12.7	0	78.7	2.7	8	31.2	23.6	27.4	30.2	30.9	100	99.9	99.9	99.9	95	98.2	99.9	99.9	99.6	99.4	-4.78939	16.524	-5.94811	13.5168	6.03034	-159.488	
0.08	4.4	0	10.4	14	18.4	7.8	12.7	0	78.7	2.7	8	31.2	23.6	27.4	30.2	30.9	100	99.9	99.9	99.9	95	98.2	99.9	99.9	99.6	99.4	-4.78939	16.524	-5.94811	13.5168	6.03034	-159.488	
0.09	4.4	0	10.4	14	18.4	7.8	12.7	0	78.7	2.7	8	31.2	23.6	27.4	30.2	30.9	100	99.9	99.9	99.9	95	98.2	99.9	99.9	99.6	99.4	-4.78939	16.524	-5.94811	13.5168	6.03034	-159.488	
0.1	4.4	0	10.4	14	18.4	7.8	12.7	0	78.7	2.7	8	31.2	23.6	27.4	30.2	30.9	100	99.9	99.9	99.9	95	98.2	99.9	99.9	99.6	99.4	-4.78939	16.524	-5.94811	13.5168	6.03034	-159.488	
0.11	4.4	0	10.4	14	18.4	7.8	12.7	0	78.7	2.7	8	31.2	23.6	27.4	30.2	30.9	100	99.9	99.9	99.9	95	98.2	99.9	99.9	99.6	99.4	-4.78939	16.524	-5.94811	13.5168	6.03034	-159.488	
0.12	4.4	0	10.4	14	18.4	7.8	12.7	0	78.7	2.7	8	31.2	23.6	27.4	30.2	30.9	100	99.9	99.9	99.9	95	98.2	99.9	99.9	99.6	99.4	-4.78939	16.524	-5.94811	13.5168	6.03034	-159.488	
0.13	4.4	0	10.4	14	18.4	7.8	12.7	0	78.7	2.7	8	31.2	23.6	27.4	30.2	30.9	100	99.9	99.9	99.9	95	98.2	99.9	99.9	99.6	99.4	-4.78939	16.524	-5.94811	13.5168	6.03034	-159.488	
0.14	4.4	0	10.4	14	18.4	7.8	12.7	0	78.7	2.7	8	31.2	23.6	27.4	30.2	30.9	100	99.9	99.9	99.9	95	98.2	99.9	99.9	99.6	99.4	-4.78939	16.524	-5.94811	13.5168	6.03034	-159.488	
0.15	4.4	0	10.4	14	18.4	7.8	12.7	0	78.7	2.7	8	31.2	23.6	27.4	30.2	30.9	100	99.9	99.9	99.9	95	98.2	99.9	99.9	99.6	99.4	-4.78939	16.524	-5.94811	13.5168	6.03034	-159.488	
0.16	4.4	0	10.4	14	18.4	7.8	12.7	0	78.7	2.7	8	31.2	23.6	27.4	30.2	30.9	100	99.9	99.9	99.9	95	98.2	99.9	99.9	99.6	99.4	-4.78939	16.524	-5.94811	13.5168	6.03034	-159.488	
0.171	4.4	0	10.4	14	18.4	7.8	12.7	0	78.7	2.7	8	31.2	23.6	27.4	30.2	30.9	100	99.9	99.9	99.9	95	98.2	99.9	99.9	99.6	99.4	-4.78939	16.524	-5.94811	13.5168	6.03034	-159.488	
