Hora de inicio de la toma de datos: 12:18:08
AT(s) ROLL1(udig) MCF1 IFD1 A1 MCF2 IFP2 IFD2(*) A2(**) MCF3 IFP3 IFD3(*) A3 MCF4 IFP4 IFD4(*) A4 MCF5 IFP5 IFD5(*) A5 ROLL5 C C_Ano usado
0.01 126 117 117 137 114 98 0 0 106 97 0 137 108 102 0 146 109 86 0 123 238 139 80 0 
0.02 126 117 117 137 114 98 0 0 106 97 0 137 108 102 0 146 109 86 0 123 238 139 80 0 
0.03 126 117 117 137 114 98 0 0 106 97 0 137 108 102 0 146 109 86 0 123 238 139 80 0 
0.04 126 117 117 137 114 98 0 0 106 97 0 137 108 102 0 146 109 86 0 123 238 139 80 0 
0.05 126 117 117 137 114 98 0 0 106 97 0 137 108 102 0 146 109 86 0 123 238 139 80 0 
0.06 126 117 117 137 114 98 0 0 106 97 0 137 108 102 0 146 109 86 0 123 238 139 80 0 
0.07 126 117 117 137 114 98 0 0 106 97 0 137 108 102 0 146 109 86 0 123 238 139 80 0 
0.08 126 117 117 137 114 98 0 0 106 97 0 137 108 102 0 146 109 86 0 123 238 139 80 0 
0.09 126 117 117 137 114 98 0 0 106 97 0 137 108 102 0 146 109 86 0 123 238 139 80 0 
0.1 126 117 117 137 114 98 0 0 106 97 0 137 108 102 0 146 109 86 0 123 238 139 80 0 
0.11 126 117 117 137 114 98 0 0 106 97 0 137 108 102 0 146 109 86 0 123 238 139 80 0 
0.12 126 117 117 137 114 98 0 0 106 97 0 137 108 102 0 146 109 86 0 123 238 139 80 0 
0.13 126 117 117 137 114 98 0 0 106 97 0 137 108 102 0 146 109 86 0 123 238 139 80 0 
0.14 126 117 117 137 114 98 0 0 106 97 0 137 108 102 0 146 109 86 0 123 238 139 80 0 
0.15 126 117 117 137 114 98 0 0 106 97 0 137 108 102 0 146 109 86 0 123 238 139 80 0 
0.16 126 117 117 137 114 98 0 0 106 97 0 137 108 102 0 146 109 86 0 123 238 139 80 0 
0.171 126 117 117 137 114 98 0 0 106 97 0 137 108 102 0 146 109 86 0 123 238 139 80 0 
0.181 126 117 117 137 114 98 0 0 106 97 0 137 108 102 0 146 109 86 0 123 238 139 80 0 
0.191 126 117 117 137 114 98 0 0 106 97 0 137 108 102 0 146 109 86 0 123 238 139 80 0 
0.201 126 117 117 137 114 98 0 0 106 97 0 137 108 102 0 146 109 86 0 123 238 139 80 0 
0.211 126 117 117 137 114 98 0 0 106 97 0 137 108 102 0 146 109 86 0 123 238 139 80 0 
0.221 126 117 117 137 114 98 0 0 106 97 0 137 108 102 0 146 109 86 0 123 238 139 80 0 
0.231 126 117 117 137 114 98 0 0 106 97 0 137 108 102 0 146 109 86 0 123 238 139 80 0 
0.241 126 117 117 137 114 98 0 0 106 97 0 137 108 102 0 146 109 86 0 123 238 139 80 0 
0.251 126 117 117 137 114 98 0 0 106 97 0 137 108 102 0 146 109 86 0 123 238 139 80 0 
0.261 126 117 117 137 114 98 0 0 106 97 0 137 108 102 0 146 109 86 0 123 238 139 80 0 
0.271 126 117 117 137 114 98 0 0 106 97 0 137 108 102 0 146 109 86 0 123 238 139 80 0 
0.281 126 117 117 137 114 98 0 0 106 97 0 137 108 102 0 146 109 86 0 123 238 139 80 0 
0.29 126 117 117 137 114 98 0 0 106 97 0 137 108 102 0 146 109 86 0 123 238 139 80 0 
0.3 126 117 117 137 114 98 0 0 106 97 0 137 108 102 0 146 109 86 0 123 238 139 80 0 
0.31 126 117 117 137 114 98 0 0 106 97 0 137 108 102 0 146 109 86 0 123 238 139 80 0 
0.32 126 117 117 137 114 98 0 0 106 97 0 137 108 102 0 146 109 86 0 123 238 139 80 0 
0.33 126 117 117 137 114 98 0 0 106 97 0 137 108 102 0 146 109 86 0 123 238 139 80 0 
0.34 126 117 117 137 114 98 0 0 106 97 0 137 108 102 0 146 109 86 0 123 238 139 80 0 
0.35 126 117 117 137 114 98 0 0 106 97 0 137 108 102 0 146 109 86 0 123 238 139 80 0 
0.36 126 117 117 137 114 98 0 0 106 97 0 137 108 102 0 146 109 86 0 123 238 139 80 0 
