Hora de inicio de la toma de datos: 12:20:45
AT(s) ROLL1(udig) MCF1 IFD1 A1 MCF2 IFP2 IFD2(*) A2(**) MCF3 IFP3 IFD3(*) A3 MCF4 IFP4 IFD4(*) A4 MCF5 IFP5 IFD5(*) A5 ROLL5 C C_Ano usado
0.64 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
0.65 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
0.66 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
0.67 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
0.68 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
0.69 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
0.7 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
0.71 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
0.72 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
0.73 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
0.74 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
0.75 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
0.76 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
0.77 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
0.78 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
0.79 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
0.8 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
0.81 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
0.82 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
0.83 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
0.84 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
0.85 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
0.86 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
0.87 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
0.88 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
0.89 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
0.9 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
0.91 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
0.92 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
0.93 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
0.94 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
0.95 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
0.96 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
0.97 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
0.98 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
0.99 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
1 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
1.01 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
1.02 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
1.03 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
1.04 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
1.05 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
1.06 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
1.07 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
1.08 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
1.09 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
1.1 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
1.11 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
1.12 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
1.13 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
1.14 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
1.15 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
1.16 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
1.17 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
1.18 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
1.19 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
1.2 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
1.21 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
1.22 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
1.23 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
1.24 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
1.25 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
1.26 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
1.27 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
1.281 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
1.29 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
1.3 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
1.31 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
1.32 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
1.33 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
1.34 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
1.35 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
1.36 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
1.37 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
1.38 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
1.39 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
1.4 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
1.41 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
1.42 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
1.43 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
1.44 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
1.45 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
1.46 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
1.47 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
1.48 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
1.49 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
1.503 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
1.51 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
1.52 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
1.53 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
1.54 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
1.55 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
1.56 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
1.57 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
1.58 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
1.59 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
1.6 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
1.61 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
1.62 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
1.63 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
1.64 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
1.65 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
1.66 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
1.67 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
1.68 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
1.69 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
1.7 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
1.71 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
1.72 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
1.73 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
1.74 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
1.75 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
1.76 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
1.77 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
1.78 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
1.79 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
1.8 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
1.81 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
1.82 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
1.83 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
1.84 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
1.85 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
1.86 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
1.87 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
1.88 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
1.89 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
1.9 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
1.91 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
1.92 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
1.93 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
1.94 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
1.95 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
1.96 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
1.97 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
1.98 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
1.99 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
2 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
2.01 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
2.02 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
2.03 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
2.04 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
2.05 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
2.06 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
2.07 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
2.08 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
2.09 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
2.1 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
2.11 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
2.12 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
2.13 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
2.14 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
2.15 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
2.16 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
2.17 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
2.18 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
2.19 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
2.2 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
2.21 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
2.22 123 110 112 141 111 106 0 0 101 115 0 128 107 123 0 138 119 93 0 120 244 136 77 0 
2.23 123 110 112 141 111 106 0 0 101 115 0 132 107 123 0 138 119 93 0 120 244 136 77 0 
2.24 123 110 112 141 111 106 0 0 101 115 0 132 107 123 0 138 119 93 0 120 244 136 77 0 
2.25 123 110 112 141 111 106 0 0 101 115 0 132 107 123 0 138 119 93 0 120 244 136 77 0 
2.26 123 110 112 141 111 106 0 0 101 115 0 132 107 123 0 138 119 93 0 120 244 136 77 0 
2.27 123 110 112 141 111 106 0 0 101 115 0 132 107 123 0 138 119 93 0 120 244 136 77 0 
2.28 123 110 112 141 111 106 0 0 101 115 0 132 107 123 0 138 119 93 0 120 244 136 77 0 
2.29 123 110 112 141 111 106 0 0 101 115 0 132 107 123 0 138 119 93 0 120 244 136 77 0 
2.3 123 110 112 141 111 106 0 0 101 115 0 132 107 123 0 138 119 93 0 120 240 136 77 0 
2.31 123 110 112 141 111 106 0 0 101 115 0 132 107 123 0 138 119 93 0 120 240 136 77 0 
2.32 123 110 112 141 111 106 0 0 101 115 0 132 107 123 0 138 119 93 0 120 240 136 77 0 
2.33 123 110 112 141 111 106 0 0 101 115 0 132 107 123 0 138 119 93 0 120 240 136 77 0 
2.34 123 110 112 141 111 106 0 0 101 115 0 132 107 123 0 138 119 93 0 120 240 136 77 0 
2.35 123 110 112 141 111 106 0 0 101 115 0 132 107 123 0 138 119 93 0 120 240 136 77 0 
2.36 123 110 112 141 111 102 0 0 101 115 0 132 107 123 0 138 119 93 0 120 240 136 77 0 
2.37 123 110 112 141 111 102 0 0 101 115 0 132 107 123 0 138 119 93 0 120 240 136 77 0 
2.38 123 110 112 141 111 102 0 0 101 115 0 132 107 123 0 138 119 93 0 120 240 136 77 0 
2.39 123 110 112 141 111 102 0 0 101 115 0 132 107 123 0 138 119 93 0 120 240 136 77 0 
2.4 123 110 112 141 111 102 0 0 101 115 0 132 107 123 0 138 119 93 0 120 240 136 77 0 
2.41 123 110 112 141 111 102 0 0 101 115 0 132 107 123 0 138 119 93 0 120 240 136 77 0 
2.42 123 110 112 141 111 102 0 0 101 115 0 132 107 123 0 138 119 93 0 120 240 136 77 0 
2.43 123 110 112 141 111 102 0 0 101 115 0 132 107 123 0 138 119 93 0 120 240 136 77 0 
2.44 123 110 112 141 111 102 0 0 101 115 0 132 107 123 0 138 119 93 0 120 240 136 77 0 
2.45 123 110 112 141 111 102 0 0 101 115 0 132 107 123 0 138 119 93 0 120 240 136 77 0 
2.46 123 110 112 141 111 102 0 0 101 115 0 132 107 123 0 138 119 93 0 120 240 136 77 0 
2.47 123 110 112 141 111 102 0 0 101 115 0 132 107 123 0 138 119 93 0 120 240 136 77 0 
2.48 123 110 112 141 111 102 0 0 101 115 0 132 107 123 0 138 119 93 0 120 240 136 77 0 
2.49 123 110 112 141 111 102 0 0 101 115 0 132 107 123 0 138 119 93 0 120 240 136 77 0 
2.5 123 110 112 141 111 102 0 0 101 115 0 132 107 123 0 138 119 93 0 120 240 136 77 0 
2.51 123 110 112 141 111 102 0 0 101 115 0 132 107 123 0 138 119 93 0 120 240 136 77 0 
2.52 123 110 112 141 111 102 0 0 101 115 0 132 107 123 0 138 119 93 0 120 240 136 77 0 
2.53 123 110 112 141 111 102 0 0 101 115 0 132 107 123 0 138 119 93 0 120 240 136 77 0 
2.54 123 110 112 141 111 102 0 0 101 115 0 132 107 123 0 138 119 93 0 120 240 136 77 0 
2.55 123 110 112 141 111 102 0 0 101 115 0 132 107 123 0 138 119 93 0 120 240 136 77 0 
2.56 123 110 112 141 111 102 0 0 101 115 0 132 107 123 0 138 119 93 0 120 240 136 77 0 
2.57 123 110 112 141 111 102 0 0 101 115 0 132 107 123 0 138 119 93 0 120 240 136 77 0 
2.58 123 110 112 141 111 102 0 0 101 115 0 132 107 123 0 138 119 93 0 120 240 136 77 0 
