Hora de inicio de la toma de datos: 12:22:40
AT(s) ROLL1(udig) MCF1 IFD1 A1 MCF2 IFP2 IFD2(*) A2(**) MCF3 IFP3 IFD3(*) A3 MCF4 IFP4 IFD4(*) A4 MCF5 IFP5 IFD5(*) A5 ROLL5 C C_Ano usado
0.01 113 115 116 138 107 95 0 0 102 102 0 137 104 115 0 147 99 100 0 119 239 137 73 0 
0.02 113 115 116 138 107 95 0 0 102 102 0 137 104 115 0 147 99 100 0 119 239 137 73 0 
0.03 113 115 116 138 107 95 0 0 102 102 0 137 104 115 0 147 99 100 0 119 239 137 73 0 
0.04 113 115 116 138 107 95 0 0 102 102 0 137 104 115 0 147 99 100 0 119 239 137 73 0 
0.05 113 115 116 138 107 95 0 0 102 102 0 137 104 115 0 147 99 100 0 119 239 137 73 0 
0.06 113 115 116 138 107 95 0 0 102 102 0 137 104 115 0 147 99 100 0 119 239 137 73 0 
0.07 113 115 116 138 107 95 0 0 102 102 0 137 104 115 0 147 99 100 0 119 239 137 73 0 
0.08 113 115 116 138 107 95 0 0 102 102 0 137 104 115 0 147 99 100 0 119 239 137 73 0 
0.09 113 115 116 138 107 95 0 0 102 102 0 137 104 115 0 147 99 100 0 119 239 137 73 0 
0.1 113 115 116 138 107 95 0 0 102 102 0 137 104 115 0 147 99 100 0 119 239 137 73 0 
0.113 113 115 116 138 107 95 0 0 102 102 0 137 104 115 0 147 99 100 0 119 239 137 73 0 
0.12 113 115 116 138 107 95 0 0 102 102 0 137 104 115 0 147 99 100 0 119 239 137 73 0 
0.13 113 115 116 138 107 95 0 0 102 102 0 137 104 115 0 147 99 100 0 119 239 137 73 0 
0.14 113 115 116 138 107 95 0 0 102 102 0 137 104 115 0 147 99 100 0 119 239 137 73 0 
0.15 113 115 116 138 107 95 0 0 102 102 0 137 104 115 0 147 99 100 0 119 239 137 73 0 
0.16 113 115 116 138 107 95 0 0 102 102 0 137 104 115 0 147 99 100 0 119 239 137 73 0 
0.171 113 115 116 138 107 95 0 0 102 102 0 137 104 115 0 147 99 100 0 119 239 137 73 0 
0.181 113 115 116 138 107 95 0 0 102 102 0 137 104 115 0 147 99 100 0 119 239 137 73 0 
0.191 113 115 116 138 107 95 0 0 102 102 0 137 104 115 0 147 99 100 0 119 239 137 73 0 
0.201 113 115 116 138 107 95 0 0 102 102 0 137 104 115 0 147 99 100 0 119 239 137 73 0 
0.211 113 115 116 138 107 95 0 0 102 102 0 137 104 115 0 147 99 100 0 119 239 137 73 0 
0.221 113 115 116 138 107 95 0 0 102 102 0 137 104 115 0 147 99 100 0 119 239 137 73 0 
0.231 113 115 116 138 107 95 0 0 102 102 0 137 104 115 0 147 99 100 0 119 239 137 73 0 
0.241 113 115 116 138 107 95 0 0 102 102 0 137 104 115 0 147 99 100 0 119 239 137 73 0 
0.251 113 115 116 138 107 95 0 0 102 102 0 137 104 115 0 147 99 100 0 119 239 137 73 0 
0.261 113 115 116 138 107 95 0 0 102 102 0 137 104 115 0 147 99 100 0 119 239 137 73 0 
0.271 113 115 116 138 107 95 0 0 102 102 0 137 104 115 0 147 99 100 0 119 239 137 73 0 
0.281 113 115 116 138 107 95 0 0 102 102 0 137 104 115 0 147 99 100 0 119 239 137 73 0 
0.29 113 115 116 138 107 95 0 0 102 102 0 137 104 115 0 147 99 100 0 119 239 137 73 0 
0.3 113 115 116 138 107 95 0 0 102 102 0 137 104 115 0 147 99 100 0 119 239 137 73 0 
0.31 113 115 116 138 107 95 0 0 102 102 0 137 104 115 0 147 99 100 0 119 239 137 73 0 
0.32 113 115 116 138 107 95 0 0 102 102 0 137 104 115 0 147 99 100 0 119 239 137 73 0 
