Hora de inicio de la toma de datos: 12:18:31
AT(s) ROLL1(udig) MCF1 IFD1 A1 MCF2 IFP2 IFD2(*) A2(**) MCF3 IFP3 IFD3(*) A3 MCF4 IFP4 IFD4(*) A4 MCF5 IFP5 IFD5(*) A5 ROLL5 C C_Ano usado
0.01 142 75 134 107 103 100 0 0 112 102 0 154 107 92 0 134 119 109 0 157 247 125 99 0 
0.02 142 75 134 107 103 100 0 0 112 102 0 154 107 92 0 134 119 109 0 157 247 125 99 0 
0.03 142 75 134 107 103 100 0 0 112 102 0 154 107 92 0 134 119 109 0 157 247 125 99 0 
0.04 142 75 134 107 103 100 0 0 112 102 0 154 107 92 0 134 119 109 0 157 247 125 99 0 
0.05 142 75 134 107 103 100 0 0 112 102 0 154 107 92 0 134 119 109 0 157 247 125 99 0 
0.06 142 75 134 107 103 100 0 0 112 102 0 154 107 92 0 134 119 109 0 157 247 125 99 0 
0.07 142 75 134 107 103 100 0 0 112 102 0 154 107 92 0 134 119 109 0 157 247 125 99 0 
0.08 142 75 134 107 103 100 0 0 112 102 0 154 107 92 0 134 119 109 0 157 247 125 99 0 
0.09 142 75 134 107 103 100 0 0 112 102 0 154 107 92 0 134 119 109 0 157 247 125 99 0 
0.1 142 75 134 107 103 100 0 0 112 102 0 154 107 92 0 134 119 109 0 157 247 125 99 0 
0.11 142 75 134 107 103 100 0 0 112 102 0 154 107 92 0 134 119 109 0 157 247 125 99 0 
0.12 142 75 134 107 103 100 0 0 112 102 0 154 107 92 0 134 119 109 0 157 247 125 99 0 
0.13 142 75 134 107 103 100 0 0 112 102 0 154 107 92 0 134 119 109 0 157 247 125 99 0 
0.14 142 75 134 107 103 100 0 0 112 102 0 154 107 92 0 134 119 109 0 157 247 125 99 0 
0.15 142 75 134 107 103 100 0 0 112 102 0 154 107 92 0 134 119 109 0 157 247 125 99 0 
0.16 142 75 134 107 103 100 0 0 112 102 0 154 107 92 0 134 119 109 0 157 247 125 99 0 
0.171 142 75 134 107 103 100 0 0 112 102 0 154 107 92 0 134 119 109 0 157 247 125 99 0 
