Hora de inicio de la toma de datos: 12:24:38
AT(s) ROLL1(udig) MCF1 IFD1 A1 MCF2 IFP2 IFD2(*) A2(**) MCF3 IFP3 IFD3(*) A3 MCF4 IFP4 IFD4(*) A4 MCF5 IFP5 IFD5(*) A5 ROLL5 C C_Ano usado
0.45 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
0.46 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
0.47 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
0.48 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
0.49 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
0.5 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
0.51 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
0.52 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
0.53 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
0.54 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
0.55 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
0.56 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
0.57 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
0.58 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
0.59 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
0.6 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
0.61 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
0.62 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
0.63 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
0.64 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
0.65 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
0.66 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
0.67 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
0.68 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
0.69 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
0.7 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
0.71 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
0.72 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
0.73 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
0.74 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
0.75 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
0.76 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
0.77 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
0.78 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
0.79 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
0.8 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
0.81 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
0.82 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
0.83 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
0.84 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
0.85 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
0.86 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
0.87 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
0.88 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
0.89 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
0.9 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
0.91 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
0.92 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
0.93 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
0.94 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
0.95 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
0.96 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
0.97 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
0.98 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
0.99 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
1 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
1.01 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
1.02 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
1.03 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
1.04 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
1.05 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
1.06 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
1.07 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
1.08 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
1.09 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
1.1 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
1.11 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
1.12 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
1.13 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
1.14 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
1.15 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
1.16 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
1.17 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
1.18 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
1.19 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
1.2 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
1.21 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
1.22 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
1.23 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
1.24 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
1.25 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
1.26 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
1.27 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
1.28 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
1.29 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
1.3 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
1.31 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
1.32 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
1.33 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
1.34 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
1.35 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
1.36 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
1.37 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
1.38 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
1.39 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
1.4 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
1.41 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
1.42 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
1.43 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
1.44 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
1.45 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
1.46 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
1.47 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
1.48 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
1.49 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
1.5 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
1.51 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
1.52 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
1.53 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
1.54 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
1.55 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
1.56 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
1.57 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
1.58 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
1.59 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
1.6 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
1.61 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
1.62 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
1.63 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
1.64 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
1.65 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
1.66 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
1.67 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
1.68 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
1.69 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
1.7 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
1.71 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
1.72 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
1.73 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
1.74 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
1.75 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
1.76 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
1.77 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
1.78 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
1.79 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
1.8 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
1.81 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
1.82 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
1.83 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
1.84 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
1.85 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
1.86 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
1.87 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
1.88 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
1.89 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
1.9 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
1.91 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
1.92 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
1.93 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
1.94 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
1.95 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
1.96 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
1.97 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
1.98 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
1.99 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
2 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
2.01 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
2.02 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
2.03 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
2.04 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
2.05 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
2.06 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
2.07 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
2.08 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
2.09 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
2.1 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
2.11 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
2.12 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
2.13 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
2.14 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
2.15 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
2.16 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
2.17 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
2.18 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
2.19 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
2.2 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
2.21 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
2.22 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
2.23 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
2.24 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
2.25 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
2.26 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
2.27 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
2.28 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
2.29 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
2.3 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
2.31 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
2.32 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
2.33 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
2.34 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
2.35 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
2.36 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
2.37 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
2.38 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
2.39 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
2.4 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
2.41 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
2.42 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
2.43 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
2.44 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
2.45 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
2.46 107 117 116 145 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
2.47 107 117 116 149 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
2.48 107 117 116 149 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
2.49 107 117 116 149 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
2.5 107 117 116 149 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
2.51 107 117 116 149 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
2.52 107 117 116 149 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
2.53 107 117 116 149 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
2.54 107 117 116 149 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
2.55 107 117 116 149 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
2.56 107 117 116 149 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
2.57 107 117 116 149 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
2.58 107 117 116 149 116 95 0 0 106 87 0 135 108 97 0 150 103 81 0 123 245 137 74 0 
