Hora de inicio de la toma de datos: 12:14:16
AT(s) ROLL1(udig) MCF1 IFD1 A1 MCF2 IFP2 IFD2(*) A2(**) MCF3 IFP3 IFD3(*) A3 MCF4 IFP4 IFD4(*) A4 MCF5 IFP5 IFD5(*) A5 ROLL5 C C_Ano usado
0.01 88 84 148 148 77 55 0 0 55 55 0 158 79 49 0 156 88 88 0 172 99 136 92 0 
0.02 88 84 148 148 77 55 0 0 55 55 0 158 79 49 0 156 88 88 0 172 99 136 92 0 
0.03 88 84 148 148 77 55 0 0 55 55 0 158 79 49 0 156 88 88 0 172 99 136 92 0 
0.04 88 84 148 148 77 55 0 0 55 55 0 158 79 49 0 156 88 88 0 172 99 136 92 0 
0.05 88 84 148 148 77 55 0 0 55 55 0 158 79 49 0 156 88 88 0 172 99 136 92 0 
0.06 88 84 148 148 77 55 0 0 55 55 0 158 79 49 0 156 88 88 0 172 99 136 92 0 
0.07 88 84 148 148 77 55 0 0 55 55 0 158 79 49 0 156 88 88 0 172 99 136 92 0 
0.08 88 84 148 148 77 55 0 0 55 55 0 158 79 49 0 156 88 88 0 172 99 136 92 0 
0.09 88 84 148 148 77 55 0 0 55 55 0 158 79 49 0 156 88 88 0 172 99 136 92 0 
0.1 88 84 148 148 77 55 0 0 55 55 0 158 79 49 0 156 88 88 0 172 99 136 92 0 
0.11 88 84 148 148 77 55 0 0 55 55 0 158 79 49 0 156 88 88 0 172 99 136 92 0 
0.12 88 84 148 148 77 55 0 0 55 55 0 158 79 49 0 156 88 88 0 172 99 136 92 0 
0.13 88 84 148 148 77 55 0 0 55 55 0 158 79 49 0 156 88 88 0 172 99 136 92 0 
0.14 88 84 148 148 77 55 0 0 55 55 0 158 79 49 0 156 88 88 0 172 99 136 92 0 
0.15 88 84 148 148 77 55 0 0 55 55 0 158 79 49 0 156 88 88 0 172 99 136 92 0 
0.16 88 84 148 148 77 55 0 0 55 55 0 158 79 49 0 156 88 88 0 172 99 136 92 0 
0.171 88 84 148 148 77 55 0 0 55 55 0 158 79 49 0 156 88 88 0 172 99 136 92 0 
0.181 88 84 148 148 77 55 0 0 55 55 0 158 79 49 0 156 88 88 0 172 99 136 92 0 
0.191 88 84 148 148 77 55 0 0 55 55 0 158 79 49 0 156 88 88 0 172 99 136 92 0 
0.201 88 84 148 148 77 55 0 0 55 55 0 158 79 49 0 156 88 88 0 172 99 136 92 0 
0.211 88 84 148 148 77 55 0 0 55 55 0 158 79 49 0 156 88 88 0 172 99 136 92 0 
0.221 88 84 148 148 77 55 0 0 55 55 0 158 79 49 0 156 88 88 0 172 99 136 92 0 
0.231 88 84 148 148 77 55 0 0 55 55 0 158 79 49 0 156 88 88 0 172 99 136 92 0 
0.241 88 84 148 148 77 55 0 0 55 55 0 158 79 49 0 156 88 88 0 172 99 136 92 0 
0.251 88 84 148 148 77 55 0 0 55 55 0 158 79 49 0 156 88 88 0 172 99 136 92 0 
0.261 88 84 148 148 77 55 0 0 55 55 0 158 79 49 0 156 88 88 0 172 99 136 92 0 
0.271 88 84 148 148 77 55 0 0 55 55 0 158 79 49 0 156 88 88 0 172 99 136 92 0 
0.281 88 84 148 148 77 55 0 0 55 55 0 158 79 49 0 156 88 88 0 172 99 136 92 0 
0.29 88 84 148 148 77 55 0 0 55 55 0 158 79 49 0 156 88 88 0 172 99 136 92 0 
0.3 88 84 148 148 77 55 0 0 55 55 0 158 79 49 0 156 88 88 0 172 99 136 92 0 
0.31 88 84 148 148 77 55 0 0 55 55 0 158 79 49 0 156 88 88 0 172 99 136 92 0 
0.32 88 84 148 148 77 55 0 0 55 55 0 158 79 49 0 156 88 88 0 172 99 136 92 0 
0.33 88 84 148 148 77 55 0 0 55 55 0 158 79 49 0 156 88 88 0 172 99 136 92 0 
