Hora de inicio de la toma de datos: 12:37:47
AT(s) ROLL1(udig) MCF1 IFD1 A1 MCF2 IFP2 IFD2(*) A2(**) MCF3 IFP3 IFD3(*) A3 MCF4 IFP4 IFD4(*) A4 MCF5 IFP5 IFD5(*) A5 ROLL5 C C_Ano usado
0.01 119 115 119 143 110 105 0 0 102 109 0 133 102 113 0 150 100 100 0 120 228 136 75 0 
0.02 119 115 119 143 110 105 0 0 102 109 0 133 102 113 0 150 100 100 0 120 228 136 75 0 
0.03 119 115 119 143 110 105 0 0 102 109 0 133 102 113 0 150 100 100 0 120 228 136 75 0 
0.04 119 115 119 143 110 105 0 0 102 109 0 133 102 113 0 150 100 100 0 120 228 136 75 0 
0.05 119 115 119 143 110 105 0 0 102 109 0 133 102 113 0 150 100 100 0 120 228 136 75 0 
0.06 119 115 119 143 110 105 0 0 102 109 0 133 102 113 0 150 100 100 0 120 228 136 75 0 
0.07 119 115 119 143 110 105 0 0 102 109 0 133 102 113 0 150 100 100 0 120 228 136 75 0 
0.08 119 115 119 143 110 105 0 0 102 109 0 133 102 113 0 150 100 100 0 120 228 136 75 0 
0.09 119 115 119 143 110 105 0 0 102 109 0 133 102 113 0 150 100 100 0 120 228 136 75 0 
0.1 119 115 119 143 110 105 0 0 102 109 0 133 102 113 0 150 100 100 0 120 228 136 75 0 
0.11 119 115 119 143 110 105 0 0 102 109 0 133 102 113 0 150 100 100 0 120 228 136 75 0 
0.12 119 115 119 143 110 105 0 0 102 109 0 133 102 113 0 150 100 100 0 120 228 136 75 0 
0.13 119 115 119 143 110 105 0 0 102 109 0 133 102 113 0 150 100 100 0 120 228 136 75 0 
0.14 119 115 119 143 110 105 0 0 102 109 0 133 102 113 0 150 100 100 0 120 228 136 75 0 
0.15 119 115 119 143 110 105 0 0 102 109 0 133 102 113 0 150 100 100 0 120 228 136 75 0 
0.16 119 115 119 143 110 105 0 0 102 109 0 133 102 113 0 150 100 100 0 120 228 136 75 0 
0.171 119 115 119 143 110 105 0 0 102 109 0 133 102 113 0 150 100 100 0 120 228 136 75 0 
0.181 119 115 119 143 110 105 0 0 102 109 0 133 102 113 0 150 100 100 0 120 228 136 75 0 
0.191 119 115 119 143 110 105 0 0 102 109 0 133 102 113 0 150 100 100 0 120 228 136 75 0 
0.201 119 115 119 143 110 105 0 0 102 109 0 133 102 113 0 150 100 100 0 120 228 136 75 0 
0.211 119 115 119 143 110 105 0 0 102 109 0 133 102 113 0 150 100 100 0 120 228 136 75 0 
0.221 119 115 119 143 110 105 0 0 102 109 0 133 102 113 0 150 100 100 0 120 228 136 75 0 
0.231 119 115 119 143 110 105 0 0 102 109 0 133 102 113 0 150 100 100 0 120 228 136 75 0 
0.241 119 115 119 143 110 105 0 0 102 109 0 133 102 113 0 150 100 100 0 120 228 136 75 0 
0.251 119 115 119 143 110 105 0 0 102 109 0 133 102 113 0 150 100 100 0 120 228 136 75 0 
0.261 119 115 119 143 110 105 0 0 102 109 0 133 102 113 0 150 100 100 0 120 228 136 75 0 
0.271 119 115 119 143 110 105 0 0 102 109 0 133 102 113 0 150 100 100 0 120 228 136 75 0 
0.281 119 115 119 143 110 105 0 0 102 109 0 133 102 113 0 150 100 100 0 120 228 136 75 0 
0.29 119 115 119 143 110 105 0 0 102 109 0 133 102 113 0 150 100 100 0 120 228 136 75 0 
0.3 119 115 119 143 110 105 0 0 102 109 0 133 102 113 0 150 100 100 0 120 228 136 75 0 
0.31 119 115 119 143 110 105 0 0 102 109 0 133 102 113 0 150 100 100 0 120 228 136 75 0 
0.32 119 115 119 143 110 105 0 0 102 109 0 133 102 113 0 150 100 100 0 120 228 136 75 0 
0.33 119 115 119 143 110 105 0 0 102 109 0 133 102 113 0 150 100 100 0 120 228 136 75 0 
0.34 119 115 119 143 110 105 0 0 102 109 0 133 102 113 0 150 100 100 0 120 228 136 75 0 
0.35 119 115 119 143 110 105 0 0 102 109 0 133 102 113 0 150 100 100 0 120 228 136 75 0 
0.36 119 115 119 143 110 105 0 0 102 109 0 133 102 113 0 150 100 100 0 120 228 136 75 0 
0.37 119 115 119 143 110 105 0 0 102 109 0 133 102 113 0 150 100 100 0 120 228 136 75 0 
0.38 119 115 119 143 110 105 0 0 102 109 0 133 102 113 0 150 100 100 0 120 228 136 75 0 
0.39 119 115 119 143 110 105 0 0 102 109 0 133 102 113 0 150 100 100 0 120 228 136 75 0 
0.4 119 115 119 143 110 105 0 0 102 109 0 133 102 113 0 150 100 100 0 120 228 136 75 0 
0.41 119 115 119 143 110 105 0 0 102 109 0 133 102 113 0 150 100 100 0 120 228 136 75 0 
0.42 119 115 119 143 110 105 0 0 102 109 0 133 102 113 0 150 100 100 0 120 228 136 75 0 
0.43 119 115 119 143 110 105 0 0 102 109 0 133 102 113 0 150 100 100 0 120 228 136 75 0 
0.44 119 115 119 143 110 105 0 0 102 109 0 133 102 113 0 150 100 100 0 120 228 136 75 0 
0.45 119 115 119 143 110 105 0 0 102 109 0 133 102 113 0 150 100 100 0 120 228 136 75 0 
0.46 119 115 119 143 110 105 0 0 102 109 0 133 102 113 0 150 100 100 0 120 228 136 75 0 
0.47 119 115 119 143 110 105 0 0 102 109 0 133 102 113 0 150 100 100 0 120 228 136 75 0 
0.48 119 115 119 143 110 105 0 0 102 109 0 133 102 113 0 150 100 100 0 120 228 136 75 0 
0.49 119 115 119 143 110 105 0 0 102 109 0 133 102 113 0 150 100 100 0 120 228 136 75 0 
0.5 119 115 119 143 110 105 0 0 102 109 0 133 102 113 0 150 100 100 0 120 228 136 75 0 
0.51 119 115 119 143 110 105 0 0 102 109 0 133 102 113 0 150 100 100 0 120 228 136 75 0 
0.52 119 115 119 143 110 105 0 0 102 109 0 133 102 113 0 150 100 100 0 120 228 136 75 0 
0.53 119 115 119 143 110 105 0 0 102 109 0 133 102 113 0 150 100 100 0 120 228 136 75 0 
0.54 119 115 119 143 110 105 0 0 102 109 0 133 102 113 0 150 100 100 0 120 228 136 75 0 
0.55 119 115 119 143 110 105 0 0 102 109 0 133 102 113 0 150 100 100 0 120 228 136 75 0 
0.56 119 115 119 143 110 105 0 0 102 109 0 133 102 113 0 150 100 100 0 120 228 136 75 0 
0.57 119 115 119 143 110 105 0 0 102 109 0 133 102 113 0 150 100 100 0 120 228 136 75 0 
0.58 119 115 119 143 110 105 0 0 102 109 0 133 102 113 0 150 100 100 0 120 228 136 75 0 
0.59 119 115 119 143 110 105 0 0 102 109 0 133 102 113 0 150 100 100 0 120 228 136 75 0 
0.6 119 115 119 143 110 105 0 0 102 109 0 133 102 113 0 150 100 100 0 120 228 136 75 0 
0.61 119 115 119 143 110 105 0 0 102 109 0 133 102 113 0 150 100 100 0 120 228 136 75 0 
0.62 119 115 119 143 110 105 0 0 102 109 0 133 102 113 0 150 100 100 0 120 228 136 75 0 
0.63 119 115 119 143 110 105 0 0 102 109 0 133 102 113 0 150 100 100 0 120 228 136 75 0 
0.64 119 115 119 143 110 105 0 0 102 109 0 133 102 113 0 150 100 100 0 120 228 136 75 0 
0.65 119 115 119 143 110 105 0 0 102 109 0 133 102 113 0 150 100 100 0 120 228 136 75 0 
0.66 119 115 119 143 110 105 0 0 102 109 0 133 102 113 0 150 100 100 0 120 228 136 75 0 
0.67 119 115 119 143 110 105 0 0 102 109 0 133 102 113 0 150 100 100 0 120 228 136 75 0 
0.68 119 115 119 143 110 105 0 0 102 109 0 133 102 113 0 150 100 100 0 120 228 136 75 0 
0.69 119 115 119 143 110 105 0 0 102 109 0 133 102 113 0 150 100 100 0 120 228 136 75 0 
0.7 119 115 119 143 110 105 0 0 102 109 0 133 102 113 0 150 100 100 0 120 228 136 75 0 
0.71 119 115 119 143 110 105 0 0 102 109 0 133 102 113 0 150 100 100 0 120 228 136 75 0 
0.72 119 115 119 143 110 105 0 0 102 109 0 133 102 113 0 150 100 100 0 120 228 136 75 0 
0.73 119 115 119 143 110 105 0 0 102 109 0 133 102 113 0 150 100 100 0 120 228 136 75 0 
0.74 119 115 119 143 110 105 0 0 102 109 0 133 102 113 0 150 100 100 0 120 228 136 75 0 
0.75 119 115 119 143 110 105 0 0 102 109 0 133 102 113 0 150 100 100 0 120 228 136 75 0 
0.76 119 115 119 143 110 105 0 0 102 109 0 133 102 113 0 150 100 100 0 120 228 136 75 0 
0.77 119 115 119 143 110 105 0 0 102 109 0 133 102 113 0 150 100 100 0 120 228 136 75 0 
0.78 119 115 119 143 110 105 0 0 102 109 0 133 102 113 0 150 100 100 0 120 228 136 75 0 
0.79 119 115 119 143 110 105 0 0 102 109 0 133 102 113 0 150 100 100 0 120 228 136 75 0 
0.8 119 115 119 143 110 105 0 0 102 109 0 133 102 113 0 150 100 100 0 120 228 136 75 0 
0.81 119 115 119 143 110 105 0 0 102 109 0 133 102 113 0 150 100 100 0 120 228 136 75 0 
0.82 119 115 119 143 110 105 0 0 102 109 0 133 102 113 0 150 100 100 0 120 228 136 75 0 
0.83 119 115 119 143 110 105 0 0 102 109 0 133 102 113 0 150 100 100 0 120 228 136 75 0 
0.84 119 115 119 143 110 105 0 0 102 109 0 133 102 113 0 150 100 100 0 120 228 136 75 0 
0.85 119 115 119 143 110 105 0 0 102 109 0 133 102 113 0 150 100 100 0 120 228 136 75 0 
0.86 119 115 119 143 110 105 0 0 102 109 0 133 102 113 0 150 100 100 0 120 228 136 75 0 
0.87 119 115 119 143 110 105 0 0 102 109 0 133 102 113 0 150 100 100 0 120 228 136 75 0 
