Hora de inicio de la toma de datos: 12:16:04
AT(s) ROLL1(udig) MCF1 IFD1 A1 MCF2 IFP2 IFD2(*) A2(**) MCF3 IFP3 IFD3(*) A3 MCF4 IFP4 IFD4(*) A4 MCF5 IFP5 IFD5(*) A5 ROLL5 C C_Ano usado
1.34 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 209 136 79 0 
1.35 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 209 136 79 0 
1.36 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 209 136 79 0 
1.37 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 209 136 79 0 
1.38 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 209 136 79 0 
1.39 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 209 136 79 0 
1.4 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 209 136 79 0 
1.413 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 209 136 79 0 
1.42 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 209 136 79 0 
1.43 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 209 136 79 0 
1.44 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 209 136 79 0 
1.45 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 209 136 79 0 
1.46 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 209 136 79 0 
1.47 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 209 136 79 0 
1.48 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 209 136 79 0 
1.49 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 209 136 79 0 
1.504 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 209 136 79 0 
1.51 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 209 136 79 0 
1.52 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 209 136 79 0 
1.53 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 209 136 79 0 
1.54 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 209 136 79 0 
1.55 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 209 136 79 0 
1.56 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 209 136 79 0 
1.57 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 209 136 79 0 
1.58 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 209 136 79 0 
1.59 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 209 136 79 0 
1.601 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 209 136 79 0 
1.61 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 209 136 79 0 
1.62 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 209 136 79 0 
1.63 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 209 136 79 0 
1.64 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 209 136 79 0 
1.65 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 209 136 79 0 
1.66 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 209 136 79 0 
1.67 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 209 136 79 0 
1.681 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 209 136 79 0 
1.69 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 209 136 79 0 
1.7 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 209 136 79 0 
1.71 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 209 136 79 0 
1.72 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 209 136 79 0 
1.73 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 209 136 79 0 
1.74 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 209 136 79 0 
1.75 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 209 136 79 0 
1.76 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 209 136 79 0 
1.77 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 209 136 79 0 
1.78 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 209 136 79 0 
1.79 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 209 136 79 0 
1.8 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 209 136 79 0 
1.81 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 209 136 79 0 
1.82 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 209 136 79 0 
1.83 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 209 136 79 0 
1.84 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 209 136 79 0 
1.85 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 209 136 79 0 
1.86 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 209 136 79 0 
1.87 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 209 136 79 0 
1.88 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 209 136 79 0 
1.89 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 209 136 79 0 
1.903 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 209 136 79 0 
1.91 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 209 136 79 0 
1.92 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 209 136 79 0 
1.93 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 209 136 79 0 
1.94 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 209 136 79 0 
1.95 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 209 136 79 0 
1.96 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 209 136 79 0 
1.97 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 209 136 79 0 
1.98 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 209 136 79 0 
1.99 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 209 136 79 0 
2 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 209 136 79 0 
2.01 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 209 136 79 0 
2.02 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 209 136 79 0 
2.031 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 209 136 79 0 
2.04 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 209 136 79 0 
2.05 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 209 136 79 0 
2.06 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 209 136 79 0 
2.07 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 209 136 79 0 
2.08 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 209 136 79 0 
2.09 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 209 136 79 0 
2.1 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 209 136 79 0 
2.11 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 209 136 79 0 
2.12 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 209 136 79 0 
2.13 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 209 136 79 0 
2.14 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 209 136 79 0 
2.15 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 209 136 79 0 
2.16 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 209 136 79 0 
2.17 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 209 136 79 0 
2.18 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 209 136 79 0 
2.19 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 209 136 79 0 
2.2 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 209 136 79 0 
2.21 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 209 136 79 0 
2.22 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 209 136 79 0 
2.23 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 209 136 79 0 
2.24 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 209 136 79 0 
2.25 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 209 136 79 0 
2.26 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 209 136 79 0 
2.27 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 209 136 79 0 
2.282 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 209 136 79 0 
2.29 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 209 136 79 0 
2.3 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 209 136 79 0 
2.31 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 209 136 79 0 
2.32 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 209 136 79 0 
2.33 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 209 136 79 0 
2.34 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 209 136 79 0 
2.35 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 209 136 79 0 
2.36 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 209 136 79 0 
2.37 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 209 136 79 0 
2.38 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 209 136 79 0 
2.39 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 209 136 79 0 
2.4 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 209 136 79 0 
2.41 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 209 136 79 0 
2.42 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 213 136 79 0 
2.43 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 213 136 79 0 
2.44 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 213 136 79 0 
2.45 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 213 136 79 0 
2.46 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 213 136 79 0 
2.47 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 213 136 79 0 
2.48 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 213 136 79 0 
2.49 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 213 136 79 0 
2.5 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 213 136 79 0 
2.51 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 213 136 79 0 
2.52 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 213 136 79 0 
2.53 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 213 136 79 0 
2.54 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 213 136 79 0 
2.55 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 213 136 79 0 
2.56 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 213 136 79 0 
2.571 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 213 136 79 0 
2.58 115 117 111 154 118 81 0 0 104 84 0 140 105 94 0 152 103 74 0 128 213 136 79 0 
