Hora de inicio de la toma de datos: 12:18:31
AT(s) ROLL1(udig) MCF1 IFD1 A1 MCF2 IFP2 IFD2(*) A2(**) MCF3 IFP3 IFD3(*) A3 MCF4 IFP4 IFD4(*) A4 MCF5 IFP5 IFD5(*) A5 ROLL5 C C_Ano usado
0.01 122 117 113 141 114 102 0 0 106 97 0 137 104 102 0 146 109 86 0 123 246 135 80 0 
0.02 122 117 113 141 114 102 0 0 106 97 0 137 104 102 0 146 109 86 0 123 246 135 80 0 
0.03 122 117 113 141 114 102 0 0 106 97 0 137 104 102 0 146 109 86 0 123 246 135 80 0 
0.04 122 117 113 141 114 102 0 0 106 97 0 137 104 102 0 146 109 86 0 123 246 135 80 0 
0.05 122 117 113 141 114 102 0 0 106 97 0 137 104 102 0 146 109 86 0 123 246 135 80 0 
0.06 122 117 113 141 114 102 0 0 106 97 0 137 104 102 0 146 109 86 0 123 246 135 80 0 
0.07 122 117 113 141 114 102 0 0 106 97 0 137 104 102 0 146 109 86 0 123 246 135 80 0 
0.08 122 117 113 141 114 102 0 0 106 97 0 137 104 102 0 146 109 86 0 123 246 135 80 0 
0.09 122 117 113 141 114 102 0 0 106 97 0 137 104 102 0 146 109 86 0 123 246 135 80 0 
0.1 122 117 113 141 114 102 0 0 106 97 0 137 104 102 0 146 109 86 0 123 246 135 80 0 
0.11 122 117 113 141 114 102 0 0 106 97 0 137 104 102 0 146 109 86 0 123 246 135 80 0 
0.12 122 117 113 141 114 102 0 0 106 97 0 137 104 102 0 146 109 86 0 123 246 135 80 0 
0.13 122 117 113 141 114 102 0 0 106 97 0 137 104 102 0 146 109 86 0 123 246 135 80 0 
0.14 122 117 113 141 114 102 0 0 106 97 0 137 104 102 0 146 109 86 0 123 246 135 80 0 
0.15 122 117 113 141 114 102 0 0 106 97 0 137 104 102 0 146 109 86 0 123 246 135 80 0 
0.16 122 117 113 141 114 102 0 0 106 97 0 137 104 102 0 146 109 86 0 123 246 135 80 0 
0.171 122 117 113 141 114 102 0 0 106 97 0 137 104 102 0 146 109 86 0 123 246 135 80 0 
0.181 122 117 113 141 114 102 0 0 106 97 0 137 104 102 0 146 109 86 0 123 246 135 80 0 
0.191 122 117 113 141 114 102 0 0 106 97 0 137 104 102 0 146 109 86 0 123 246 135 80 0 
0.201 122 117 113 141 114 102 0 0 106 97 0 137 104 102 0 146 109 86 0 123 246 135 80 0 
0.211 122 117 113 141 114 102 0 0 106 97 0 137 104 102 0 146 109 86 0 123 246 135 80 0 
0.221 122 117 113 141 114 102 0 0 106 97 0 137 104 102 0 146 109 86 0 123 246 135 80 0 
0.231 122 117 113 141 114 102 0 0 106 97 0 137 104 102 0 146 109 86 0 123 246 135 80 0 
0.241 122 117 113 141 114 102 0 0 106 97 0 137 104 102 0 146 109 86 0 123 246 135 80 0 
0.251 122 117 113 141 114 102 0 0 106 97 0 137 104 102 0 146 109 86 0 123 246 135 80 0 
0.261 122 117 113 141 114 102 0 0 106 97 0 137 104 102 0 146 109 86 0 123 246 135 80 0 
0.271 122 117 113 141 114 102 0 0 106 97 0 137 104 102 0 146 109 86 0 123 246 135 80 0 
0.281 122 117 113 141 114 102 0 0 106 97 0 137 104 102 0 146 109 86 0 123 246 135 80 0 
0.29 122 117 113 141 114 102 0 0 106 97 0 137 104 102 0 146 109 86 0 123 246 135 80 0 
0.3 122 117 113 141 114 102 0 0 106 97 0 137 104 102 0 146 109 86 0 123 246 135 80 0 
0.31 122 117 113 141 114 102 0 0 106 97 0 137 104 102 0 146 109 86 0 123 246 135 80 0 
0.32 122 117 113 141 114 102 0 0 106 97 0 137 104 102 0 146 109 86 0 123 246 135 80 0 
0.33 122 117 113 141 114 102 0 0 106 97 0 137 104 102 0 146 109 86 0 123 246 135 80 0 
0.34 122 117 113 141 114 102 0 0 106 97 0 137 104 102 0 146 109 86 0 123 246 135 80 0 
0.35 122 117 113 141 114 102 0 0 106 97 0 137 104 102 0 146 109 86 0 123 246 135 80 0 
0.36 122 117 113 141 114 102 0 0 106 97 0 137 104 102 0 146 109 86 0 123 246 135 80 0 
0.372 122 117 113 141 114 102 0 0 106 97 0 137 104 102 0 146 109 86 0 123 246 135 80 0 
0.38 122 117 113 141 114 102 0 0 106 97 0 137 104 102 0 146 109 86 0 123 246 135 80 0 
0.39 122 117 113 141 114 102 0 0 106 97 0 137 104 102 0 146 109 86 0 123 246 135 80 0 
0.4 122 117 113 141 114 102 0 0 106 97 0 137 104 102 0 146 109 86 0 123 246 135 80 0 
0.41 122 117 113 141 114 102 0 0 106 97 0 137 104 102 0 146 109 86 0 123 246 135 80 0 
0.42 122 117 113 141 114 102 0 0 106 97 0 137 104 102 0 146 109 86 0 123 246 135 80 0 
0.43 122 117 113 141 114 102 0 0 106 97 0 137 104 102 0 146 109 86 0 123 246 135 80 0 
0.44 122 117 113 141 114 102 0 0 106 97 0 137 104 102 0 146 109 86 0 123 246 135 80 0 
0.45 122 117 113 141 114 102 0 0 106 97 0 137 104 102 0 146 109 86 0 123 246 135 80 0 
0.46 122 117 113 141 114 102 0 0 106 97 0 137 104 102 0 146 109 86 0 123 246 135 80 0 
0.47 122 117 113 141 114 102 0 0 106 97 0 137 104 102 0 146 109 86 0 123 246 135 80 0 
0.48 122 117 113 141 114 102 0 0 106 97 0 137 104 102 0 146 109 86 0 123 246 135 80 0 
0.49 122 117 113 141 114 102 0 0 106 97 0 137 104 102 0 146 109 86 0 123 246 135 80 0 
0.5 122 117 113 141 114 102 0 0 106 97 0 137 104 102 0 146 109 86 0 123 246 135 80 0 
0.51 122 117 113 141 114 102 0 0 106 97 0 137 104 102 0 146 109 86 0 123 246 135 80 0 
0.52 122 117 113 141 114 102 0 0 106 97 0 137 104 102 0 146 109 86 0 123 246 135 80 0 
0.53 122 117 113 141 114 102 0 0 106 97 0 137 104 102 0 146 109 86 0 123 246 135 80 0 
0.54 122 117 113 141 114 102 0 0 106 97 0 137 104 102 0 146 109 86 0 123 246 135 80 0 
0.55 122 117 113 141 114 102 0 0 106 97 0 137 104 102 0 146 109 86 0 123 246 135 80 0 
0.56 122 117 113 141 114 102 0 0 106 97 0 137 104 102 0 146 109 86 0 123 246 135 80 0 
0.57 122 117 113 141 114 102 0 0 106 97 0 137 104 102 0 146 109 86 0 123 246 135 80 0 
0.58 122 117 113 141 114 102 0 0 106 97 0 137 104 102 0 146 109 86 0 123 246 135 80 0 
0.59 122 117 113 141 114 102 0 0 106 97 0 137 104 102 0 146 109 86 0 123 246 135 80 0 
0.6 122 117 113 141 114 102 0 0 106 97 0 137 104 102 0 146 109 86 0 123 246 135 80 0 
0.61 122 117 113 141 114 102 0 0 106 97 0 137 104 102 0 146 109 86 0 123 246 135 80 0 
0.62 122 117 113 141 114 102 0 0 106 97 0 137 104 102 0 146 109 86 0 123 246 135 80 0 
0.63 122 117 113 141 114 102 0 0 106 97 0 137 104 102 0 146 109 86 0 123 246 135 80 0 
0.64 122 117 113 141 114 102 0 0 106 97 0 137 104 102 0 146 109 86 0 123 246 135 80 0 
0.65 122 117 113 141 114 102 0 0 106 97 0 137 104 102 0 146 109 86 0 123 246 135 80 0 
0.66 122 117 113 141 114 102 0 0 106 97 0 137 104 102 0 146 109 86 0 123 246 135 80 0 
0.67 122 117 113 141 114 102 0 0 106 97 0 137 104 102 0 146 109 86 0 123 246 135 80 0 
0.68 122 117 113 141 114 102 0 0 106 97 0 137 104 102 0 146 109 86 0 123 246 135 80 0 
0.69 122 117 113 141 114 102 0 0 106 97 0 137 104 102 0 146 109 86 0 123 246 135 80 0 
0.7 122 117 113 141 114 102 0 0 106 97 0 137 104 102 0 146 109 86 0 123 246 135 80 0 
