Hora de inicio de la toma de datos: 12:36:44
AT(s) ROLL1(udig) MCF1 IFD1 A1 MCF2 IFP2 IFD2(*) A2(**) MCF3 IFP3 IFD3(*) A3 MCF4 IFP4 IFD4(*) A4 MCF5 IFP5 IFD5(*) A5 ROLL5 C C_Ano usado
0.01 117 112 113 142 115 106 0 0 102 108 0 132 101 111 0 150 99 95 0 124 236 137 75 0 
0.02 117 112 113 142 115 106 0 0 102 108 0 132 101 111 0 150 99 95 0 124 236 137 75 0 
0.03 117 112 113 142 115 106 0 0 102 108 0 132 101 111 0 150 99 95 0 124 236 137 75 0 
0.04 117 112 113 142 115 106 0 0 102 108 0 132 101 111 0 150 99 95 0 124 236 137 75 0 
0.05 117 112 113 142 115 106 0 0 102 108 0 132 101 111 0 150 99 95 0 124 236 137 75 0 
0.06 117 112 113 142 115 106 0 0 102 108 0 132 101 111 0 150 99 95 0 124 236 137 75 0 
0.07 117 112 113 142 115 106 0 0 102 108 0 132 101 111 0 150 99 95 0 124 236 137 75 0 
0.08 117 112 113 142 115 106 0 0 102 108 0 132 101 111 0 150 99 95 0 124 236 137 75 0 
0.09 117 112 113 142 115 106 0 0 102 108 0 132 101 111 0 150 99 95 0 124 236 137 75 0 
0.1 117 112 113 142 115 106 0 0 102 108 0 132 101 111 0 150 99 95 0 124 236 137 75 0 
0.11 117 112 113 142 115 106 0 0 102 108 0 132 101 111 0 150 99 95 0 124 236 137 75 0 
0.12 117 112 113 142 115 106 0 0 102 108 0 132 101 111 0 150 99 95 0 124 236 137 75 0 
0.13 117 112 113 142 115 106 0 0 102 108 0 132 101 111 0 150 99 95 0 124 236 137 75 0 
0.14 117 112 113 142 115 106 0 0 102 108 0 132 101 111 0 150 99 95 0 124 236 137 75 0 
0.15 117 112 113 142 115 106 0 0 102 108 0 132 101 111 0 150 99 95 0 124 236 137 75 0 
0.16 117 112 113 142 115 106 0 0 102 108 0 132 101 111 0 150 99 95 0 124 236 137 75 0 
0.171 117 112 113 142 115 106 0 0 102 108 0 132 101 111 0 150 99 95 0 124 236 137 75 0 
0.181 117 112 113 142 115 106 0 0 102 108 0 132 101 111 0 150 99 95 0 124 236 137 75 0 
